Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3402483,14.073558,199.0,-17510.092075955086,-17510.092075955086,1.0
20000,1.3410331,4.1453853,202.0,-17682.809432468894,-17682.809432468894,1.0
30000,1.3406373,-12.1782675,204.6875,-15145.825067390106,-15145.825067390106,1.0
40000,1.340271,-22.926935,205.5625,-21960.34640649408,-21960.34640649408,1.0
50000,1.3413978,-37.070034,193.85416666666666,-12707.871496607346,-12707.871496607346,1.0
60000,1.3412396,-43.16765,231.97826086956522,-23677.124980486067,-23677.124980486067,1.0
70000,1.3390448,-55.19002,209.0,-19846.82565723303,-19846.82565723303,1.0
80000,1.3386501,-59.637432,225.7608695652174,-9832.799767888062,-9832.799767888062,1.0
90000,1.3386077,-65.47353,221.5,-27544.104840568987,-27544.104840568987,1.0
100000,1.3379816,-68.856476,197.91304347826087,-9371.259367126344,-9371.259367126344,1.0
110000,1.3377197,-75.33416,231.0,-30447.689443690546,-30447.689443690546,1.0
120000,1.3363242,-87.60108,213.51111111111112,-16275.336951036048,-16275.336951036048,1.0
130000,1.3355167,-90.84778,239.1904761904762,-24605.834766574128,-24605.834766574128,1.0
140000,1.3355402,-91.17752,221.43478260869566,-20481.07133743428,-20481.07133743428,1.0
150000,1.3359798,-97.046684,219.46666666666667,-10467.078994592497,-10467.078994592497,1.0
160000,1.3359946,-98.09103,226.82608695652175,-32416.185418633864,-32416.185418633864,1.0
170000,1.3361619,-103.229546,224.26666666666668,-23614.277809292365,-23614.277809292365,1.0
180000,1.3369197,-109.787155,221.75,-26536.009939907606,-26536.009939907606,1.0
190000,1.3376349,-117.979866,220.75555555555556,-29622.94554144678,-29622.94554144678,1.0
200000,1.3375168,-120.370895,226.20454545454547,-15930.247240140061,-15930.247240140061,1.0
210000,1.3373843,-127.30411,214.93478260869566,-17307.008560290407,-17307.008560290407,1.0
220000,1.3378339,-134.49153,223.04651162790697,-25465.689531819982,-25465.689531819982,1.0
230000,1.3378105,-134.91823,228.19148936170214,-19960.508931975663,-19960.508931975663,1.0
240000,1.3380402,-142.53743,211.31914893617022,-22574.813342525555,-22574.813342525555,1.0
250000,1.3378104,-141.20581,206.7608695652174,-15219.518085058353,-15219.518085058353,1.0
260000,1.3362755,-139.44806,227.06666666666666,-23667.551205093136,-23667.551205093136,1.0
270000,1.3351431,-148.62737,220.93333333333334,-20913.96020902979,-20913.96020902979,1.0
280000,1.33561,-143.0726,215.9318181818182,-16580.153445292646,-16580.153445292646,1.0
290000,1.3356317,-151.21432,219.86363636363637,-22207.214299900064,-22207.214299900064,1.0
300000,1.3353918,-144.1398,228.2340425531915,-19939.17296128312,-19939.17296128312,1.0
310000,1.3358494,-155.01962,211.4,-15335.6648107847,-15335.6648107847,1.0
320000,1.3361889,-157.08882,226.47826086956522,-22502.997261726126,-22502.997261726126,1.0
330000,1.3363544,-157.09413,209.47727272727272,-11729.461988357023,-11729.461988357023,1.0
340000,1.3365891,-157.906,215.59574468085106,-18364.195518334465,-18364.195518334465,1.0
350000,1.3363913,-157.4494,218.43478260869566,-25956.920121913805,-25956.920121913805,1.0
360000,1.3359327,-168.51122,210.82608695652175,-27331.404280698196,-27331.404280698196,1.0
370000,1.335841,-165.09706,219.82978723404256,-16154.918583954523,-16154.918583954523,1.0
380000,1.3352411,-162.00858,221.6304347826087,-18479.86117712669,-18479.86117712669,1.0
390000,1.3354234,-161.68599,219.35555555555555,-15711.546417641257,-15711.546417641257,1.0
400000,1.3354735,-170.5383,212.82222222222222,-32955.74918787098,-32955.74918787098,1.0
410000,1.335549,-170.11414,221.93333333333334,-22802.79566575317,-22802.79566575317,1.0
420000,1.3361132,-174.60703,222.6,-20422.92437966266,-20422.92437966266,1.0
430000,1.3363191,-174.7684,224.65217391304347,-16522.390161062034,-16522.390161062034,1.0
440000,1.3361061,-171.11232,211.38297872340425,-20938.63673087059,-20938.63673087059,1.0
450000,1.3360099,-172.38062,212.9777777777778,-16713.60488156484,-16713.60488156484,1.0
