Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.0524194,89.7872340425532,2154.9585,2709.1814081884445,2709.1814081884445,1.0
20000,1.0523582,103.51578947368421,1772.1307,3417.6996438626397,3417.6996438626397,1.0
30000,1.0506377,95.6219512195122,1769.4805,2488.498307152492,2488.498307152492,1.0
40000,1.0474737,379.1,1223.7157,2369.6422044959936,2369.6422044959936,1.0
50000,1.0466369,1110.0,1525.8378,-3188.25217628479,-3188.25217628479,1.0
60000,1.0465844,1666.0,1450.67,934.769244492054,934.769244492054,1.0
70000,1.0480212,1636.6666666666667,1575.0673,6093.743990792169,6093.743990792169,1.0
80000,1.0493425,288.97222222222223,601.19885,2149.7077736607234,2149.7077736607234,1.0
90000,1.0507804,212.7536231884058,620.4096,1178.6350471675396,1178.6350471675396,1.0
100000,1.0506649,156.46835443037975,1054.8191,2118.8141059561226,2118.8141059561226,1.0
110000,1.0499876,79.71929824561404,795.313,1380.3802561384894,1380.3802561384894,1.0
120000,1.0491168,911.25,788.2711,7221.911174893379,7221.911174893379,1.0
130000,1.0487367,454.5,1683.6914,-1143.0077381134033,-1143.0077381134033,1.0
140000,1.0494909,835.05,2018.3884,12987.261240196229,12987.261240196229,1.0
150000,1.0505958,345.3076923076923,1373.6136,6742.5974820943975,6742.5974820943975,1.0
160000,1.0509176,200.3116883116883,312.12402,1318.9765403039362,1318.9765403039362,1.0
170000,1.0497867,164.7887323943662,792.12616,1111.050771824071,1111.050771824071,1.0
180000,1.0483779,180.18965517241378,1750.1454,3042.814940726858,3042.814940726858,1.0
190000,1.0465771,110.2,2032.005,3264.934872088142,3264.934872088142,1.0
200000,1.0446408,1117.6,1930.673,12003.399694221715,12003.399694221715,1.0
210000,1.0445918,626.7692307692307,2228.1543,11464.870618196634,11464.870618196634,1.0
220000,1.045517,168.53333333333333,2211.6914,9797.849583639205,9797.849583639205,1.0
230000,1.0466936,314.09090909090907,1685.7847,6123.52439475782,6123.52439475782,1.0
240000,1.0484508,365.68888888888887,1564.5403,4816.563525446732,4816.563525446732,1.0
250000,1.048875,174.2972972972973,1911.3121,5364.800055016537,5364.800055016537,1.0
260000,1.0482006,126.58333333333333,2130.1804,6142.802293822997,6142.802293822997,1.0
270000,1.0480901,439.9583333333333,2131.4446,4094.70676176548,4094.70676176548,1.0
280000,1.0478328,885.0526315789474,2311.3403,13309.198258092007,13309.198258092007,1.0
290000,1.0469127,252.34782608695653,2540.752,13793.544602468299,13793.544602468299,1.0
300000,1.0452725,697.8125,1854.6959,14676.579431781545,14676.579431781545,1.0
310000,1.0447562,560.5,818.549,3550.4179500579835,3550.4179500579835,1.0
320000,1.0447736,358.8235294117647,1991.2332,9043.920321518885,9043.920321518885,1.0
330000,1.044503,242.6060606060606,2247.7483,5588.234359216735,5588.234359216735,1.0
340000,1.0430578,368.24242424242425,2321.8916,6179.374707941982,6179.374707941982,1.0
350000,1.0432013,487.73333333333335,1725.0397,936.2525366067887,936.2525366067887,1.0
360000,1.0438141,703.2,2064.9578,10969.896067469528,10969.896067469528,1.0
370000,1.0417607,820.0,1435.1455,10543.664643895898,10543.664643895898,1.0
380000,1.0423908,1604.5,815.46313,10727.837425231934,10727.837425231934,1.0
390000,1.0432569,465.27777777777777,1046.8313,5754.858385112964,5754.858385112964,1.0
400000,1.0433314,460.09375,2344.7664,4669.619156453398,4669.619156453398,1.0
410000,1.0422456,337.4871794871795,2247.5894,4550.264974205568,4550.264974205568,1.0
420000,1.0433676,117.06060606060606,1719.8232,2370.6538470656133,2370.6538470656133,1.0
430000,1.0431923,1129.0588235294117,1353.2402,6883.118726716761,6883.118726716761,1.0
440000,1.0433812,1167.8333333333333,796.7908,10491.544171456248,10491.544171456248,1.0
450000,1.0430593,1155.0,868.8038,1977.8482090383768,1977.8482090383768,1.0
460000,1.0408843,1258.0,897.3332,3866.9073193868003,3866.9073193868003,1.0
470000,1.0386982,363.6764705882353,1664.351,4105.746889745269,4105.746889745269,1.0
480000,1.0384095,368.6744186046512,1691.7892,4974.61448212557,4974.61448212557,1.0
490000,1.0389885,233.4390243902439,1537.6176,4667.272001923766,4667.272001923766,1.0
500000,1.0396587,584.8666666666667,1033.324,14331.688585751255,14331.688585751255,1.0
510000,1.0402452,1248.1,869.8867,17176.987630889565,17176.987630889565,1.0
520000,1.0404639,1137.25,1002.2036,11893.872447738424,11893.872447738424,1.0
530000,1.0420357,1183.0,1406.7013,9611.78113079071,9611.78113079071,1.0
540000,1.0440315,568.2222222222222,1632.1753,6532.033389898447,6532.033389898447,1.0
550000,1.0456119,278.65,1693.5288,4557.280432542165,4557.280432542165,1.0
560000,1.0465981,392.92105263157896,2010.0952,4784.258036780514,4784.258036780514,1.0
570000,1.0463803,346.78125,1823.7278,7919.037617042195,7919.037617042195,1.0
580000,1.0457468,359.4230769230769,1444.6532,11971.691230942137,11971.691230942137,1.0
590000,1.0451521,724.0,1237.3098,16866.800464908283,16866.800464908283,1.0
600000,1.0444272,1596.6666666666667,1671.6224,12207.970107396444,12207.970107396444,1.0
610000,1.0438871,301.6666666666667,1882.0187,12940.584461615317,12940.584461615317,1.0
620000,1.042779,444.5625,1391.1051,9444.068365335464,9444.068365335464,1.0
630000,1.0418695,559.7714285714286,1302.5782,6698.11362175388,6698.11362175388,1.0
640000,1.0412577,263.0285714285714,1373.2164,5424.1779925727415,5424.1779925727415,1.0
650000,1.0396261,198.06060606060606,1713.2535,7066.382439127023,7066.382439127023,1.0
660000,1.0396345,227.5,1605.7437,7390.211781285703,7390.211781285703,1.0
670000,1.0396073,1636.9,1909.4294,13226.55380121991,13226.55380121991,1.0
680000,1.0397106,750.4117647058823,2130.7495,15685.011446406736,15685.011446406736,1.0
690000,1.0402216,430.3333333333333,1859.8616,15650.956752375761,15650.956752375761,1.0
700000,1.0401627,1036.1666666666667,1746.1001,17236.526978526264,17236.526978526264,1.0
710000,1.0409542,209.1290322580645,960.66833,5717.164189838594,5717.164189838594,1.0
720000,1.040577,196.57575757575756,1627.0632,6457.901820213564,6457.901820213564,1.0
730000,1.0399286,348.969696969697,1896.294,6361.586218824556,6361.586218824556,1.0
740000,1.0397042,330.0952380952381,2010.6154,8612.583839322839,8612.583839322839,1.0
750000,1.0405102,512.0666666666667,1841.4259,13570.704913330079,13570.704913330079,1.0
760000,1.0405606,1024.1764705882354,1891.2699,16968.61252679807,16968.61252679807,1.0
770000,1.0389311,1202.3333333333333,975.65137,17592.122853285324,17592.122853285324,1.0
780000,1.0380228,338.40909090909093,686.3341,2567.839928957549,2567.839928957549,1.0
790000,1.0376445,354.15384615384613,1175.0223,5863.257465495513,5863.257465495513,1.0
800000,1.0363169,706.2857142857143,1908.8707,13489.820218276054,13489.820218276054,1.0
810000,1.034463,518.7142857142857,1831.743,13890.60119603929,13890.60119603929,1.0
820000,1.0329803,417.54545454545456,1395.3281,10139.784301584417,10139.784301584417,1.0
830000,1.0335908,811.8,1462.2397,12746.162299573918,12746.162299573918,1.0
840000,1.0337021,2185.0,1138.1761,46016.751621842384,46016.751621842384,1.0
850000,1.0324684,1362.5,830.72766,6117.056468963623,6117.056468963623,1.0
860000,1.0313866,1130.4,1627.6713,17573.845168687403,17573.845168687403,1.0
870000,1.0311275,623.2666666666667,1636.2604,8786.136792246501,8786.136792246501,1.0
880000,1.0307604,646.0909090909091,1864.5267,13672.971418096939,13672.971418096939,1.0
890000,1.0296291,647.875,1724.9169,6909.571635629982,6909.571635629982,1.0
900000,1.0285566,1041.5,1322.3157,25166.824294672657,25166.824294672657,1.0
910000,1.0280799,1157.111111111111,1488.6945,31186.283332306477,31186.283332306477,1.0
920000,1.0275387,1264.5,726.6525,14401.676411859691,14401.676411859691,1.0
