Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.2626421,13.714705882352941,-0.75769293,-0.14432989690721648,-0.14432989690721648,1.0
20000,1.2606287,14.245426829268293,-0.87498236,-0.24390243902439024,-0.24390243902439024,1.0
30000,1.2592167,14.718553459119496,-0.89706683,-0.7519623233908949,-0.7519623233908949,1.0
40000,1.257368,14.92515923566879,-0.7405816,-0.8797770700636943,-0.8797770700636943,1.0
50000,1.2575275,15.001612903225807,-0.7856798,-0.9137096774193548,-0.9137096774193548,1.0
60000,1.2571841,15.241545893719806,-0.8020981,-0.9202898550724637,-0.9202898550724637,1.0
70000,1.2556298,14.89952153110048,-0.78719056,-0.7914012738853503,-0.7914012738853503,1.0
80000,1.2542151,15.266775777414075,-0.70815486,-0.8700980392156863,-0.8700980392156863,1.0
90000,1.253457,15.52428810720268,-0.78198576,-0.7658862876254181,-0.7658862876254181,1.0
100000,1.252927,16.141176470588235,-0.67788035,-0.7571428571428571,-0.7571428571428571,1.0
110000,1.2522165,16.26306620209059,-0.74481833,-0.6773913043478261,-0.6773913043478261,1.0
120000,1.2510617,16.553982300884957,-0.72847724,-0.6613756613756614,-0.6613756613756614,1.0
130000,1.2493308,17.93220338983051,-0.73684543,-0.6156015037593985,-0.6156015037593985,1.0
140000,1.248006,18.65625,-0.62718344,-0.3508771929824561,-0.3508771929824561,1.0
150000,1.246963,18.715705765407556,-0.5666234,-0.42011834319526625,-0.42011834319526625,1.0
160000,1.246169,18.366863905325445,-0.49936768,-0.1168958742632613,-0.1168958742632613,1.0
170000,1.2452705,18.30528375733855,-0.41951823,0.12109375,0.12109375,1.0
180000,1.2443231,18.798804780876495,-0.28808662,0.5467196819085487,0.5467196819085487,1.0
190000,1.2435257,19.089463220675945,-0.33185136,0.46322067594433397,0.46322067594433397,1.0
200000,1.2430707,19.02390438247012,-0.25175285,0.2783300198807157,0.2783300198807157,1.0
210000,1.2426561,18.309477756286267,-0.15361558,0.22823984526112184,0.22823984526112184,1.0
220000,1.2422274,18.7396449704142,-0.094987705,0.4437869822485207,0.4437869822485207,1.0
230000,1.2418271,18.4609375,0.24226706,1.0204280155642023,1.0204280155642023,1.0
240000,1.2410176,18.103448275862068,0.34619662,0.7566793893129771,0.7566793893129771,1.0
250000,1.2401112,19.074596774193548,0.18907702,0.5333333333333333,0.5333333333333333,1.0
260000,1.2388909,18.904382470119522,0.029571535,0.545816733067729,0.545816733067729,1.0
270000,1.2381706,17.952561669829223,0.011690273,0.5482954545454546,0.5482954545454546,1.0
280000,1.23718,18.946428571428573,0.20596682,0.6108910891089109,0.6108910891089109,1.0
290000,1.2357581,18.502982107355866,0.23867698,0.6510934393638171,0.6510934393638171,1.0
300000,1.234792,18.647058823529413,0.33104238,1.236842105263158,1.236842105263158,1.0
310000,1.2342036,18.756385068762278,0.33930597,1.0088235294117647,1.0088235294117647,1.0
320000,1.2338057,19.016,0.21751997,1.2778884462151394,1.2778884462151394,1.0
330000,1.2329254,18.565217391304348,0.36353597,1.5113636363636365,1.5113636363636365,1.0
340000,1.2325146,20.337423312883434,0.43521014,1.147239263803681,1.147239263803681,1.0
350000,1.2317739,18.64717741935484,0.36394662,1.1693548387096775,1.1693548387096775,1.0
360000,1.2310896,20.09349593495935,0.43609303,1.167342799188641,1.167342799188641,1.0
370000,1.2306958,18.779166666666665,0.49297333,1.3305613305613306,1.3305613305613306,1.0
380000,1.2301733,20.07,0.62481105,1.2246963562753037,1.2246963562753037,1.0
390000,1.2298673,18.857421875,0.68452144,1.4055666003976144,1.4055666003976144,1.0
400000,1.2299325,18.874226804123712,0.7068716,1.155378486055777,1.155378486055777,1.0
410000,1.2295352,18.913555992141454,0.6883119,1.2323529411764707,1.2323529411764707,1.0
420000,1.2291012,19.49173553719008,0.69641244,1.3865979381443299,1.3865979381443299,1.0
430000,1.2288668,19.082329317269075,0.7380281,1.5771543086172344,1.5771543086172344,1.0
440000,1.2285402,19.320328542094455,0.78215015,1.5932377049180328,1.5932377049180328,1.0
450000,1.2280318,19.01192842942346,0.735188,1.0950495049504951,1.0950495049504951,1.0
460000,1.2278284,19.175403225806452,0.74774724,1.289738430583501,1.289738430583501,1.0
470000,1.2275037,19.171370967741936,0.78993106,1.5110887096774193,1.5110887096774193,1.0
480000,1.2272662,19.606625258799173,0.85602313,1.5361570247933884,1.5361570247933884,1.0
490000,1.2271258,19.142268041237113,0.88261896,1.5257731958762886,1.5257731958762886,1.0
500000,1.2270715,20.053388090349078,0.91181964,1.6868583162217659,1.6868583162217659,1.0
