Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3696177,79.56557377049181,7.9448442,-6.317743917757815,-6.317743917757815,1.0
20000,1.3721837,85.79130434782608,5.410664,-6.476816119048102,-6.476816119048102,1.0
30000,1.3739972,93.93396226415095,3.5520961,-6.6129655360465955,-6.6129655360465955,1.0
40000,1.3764011,103.61052631578947,2.7251794,-7.180297778919339,-7.180297778919339,1.0
50000,1.3788246,110.80681818181819,1.7550471,-6.822724643332714,-6.822724643332714,1.0
60000,1.3804483,118.50602409638554,0.91396034,-7.433242112752938,-7.433242112752938,1.0
70000,1.3806552,122.49397590361446,0.53623337,-6.278479034058106,-6.278479034058106,1.0
80000,1.3815057,115.84146341463415,0.24456117,-7.494894323309502,-7.494894323309502,1.0
90000,1.3829665,116.24705882352941,-0.11508384,-5.9999748758714775,-5.9999748758714775,1.0
100000,1.384248,125.25,-0.47684318,-6.741396192319786,-6.741396192319786,1.0
110000,1.3855178,124.0246913580247,-0.70627433,-4.714846668265214,-4.714846668265214,1.0
120000,1.3858494,120.54320987654322,-0.93232614,-3.6642664048222846,-3.6642664048222846,1.0
130000,1.3849986,119.72839506172839,-1.1960138,-5.951530590837384,-5.951530590837384,1.0
140000,1.384243,122.7948717948718,-1.2690386,-2.2677026567741847,-2.2677026567741847,1.0
150000,1.3832589,128.17073170731706,-1.4475182,-0.043690680997607145,-0.043690680997607145,1.0
160000,1.3821768,110.51315789473684,-1.498694,-7.963136567996862,-7.963136567996862,1.0
170000,1.3814143,132.8953488372093,-1.6429563,1.0548822457591693,1.0548822457591693,1.0
180000,1.3808415,111.14102564102564,-1.6923903,-7.404291770492609,-7.404291770492609,1.0
190000,1.3802358,123.3780487804878,-1.8844646,2.692166205132153,2.692166205132153,1.0
200000,1.3800014,119.86746987951807,-1.8327198,5.110662180930376,5.110662180930376,1.0
210000,1.3798983,118.5,-1.9915762,-4.692159307739103,-4.692159307739103,1.0
220000,1.3800268,124.17441860465117,-1.98369,7.781734303581989,7.781734303581989,1.0
230000,1.3809599,105.83132530120481,-1.9781421,-5.485492872096688,-5.485492872096688,1.0
240000,1.3807441,121.62222222222222,-2.1862726,8.593743564372652,8.593743564372652,1.0
250000,1.3795743,97.13793103448276,-2.1901984,1.9568398532203652,1.9568398532203652,1.0
260000,1.379309,101.76136363636364,-1.7587863,-5.762042958931676,-5.762042958931676,1.0
270000,1.3788061,85.37078651685393,-2.2294998,-4.261229401744075,-4.261229401744075,1.0
280000,1.3778366,141.78494623655914,-2.4944365,41.837800548602175,41.837800548602175,1.0
290000,1.3773237,79.89010989010988,-1.991057,-7.147778040760166,-7.147778040760166,1.0
300000,1.3762963,102.59183673469387,-1.7444733,10.870913316678141,10.870913316678141,1.0
310000,1.3755722,135.75,-1.9205246,35.49179210886359,35.49179210886359,1.0
320000,1.375749,74.37755102040816,-2.1370044,-7.8243303609014765,-7.8243303609014765,1.0
330000,1.3756279,98.46938775510205,-1.5828321,30.507267682756087,30.507267682756087,1.0
340000,1.3755554,85.51960784313725,-1.4580255,-6.383833275194846,-6.383833275194846,1.0
350000,1.3754002,78.3177570093458,-0.9610196,1.2205616971738984,1.2205616971738984,1.0
360000,1.3755252,136.71559633027522,-1.680903,73.78505713154597,73.78505713154597,1.0
370000,1.3750426,76.27731092436974,-2.1340141,-6.810405261490656,-6.810405261490656,1.0
380000,1.3743432,60.00869565217391,-1.0933267,-4.791917051963446,-4.791917051963446,1.0
390000,1.3742143,81.40833333333333,-1.019069,39.837979288647574,39.837979288647574,1.0
400000,1.3737288,57.336,-0.8404532,-6.00359439009428,-6.00359439009428,1.0
410000,1.3734071,120.36363636363636,-1.4712037,97.04374319505423,97.04374319505423,1.0
420000,1.3732673,52.265151515151516,-1.7484366,-6.436569750704097,-6.436569750704097,1.0
430000,1.3732698,69.17647058823529,-1.9248745,0.6941235509755856,0.6941235509755856,1.0
440000,1.373145,69.9779411764706,-2.0823529,0.6371081291204866,0.6371081291204866,1.0
450000,1.3729669,51.09722222222222,-1.737768,-6.420464970900879,-6.420464970900879,1.0
460000,1.3726674,71.26760563380282,-0.5997643,21.520023415242875,21.520023415242875,1.0
470000,1.37245,105.15972222222223,-1.0704802,40.18668560290502,40.18668560290502,1.0
480000,1.3723482,50.208333333333336,-1.6676859,-6.431722301006731,-6.431722301006731,1.0
490000,1.3722751,72.73648648648648,-1.8844649,33.1156014558308,33.1156014558308,1.0
500000,1.3722318,41.7687074829932,-1.2021335,-6.444897728357591,-6.444897728357591,1.0
