Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,2.49585,1065.0,-66.22500085830688,-66.22500085830688,1.0
20000,1.4208975,2.0681262,1535.0,-91.26666857798894,-91.26666857798894,1.0
30000,1.4203047,1.612788,4223.333333333333,-223.70000310738882,-223.70000310738882,1.0
40000,1.41939,1.1764051,2805.4,-136.72000260353087,-136.72000260353087,1.0
50000,1.4191065,0.7364698,1042.25,-48.42500060796738,-48.42500060796738,1.0
60000,1.4176748,0.62798184,1845.5,-80.24000155925751,-80.24000155925751,1.0
70000,1.4153126,0.4052552,641.6666666666666,-26.733333561155533,-26.733333561155533,1.0
80000,1.4132375,-0.0042088903,1063.6153846153845,-40.10000052818885,-40.10000052818885,1.0
90000,1.4109511,-0.267584,577.7647058823529,-20.152941512710907,-20.152941512710907,1.0
100000,1.408649,-0.5028366,435.77777777777777,-14.596296420803776,-14.596296420803776,1.0
110000,1.4069487,-0.6110799,312.2903225806452,-10.767742095455047,-10.767742095455047,1.0
120000,1.4052173,-0.87408596,284.97297297297297,-9.258333399891853,-9.258333399891853,1.0
130000,1.4036207,-0.7678837,237.3,-7.277419359453263,-7.277419359453263,1.0
140000,1.4019505,-1.1523364,251.24,-8.36000009059906,-8.36000009059906,1.0
150000,1.4004282,-1.2716238,200.52941176470588,-5.929411813032393,-5.929411813032393,1.0
160000,1.3981992,-1.3916821,198.12,-5.9500000205636026,-5.9500000205636026,1.0
170000,1.3958745,-1.4007964,191.32692307692307,-5.221153872087598,-5.221153872087598,1.0
180000,1.3934219,-1.5228213,202.10416666666666,-5.383333347272128,-5.383333347272128,1.0
190000,1.3912545,-1.5513772,178.80701754385964,-4.983928577974439,-4.983928577974439,1.0
200000,1.3896612,-1.6146353,171.80701754385964,-4.858620686520791,-4.858620686520791,1.0
210000,1.3879548,-1.6594648,192.05769230769232,-4.549056640914026,-4.549056640914026,1.0
220000,1.3864911,-1.7030776,179.87037037037038,-4.35283017875451,-4.35283017875451,1.0
230000,1.3850904,-1.7119328,178.19298245614036,-4.080701744870136,-4.080701744870136,1.0
240000,1.3832222,-1.6865251,180.72727272727272,-4.247272716191682,-4.247272716191682,1.0
250000,1.3815852,-1.725152,183.37037037037038,-4.210909075222232,-4.210909075222232,1.0
260000,1.3799721,-1.697711,168.25,-3.5816666671385367,-3.5816666671385367,1.0
270000,1.3779783,-1.6652559,163.78688524590163,-3.7483333073556424,-3.7483333073556424,1.0
280000,1.3765186,-1.6828526,166.96666666666667,-3.654999979957938,-3.654999979957938,1.0
290000,1.3748928,-1.6604381,170.69642857142858,-3.7035087575776533,-3.7035087575776533,1.0
300000,1.3736169,-1.6376805,163.29508196721312,-3.4360655553516795,-3.4360655553516795,1.0
310000,1.3725528,-1.6601245,162.80327868852459,-3.708196689359477,-3.708196689359477,1.0
320000,1.3719692,-1.6876701,167.45901639344262,-3.495081942467416,-3.495081942467416,1.0
330000,1.3710314,-1.6309968,160.60655737704917,-3.532786868268349,-3.532786868268349,1.0
340000,1.3697076,-1.6395638,168.28813559322035,-3.503389793937489,-3.503389793937489,1.0
350000,1.3685973,-1.6691151,168.42372881355934,-3.5637930883415816,-3.5637930883415816,1.0
360000,1.3680857,-1.7131222,172.5,-3.277966072877585,-3.277966072877585,1.0
370000,1.3677673,-1.6815791,161.19672131147541,-3.529508184336248,-3.529508184336248,1.0
380000,1.3673022,-1.6851839,174.21052631578948,-3.412280664632195,-3.412280664632195,1.0
390000,1.3674023,-1.6492149,167.46666666666667,-3.234999964758754,-3.234999964758754,1.0
400000,1.3672055,-1.6526818,173.08928571428572,-3.312499978712627,-3.312499978712627,1.0
410000,1.3670056,-1.7116021,172.54237288135593,-3.5288135269183223,-3.5288135269183223,1.0
420000,1.3667051,-1.6361755,162.9672131147541,-3.343333324541648,-3.343333324541648,1.0
430000,1.3665122,-1.675911,158.53225806451613,-3.379365054269632,-3.379365054269632,1.0
440000,1.3664023,-1.6494493,175.21052631578948,-3.0578947080331935,-3.0578947080331935,1.0
450000,1.3663446,-1.6572609,163.18032786885246,-3.4180327640449413,-3.4180327640449413,1.0
460000,1.3662585,-1.6252499,161.70967741935485,-3.083870944717238,-3.083870944717238,1.0
470000,1.3660419,-1.6541771,172.6206896551724,-3.1258620576098046,-3.1258620576098046,1.0
480000,1.3658246,-1.6292785,169.5438596491228,-3.2210526089919242,-3.2210526089919242,1.0
490000,1.3656777,-1.6492283,169.53333333333333,-3.3084745509392124,-3.3084745509392124,1.0
500000,1.3656046,-1.6485263,168.81034482758622,-3.349152524718794,-3.349152524718794,1.0
