Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.79202455,2346.5952,245.48387096774192,19999.862298387674,19999.862298387674,1.0
20000,0.79452103,2006.644,288.9642857142857,14305.77195411568,14305.77195411568,1.0
30000,0.795001,2087.423,253.6,20919.389567871094,20919.389567871094,1.0
40000,0.79412067,1852.911,219.84615384615384,16820.630794324374,16820.630794324374,1.0
50000,0.7926364,1994.9238,196.35714285714286,10585.16365419585,10585.16365419585,1.0
60000,0.7912396,1935.2563,450.8,46869.66666848242,46869.66666848242,1.0
70000,0.78955084,1979.2152,257.7857142857143,20295.152454005554,20295.152454005554,1.0
80000,0.7886582,1998.8387,205.58064516129033,11864.0776121078,11864.0776121078,1.0
90000,0.789999,2055.1772,222.07407407407408,12932.223259254739,12932.223259254739,1.0
100000,0.7902016,1885.5289,716.9,56404.739259358306,56404.739259358306,1.0
110000,0.7892628,2021.6508,228.84375,14037.900803871395,14037.900803871395,1.0
120000,0.7902489,2047.936,173.1590909090909,8610.280341540549,8610.280341540549,1.0
130000,0.7917055,2146.222,221.22857142857143,14389.560193743024,14389.560193743024,1.0
140000,0.7915367,2200.833,232.85185185185185,15210.383306997794,15210.383306997794,1.0
150000,0.7914656,2031.6561,241.16666666666666,17391.895385216023,17391.895385216023,1.0
160000,0.7910838,2190.6218,649.2,10356.497100572464,10356.497100572464,1.0
170000,0.7894988,2381.2312,251.92307692307693,17703.495096059945,17703.495096059945,1.0
180000,0.78809094,2477.8916,395.93333333333334,23307.960108427764,23307.960108427764,1.0
190000,0.78686494,2186.4731,219.25641025641025,15554.53480496143,15554.53480496143,1.0
200000,0.78593385,2018.4608,193.5,10126.32809972763,10126.32809972763,1.0
210000,0.7856951,2589.293,528.7777777777778,34252.18012198067,34252.18012198067,1.0
220000,0.78522855,2403.8296,270.969696969697,24554.1048389601,24554.1048389601,1.0
230000,0.78508586,2084.3535,190.9142857142857,9480.811905125209,9480.811905125209,1.0
240000,0.7855906,2400.668,311.53846153846155,19949.357874169156,19949.357874169156,1.0
250000,0.78598344,2645.9414,266.5416666666667,19695.49563079834,19695.49563079834,1.0
260000,0.7859544,2292.4438,274.88461538461536,20510.100456237793,20510.100456237793,1.0
270000,0.78508925,2114.797,361.38461538461536,29918.048284819208,29918.048284819208,1.0
280000,0.7845742,2508.6904,292.5,19376.01547670694,19376.01547670694,1.0
290000,0.7853804,2534.3132,271.2173913043478,23243.3698193094,23243.3698193094,1.0
300000,0.786557,2039.3575,246.66666666666666,14561.457015426071,14561.457015426071,1.0
310000,0.7857028,2303.7126,296.8333333333333,26788.381566467284,26788.381566467284,1.0
320000,0.7863537,2495.1143,225.48,13509.410635986329,13509.410635986329,1.0
330000,0.78665346,2237.398,531.0,46352.55362578183,46352.55362578183,1.0
340000,0.7871336,2247.978,218.13793103448276,13893.740123880321,13893.740123880321,1.0
350000,0.78768456,2547.888,200.6818181818182,10862.520026813854,10862.520026813854,1.0
360000,0.7864124,2707.8564,1019.8,58981.151157884524,58981.151157884524,1.0
370000,0.7846377,2524.1067,267.88461538461536,17260.05957960046,17260.05957960046,1.0
380000,0.7838723,2701.1592,242.0,18884.054243999977,18884.054243999977,1.0
390000,0.7839287,2755.0164,286.7,23061.67408389137,23061.67408389137,1.0
400000,0.7846622,2409.5671,377.375,33481.41200319926,33481.41200319926,1.0
410000,0.784397,2502.771,662.25,56216.01655860827,56216.01655860827,1.0
420000,0.7834633,2808.246,258.0,20018.843814697266,20018.843814697266,1.0
