Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
350000,1.3576765,-629.0322,353.3478260869565,89252.30152959409,89252.30152959409,1.0
360000,1.3573977,-666.90765,529.5,153467.76920776366,153467.76920776366,1.0
370000,1.3571203,-620.70935,371.7826086956522,69312.913518491,69312.913518491,1.0
380000,1.3559464,-616.1706,687.9166666666666,222846.00407918295,222846.00407918295,1.0
390000,1.3551458,-579.61096,492.2,142881.13047973634,142881.13047973634,1.0
400000,1.3542625,-753.57214,1071.142857142857,333989.3738141741,333989.3738141741,1.0
410000,1.3534148,-551.7933,554.96,172116.05574707032,172116.05574707032,1.0
420000,1.3535255,-623.38446,514.0,134871.32197709518,134871.32197709518,1.0
430000,1.3537836,-603.78485,473.2857142857143,142943.29139055524,142943.29139055524,1.0
440000,1.3540946,-619.41016,736.4761904761905,199848.77611083986,199848.77611083986,1.0
450000,1.3535875,-580.4841,358.88235294117646,92570.34074850644,92570.34074850644,1.0
460000,1.3536024,-590.7503,621.5882352941177,172766.63419596353,172766.63419596353,1.0
470000,1.3544405,-532.5704,401.8076923076923,51318.545751718375,51318.545751718375,1.0
480000,1.355521,-554.91534,743.5333333333333,193895.58872477213,193895.58872477213,1.0
490000,1.3557192,-541.09985,470.9166666666667,113500.70562998454,113500.70562998454,1.0
500000,1.3556249,-553.9997,537.1111111111111,114107.96089680989,114107.96089680989,1.0
510000,1.3552254,-515.0155,538.125,145082.18751017252,145082.18751017252,1.0
520000,1.355319,-521.2494,570.2631578947369,155616.69881077818,155616.69881077818,1.0
530000,1.3558683,-535.07715,442.89473684210526,81278.52974018297,81278.52974018297,1.0
540000,1.3560607,-589.5254,531.4444444444445,180650.71321614584,180650.71321614584,1.0
550000,1.3562171,-516.2462,713.1666666666666,197524.77494901768,197524.77494901768,1.0
560000,1.3566703,-567.5688,1026.9166666666667,351068.2175034743,351068.2175034743,1.0
570000,1.356823,-491.21912,619.0526315789474,183162.12428845858,183162.12428845858,1.0
580000,1.3565233,-538.76263,337.6666666666667,54364.165355864025,54364.165355864025,1.0
590000,1.356108,-514.5175,523.5454545454545,155825.63964288885,155825.63964288885,1.0
600000,1.3556353,-467.43115,589.45,182070.30346984864,182070.30346984864,1.0
610000,1.3556014,-449.71637,339.95,61537.94126281738,61537.94126281738,1.0
620000,1.3557833,-479.86563,451.65,143120.58086547852,143120.58086547852,1.0
630000,1.3558842,-482.35165,709.2777777777778,201888.00606452095,201888.00606452095,1.0
640000,1.355639,-608.05334,434.44444444444446,75420.53387451172,75420.53387451172,1.0
650000,1.3554078,-425.64972,921.1764705882352,354164.2227567785,354164.2227567785,1.0
660000,1.354792,-428.17514,282.56,35412.84048583984,35412.84048583984,1.0
670000,1.3547572,-458.1848,846.125,352659.6425437927,352659.6425437927,1.0
680000,1.3552326,-458.87897,522.4761904761905,120300.34230840774,120300.34230840774,1.0
690000,1.3556638,-448.42847,405.0,81168.05086576022,81168.05086576022,1.0
700000,1.3563274,-443.48453,635.6190476190476,226040.23724946522,226040.23724946522,1.0
710000,1.3559184,-395.82047,541.56,132136.26034179688,132136.26034179688,1.0
720000,1.3555297,-423.15427,378.76190476190476,97531.85002499535,97531.85002499535,1.0
730000,1.3554109,-381.01883,1050.6666666666667,340470.69895426434,340470.69895426434,1.0
740000,1.3553182,-386.2966,484.57142857142856,156154.69299316406,156154.69299316406,1.0
750000,1.3551905,-443.4278,709.5833333333334,181770.08067830405,181770.08067830405,1.0
760000,1.3552289,-382.69504,440.2916666666667,143033.7187347412,143033.7187347412,1.0
770000,1.3549111,-373.73312,508.3333333333333,95214.77223714192,95214.77223714192,1.0
780000,1.3543137,-500.29446,413.125,84148.23657226562,84148.23657226562,1.0
790000,1.3542459,-436.58255,1054.8125,389664.6878490448,389664.6878490448,1.0
800000,1.35412,-393.5286,269.1818181818182,51906.64762739702,51906.64762739702,1.0
810000,1.354001,-424.58218,577.1111111111111,160931.0675184462,160931.0675184462,1.0
820000,1.3539176,-354.79047,443.84615384615387,106065.60972477839,106065.60972477839,1.0
830000,1.3539488,-401.76917,578.2727272727273,170575.01887817384,170575.01887817384,1.0
840000,1.3540401,-349.39462,591.578947368421,178189.8892211914,178189.8892211914,1.0
850000,1.35394,-371.7596,544.75,147783.3501373291,147783.3501373291,1.0
860000,1.3538225,-331.71246,478.2,175163.6008504232,175163.6008504232,1.0
870000,1.3535116,-341.0522,415.3076923076923,114573.0808279855,114573.0808279855,1.0
880000,1.3533288,-315.92276,621.55,225032.10763244628,225032.10763244628,1.0
890000,1.3531641,-385.21622,460.44444444444446,112046.08242119683,112046.08242119683,1.0
900000,1.3530656,-340.58374,516.9230769230769,187464.1253955078,187464.1253955078,1.0
910000,1.3530211,-354.8071,351.0,56357.686079545456,56357.686079545456,1.0
920000,1.3529509,-300.87677,385.85714285714283,92513.19822636357,92513.19822636357,1.0
930000,1.3529065,-300.2881,677.1428571428571,250033.0187906901,250033.0187906901,1.0
940000,1.3529508,-306.05457,406.7142857142857,112571.5918782552,112571.5918782552,1.0
950000,1.3530749,-279.5776,448.8636363636364,126538.96899414062,126538.96899414062,1.0
960000,1.3531401,-295.19156,532.6923076923077,113474.08325664814,113474.08325664814,1.0
970000,1.3531468,-314.92993,494.42857142857144,186492.25501360212,186492.25501360212,1.0
980000,1.3531489,-336.54987,384.5882352941176,103671.18620749081,103671.18620749081,1.0
990000,1.3531556,-417.87683,548.3,170153.5948486328,170153.5948486328,1.0
1000000,1.3531562,-296.8828,562.8888888888889,185937.0845249721,185937.0845249721,1.0
