Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.56524235,53.900584795321635,429.29425,470.9596805670108,470.9596805670108,1.0
20000,0.5649193,55.44505494505494,424.93,431.54642866329596,431.54642866329596,1.0
30000,0.5656185,55.51149425287356,415.6213,439.3233502842914,439.3233502842914,1.0
40000,0.56698614,50.26600985221675,415.58823,451.36368359588994,451.36368359588994,1.0
50000,0.56785524,54.31073446327684,412.99475,460.65005318727873,460.65005318727873,1.0
60000,0.5681293,49.18877551020408,411.88715,458.3632205724716,458.3632205724716,1.0
70000,0.567363,50.119170984455955,411.60175,451.6537760489963,451.6537760489963,1.0
80000,0.5674604,52.880208333333336,408.44797,463.93293679687025,463.93293679687025,1.0
90000,0.56900257,48.2,409.38947,456.363549823761,456.363549823761,1.0
100000,0.5684188,50.89949748743719,405.78702,437.5428635471999,437.5428635471999,1.0
110000,0.5683687,46.1207729468599,404.87784,458.030623977574,458.030623977574,1.0
120000,0.5686346,46.23720930232558,405.5978,462.2185793111491,462.2185793111491,1.0
130000,0.56839246,46.10294117647059,406.0395,478.0536949459244,478.0536949459244,1.0
140000,0.56777483,52.1578947368421,402.16104,466.65968247714795,466.65968247714795,1.0
150000,0.5684874,49.645,403.23822,465.2274021100998,465.2274021100998,1.0
160000,0.56867594,45.32093023255814,402.22684,459.41039097586344,459.41039097586344,1.0
170000,0.56784385,47.95145631067961,406.0605,475.0338529319298,475.0338529319298,1.0
180000,0.5673528,48.94088669950739,405.90073,454.217855711778,454.217855711778,1.0
190000,0.5668894,47.47179487179487,399.9928,470.9346472165523,470.9346472165523,1.0
200000,0.56724226,46.49545454545454,403.70624,471.3213433070616,471.3213433070616,1.0
210000,0.5676517,43.821100917431195,403.31924,468.8143236875534,468.8143236875534,1.0
220000,0.56735116,44.67567567567568,400.86945,485.20346307970283,485.20346307970283,1.0
230000,0.56777257,46.046728971962615,401.7601,473.3698386700354,473.3698386700354,1.0
240000,0.5679407,42.56306306306306,406.01468,488.1211549338994,488.1211549338994,1.0
250000,0.5691992,41.276315789473685,408.1101,491.03121962817994,491.03121962817994,1.0
260000,0.57149607,41.844621513944226,408.51727,486.9580965355573,486.9580965355573,1.0
270000,0.5725453,41.59656652360515,406.15686,496.39539607707013,496.39539607707013,1.0
280000,0.5712423,42.064935064935064,404.11334,491.18623925994905,491.18623925994905,1.0
290000,0.5707573,40.57322175732217,405.76266,496.67146236866836,496.67146236866836,1.0
300000,0.57150555,40.69294605809129,408.04913,494.0713788871923,494.0713788871923,1.0
310000,0.5714584,40.902542372881356,407.7481,491.4254224803377,491.4254224803377,1.0
320000,0.57099456,40.06995884773662,407.86865,494.19345897705955,494.19345897705955,1.0
330000,0.5711937,38.869565217391305,407.38467,491.9823711097476,491.9823711097476,1.0
340000,0.57100666,40.1198347107438,407.99887,499.1160795372057,499.1160795372057,1.0
350000,0.57173276,40.4,409.76358,494.21756827929386,494.21756827929386,1.0
360000,0.57291,40.18257261410788,407.60397,484.2537767496265,484.2537767496265,1.0
370000,0.57587075,38.762845849802375,407.8993,496.9223401007198,496.9223401007198,1.0
380000,0.5767826,39.36546184738956,407.4847,491.8743076606673,491.8743076606673,1.0
390000,0.57530785,38.74590163934426,409.50302,492.12296409192294,492.12296409192294,1.0
400000,0.57575476,37.52509652509652,411.3082,497.04521324176056,497.04521324176056,1.0
410000,0.5741873,37.884,408.3681,485.05767728500217,485.05767728500217,1.0
420000,0.5740687,38.498039215686276,409.91446,499.3420158121735,499.3420158121735,1.0
430000,0.57378715,39.88934426229508,408.2282,489.3950392285172,489.3950392285172,1.0
440000,0.57391363,37.62015503875969,409.1959,494.627639867164,494.627639867164,1.0
450000,0.5747292,37.21072796934866,408.9241,494.7652523910406,494.7652523910406,1.0
460000,0.5747771,38.305882352941175,407.69467,496.96782295470143,496.96782295470143,1.0
470000,0.5761521,37.5968992248062,410.35983,494.7177716071789,494.7177716071789,1.0
480000,0.57740754,37.42857142857143,410.447,494.7934305438629,494.7934305438629,1.0
490000,0.57821274,38.12890625,408.94348,496.9883022690192,496.9883022690192,1.0
500000,0.5780506,37.18320610687023,410.14038,499.36954030371805,499.36954030371805,1.0
510000,0.575892,37.38461538461539,408.99762,490.13176279984987,490.13176279984987,1.0
520000,0.57452524,36.745247148288975,410.99036,497.1450275385155,497.1450275385155,1.0
530000,0.57503825,37.798449612403104,409.2989,494.7753630821095,494.7753630821095,1.0
540000,0.57514906,36.82824427480916,412.63205,499.45802440079115,499.45802440079115,1.0
550000,0.5752451,36.55018587360595,412.5674,494.8718993220631,494.8718993220631,1.0
560000,0.57586503,37.05725190839695,409.5689,497.1024406957262,497.1024406957262,1.0
