Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.9065514,742.07996,254.69444444444446,2125.333177778456,2125.333177778456,1.0
20000,0.905392,585.70715,239.51351351351352,-422.3345138962204,-422.3345138962204,1.0
30000,0.9043368,349.392,266.85185185185185,14834.430054591252,14834.430054591252,1.0
40000,0.9012473,418.29947,319.72727272727275,26349.962288480816,26349.962288480816,1.0
50000,0.8994251,475.0263,302.53125,58791.90386424345,58791.90386424345,1.0
60000,0.8985859,565.5213,224.16666666666666,3065.5312196685045,3065.5312196685045,1.0
70000,0.89743155,565.3875,247.53488372093022,18017.272188273342,18017.272188273342,1.0
80000,0.89603496,430.88092,257.38235294117646,11570.013246087467,11570.013246087467,1.0
90000,0.8946303,644.57306,296.12820512820514,35196.136634019706,35196.136634019706,1.0
100000,0.8940114,604.03125,240.3684210526316,269.12611700359145,269.12611700359145,1.0
110000,0.8927599,330.42487,265.34615384615387,18050.891241807203,18050.891241807203,1.0
120000,0.8914579,464.95972,322.20588235294116,19742.633711870978,19742.633711870978,1.0
130000,0.89070576,622.05145,340.3421052631579,43032.19244083605,43032.19244083605,1.0
140000,0.8898348,555.7442,232.6315789473684,13861.874365154066,13861.874365154066,1.0
150000,0.88844526,458.306,309.5625,34457.921190550835,34457.921190550835,1.0
160000,0.88749313,530.242,208.91176470588235,1796.3859427956975,1796.3859427956975,1.0
170000,0.8868849,583.5824,359.55263157894734,34523.363499792,34523.363499792,1.0
180000,0.8863593,536.2844,247.06060606060606,402.0172734116063,402.0172734116063,1.0
190000,0.8858853,474.05026,319.52941176470586,24168.353531332577,24168.353531332577,1.0
200000,0.8849152,496.31152,225.31428571428572,-768.0102934701102,-768.0102934701102,1.0
210000,0.88383806,621.655,340.1081081081081,37501.51935690802,37501.51935690802,1.0
220000,0.88318205,512.0841,275.8378378378378,6576.308700973923,6576.308700973923,1.0
230000,0.8824012,529.02997,264.25,34009.72124004364,34009.72124004364,1.0
240000,0.8813597,538.45215,228.41666666666666,5174.309980392456,5174.309980392456,1.0
250000,0.8803091,570.7196,279.02564102564105,40012.39881447034,40012.39881447034,1.0
260000,0.8799851,537.77155,273.70588235294116,12336.061567711107,12336.061567711107,1.0
270000,0.88055634,479.77927,233.47058823529412,448.7556141444615,448.7556141444615,1.0
280000,0.88097626,451.74545,269.8484848484849,21206.41898091634,21206.41898091634,1.0
290000,0.88107485,504.40106,371.3157894736842,42287.96239782635,42287.96239782635,1.0
300000,0.8810521,613.27637,243.4878048780488,438.1544065708067,438.1544065708067,1.0
310000,0.8809439,521.43097,233.91666666666666,387.6167056492397,387.6167056492397,1.0
320000,0.88082474,450.9316,215.4,12142.81880778651,12142.81880778651,1.0
330000,0.8807749,583.69073,383.5128205128205,69519.75748218634,69519.75748218634,1.0
340000,0.880532,614.1476,233.61904761904762,10643.744669778007,10643.744669778007,1.0
350000,0.88029057,503.13416,234.41666666666666,60.93605422973633,60.93605422973633,1.0
360000,0.8799108,504.08807,257.37142857142857,16633.2876613072,16633.2876613072,1.0
370000,0.8795197,457.59592,372.9142857142857,50565.314448861514,50565.314448861514,1.0
380000,0.8794515,616.34204,248.76923076923077,1152.8075977325439,1152.8075977325439,1.0
390000,0.8797368,520.58813,237.15625,117.22519767284393,117.22519767284393,1.0
400000,0.8802133,390.66003,276.34375,27111.406989216805,27111.406989216805,1.0
410000,0.8800284,498.50345,340.05405405405406,28165.808026597308,28165.808026597308,1.0
420000,0.8798552,593.23865,274.65,13821.982841198262,13821.982841198262,1.0
430000,0.8795494,559.7575,215.61111111111111,-340.89720751788167,-340.89720751788167,1.0
440000,0.8793681,421.17545,296.6896551724138,12965.942422537968,12965.942422537968,1.0
450000,0.87936634,456.8379,398.4516129032258,73457.71494229634,73457.71494229634,1.0
460000,0.8793851,611.77856,277.5897435897436,17529.897250461578,17529.897250461578,1.0
470000,0.87947387,498.12228,233.54285714285714,580.5466059516458,580.5466059516458,1.0
480000,0.8794468,440.42047,321.2121212121212,22124.608339945476,22124.608339945476,1.0
490000,0.8793751,459.7322,301.54285714285714,27796.99034606086,27796.99034606086,1.0
500000,0.8793496,623.07825,236.88372093023256,8361.803184686705,8361.803184686705,1.0
