Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3500786,-5.161269,214.5909090909091,174.60000134598124,174.60000134598124,1.0
20000,1.3458759,-4.3950768,214.8,175.30666800340018,175.30666800340018,1.0
30000,1.3462447,-3.0793293,212.0204081632653,170.65306377167605,170.65306377167605,1.0
40000,1.3453312,-2.9162335,199.35416666666666,159.28333461284637,159.28333461284637,1.0
50000,1.3435413,-2.2201085,209.1875,165.49791875233254,165.49791875233254,1.0
60000,1.3447077,-0.84089464,217.2173913043478,181.40869829965675,181.40869829965675,1.0
70000,1.3452287,-0.1232062,211.2608695652174,164.6369584021361,164.6369584021361,1.0
80000,1.3461208,0.74279785,217.72340425531914,186.95957629224088,186.95957629224088,1.0
90000,1.3457804,1.0807784,214.19565217391303,162.94347994483036,162.94347994483036,1.0
100000,1.3458412,1.9502295,214.3181818181818,163.94545602798462,163.94545602798462,1.0
110000,1.3461356,2.820067,235.04761904761904,175.50000298590888,175.50000298590888,1.0
120000,1.3452282,2.2750556,214.46666666666667,178.76666872236464,178.76666872236464,1.0
130000,1.3448035,3.2495615,217.0909090909091,177.85454685037786,177.85454685037786,1.0
140000,1.3448873,5.4288125,240.95454545454547,171.98182047226211,171.98182047226211,1.0
150000,1.3447154,5.468229,240.7111111111111,178.7488915205002,178.7488915205002,1.0
160000,1.344262,4.6627812,214.93333333333334,153.0822232219908,153.0822232219908,1.0
170000,1.3433477,5.3592377,190.7674418604651,158.35581468426903,158.35581468426903,1.0
180000,1.3420565,7.5027313,253.6818181818182,170.2886389060454,170.2886389060454,1.0
190000,1.3412129,7.719204,237.13636363636363,163.68409302559766,163.68409302559766,1.0
200000,1.3411517,6.89991,230.13333333333333,165.04000036451552,165.04000036451552,1.0
210000,1.3417449,8.653913,211.8139534883721,180.4976760509402,180.4976760509402,1.0
220000,1.3419617,9.279782,230.66666666666666,168.6333356274499,168.6333356274499,1.0
230000,1.3409489,8.736441,216.89361702127658,169.31739291937456,169.31739291937456,1.0
240000,1.3403568,9.418763,210.46808510638297,159.4354179352522,159.4354179352522,1.0
250000,1.3407248,9.867762,214.10638297872342,174.02391472070113,174.02391472070113,1.0
260000,1.3414624,9.852068,208.2888888888889,166.05869717183322,166.05869717183322,1.0
270000,1.3424256,9.49393,215.125,166.02500151346126,166.02500151346126,1.0
280000,1.3429252,9.111352,213.0408163265306,160.88775624061117,160.88775624061117,1.0
290000,1.3429674,10.076631,204.65217391304347,159.45434861079505,159.45434861079505,1.0
300000,1.3434116,10.803973,209.875,174.4729178150495,174.4729178150495,1.0
310000,1.3434865,10.001703,209.89583333333334,167.88333422938982,167.88333422938982,1.0
320000,1.3435183,11.02187,202.66666666666666,151.33541805297136,151.33541805297136,1.0
330000,1.3433999,12.091852,216.22448979591837,174.8836745169698,174.8836745169698,1.0
340000,1.343318,11.110045,203.93478260869566,163.0152177396028,163.0152177396028,1.0
350000,1.3429859,12.109749,219.70212765957447,178.27659638891828,178.27659638891828,1.0
360000,1.3435264,12.374341,203.2340425531915,154.87021431263457,154.87021431263457,1.0
370000,1.3431641,12.493584,209.75510204081633,168.89183757013205,168.89183757013205,1.0
380000,1.3421808,11.818585,198.83333333333334,149.52291768292585,149.52291768292585,1.0
390000,1.3416575,11.803324,207.55102040816325,162.92400103330613,162.92400103330613,1.0
400000,1.3415637,13.089606,202.77083333333334,156.35416823377213,156.35416823377213,1.0
410000,1.3415599,13.81902,204.39583333333334,171.8000007768472,171.8000007768472,1.0
420000,1.3414026,13.544571,206.72,170.14897984874491,170.14897984874491,1.0
430000,1.3409109,12.573441,206.73469387755102,160.24898066082778,160.24898066082778,1.0
440000,1.3405734,13.341677,196.12765957446808,150.99375139176846,150.99375139176846,1.0
450000,1.3405615,14.091522,207.91836734693877,172.44489977067832,172.44489977067832,1.0
460000,1.3404679,13.621393,205.18,161.560001912117,161.560001912117,1.0
470000,1.3402812,14.00332,204.75510204081633,160.98750131328902,160.98750131328902,1.0
480000,1.340224,13.564581,202.85714285714286,162.29000163555145,162.29000163555145,1.0
490000,1.340227,14.4254465,204.54166666666666,169.35208521286646,169.35208521286646,1.0
500000,1.3402418,14.794679,202.71428571428572,164.5367357584895,164.5367357584895,1.0
