Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.1954982,26.10062893081761,5.5505857,-1.8679245283018868,-1.8679245283018868,1.0
20000,1.1949182,34.43809523809524,3.7780657,-1.947452229299363,-1.947452229299363,1.0
30000,1.1930894,27.778816199376948,1.7767167,-1.9767801857585139,-1.9767801857585139,1.0
40000,1.1917874,29.18348623853211,0.9582476,-1.9587155963302751,-1.9587155963302751,1.0
50000,1.1918318,29.793846153846154,0.42054647,-1.9676923076923076,-1.9676923076923076,1.0
60000,1.1925213,29.052459016393442,0.15311493,-1.9704918032786884,-1.9704918032786884,1.0
70000,1.1915344,33.27597402597402,-0.10100828,-1.9368932038834952,-1.9368932038834952,1.0
80000,1.1921096,27.17295597484277,-0.34468055,-1.85423197492163,-1.85423197492163,1.0
90000,1.1921612,26.317073170731707,-0.5820012,-1.858662613981763,-1.858662613981763,1.0
100000,1.191541,37.780058651026394,-0.7363827,-1.8147058823529412,-1.8147058823529412,1.0
110000,1.1913637,28.465045592705167,-0.9124827,-1.8454545454545455,-1.8454545454545455,1.0
120000,1.1907243,28.879518072289155,-1.022706,-1.8413897280966767,-1.8413897280966767,1.0
130000,1.1902337,26.126470588235293,-1.1393938,-1.81524926686217,-1.81524926686217,1.0
140000,1.189869,31.625,-1.2088336,-1.8353115727002967,-1.8353115727002967,1.0
150000,1.1879601,28.376899696048632,-1.2530905,-1.8267477203647415,-1.8267477203647415,1.0
160000,1.1861991,30.11550151975684,-1.285282,-1.8267477203647415,-1.8267477203647415,1.0
170000,1.1856253,24.812688821752264,-1.3409218,-1.8413897280966767,-1.8413897280966767,1.0
180000,1.1853741,30.680722891566266,-1.4014893,-1.8734939759036144,-1.8734939759036144,1.0
190000,1.1850995,32.16975308641975,-1.4157797,-1.8615384615384616,-1.8615384615384616,1.0
200000,1.185119,29.207715133531156,-1.4134326,-1.8397626112759644,-1.8397626112759644,1.0
210000,1.1850116,26.65740740740741,-1.4452251,-1.8757668711656441,-1.8757668711656441,1.0
220000,1.1847646,29.996805111821086,-1.4553807,-1.928115015974441,-1.928115015974441,1.0
230000,1.1852098,33.32051282051282,-1.447597,-1.9278846153846154,-1.9278846153846154,1.0
240000,1.185329,31.13109756097561,-1.4264953,-1.858662613981763,-1.858662613981763,1.0
250000,1.185155,26.625730994152047,-1.434517,-1.8333333333333333,-1.8333333333333333,1.0
260000,1.1861402,30.429411764705883,-1.4256376,-1.8196480938416422,-1.8196480938416422,1.0
270000,1.1868787,26.952662721893493,-1.4466876,-1.857566765578635,-1.857566765578635,1.0
280000,1.1870368,29.526645768025077,-1.4154934,-1.8640625,-1.8640625,1.0
290000,1.1867617,25.84567901234568,-1.4519438,-1.903076923076923,-1.903076923076923,1.0
300000,1.1866158,30.71884984025559,-1.47511,-1.9331210191082802,-1.9331210191082802,1.0
310000,1.1864827,30.93159609120521,-1.4591833,-1.9218241042345277,-1.9218241042345277,1.0
320000,1.1865388,35.300970873786405,-1.4443029,-1.9129032258064516,-1.9129032258064516,1.0
330000,1.1855999,26.05678233438486,-1.4505173,-1.901253918495298,-1.901253918495298,1.0
340000,1.1853333,33.17460317460318,-1.4611461,-1.9098101265822784,-1.9098101265822784,1.0
350000,1.1856565,29.54983922829582,-1.435344,-1.9421221864951768,-1.9421221864951768,1.0
360000,1.1856083,31.822222222222223,-1.4215863,-1.9193037974683544,-1.9193037974683544,1.0
370000,1.1853362,31.018575851393187,-1.4370632,-1.9570063694267517,-1.9570063694267517,1.0
380000,1.1855365,30.189274447949526,-1.4542207,-1.9285714285714286,-1.9285714285714286,1.0
390000,1.1858904,32.84158415841584,-1.4551128,-1.9331210191082802,-1.9331210191082802,1.0
400000,1.1854614,29.185897435897434,-1.4674934,-1.9375,-1.9375,1.0
410000,1.1851265,29.1525974025974,-1.4546843,-1.9806451612903226,-1.9806451612903226,1.0
420000,1.18501,30.52145214521452,-1.4671313,-1.9654605263157894,-1.9654605263157894,1.0
430000,1.1850882,33.31832797427653,-1.4427406,-1.9278846153846154,-1.9278846153846154,1.0
440000,1.185005,34.67628205128205,-1.4350321,-1.947452229299363,-1.947452229299363,1.0
450000,1.1848407,26.944262295081966,-1.4512335,-1.955737704918033,-1.955737704918033,1.0
460000,1.1847129,33.68370607028754,-1.4421662,-1.9235668789808917,-1.9235668789808917,1.0
470000,1.1847421,25.175895765472312,-1.4221829,-1.9267100977198697,-1.9267100977198697,1.0
480000,1.184809,23.441471571906355,-1.4446301,-1.96,-1.96,1.0
490000,1.1847774,39.69871794871795,-1.4353701,-1.9376996805111821,-1.9376996805111821,1.0
500000,1.184765,35.64590163934426,-1.4338784,-1.9413680781758957,-1.9413680781758957,1.0
