Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.83887935,190.58624,337.22222222222223,1104.9445309109158,1104.9445309109158,1.0
20000,0.83999926,152.50734,397.4074074074074,41140.05481267859,41140.05481267859,1.0
30000,0.83923763,164.21553,363.5925925925926,38444.60083095844,38444.60083095844,1.0
40000,0.8386204,164.19086,359.7307692307692,17727.368055272986,17727.368055272986,1.0
50000,0.83724,190.81021,373.8076923076923,44271.716163635254,44271.716163635254,1.0
60000,0.8347987,187.2062,402.65384615384613,54782.50967759352,54782.50967759352,1.0
70000,0.8329694,167.89822,370.35714285714283,41752.12885883876,41752.12885883876,1.0
80000,0.8320814,207.90244,383.84615384615387,33956.144454662615,33956.144454662615,1.0
90000,0.8315161,267.88263,387.625,40706.127621014915,40706.127621014915,1.0
100000,0.8313451,169.64293,421.16,59894.53662841797,59894.53662841797,1.0
110000,0.8318512,167.78378,396.1666666666667,11864.16526444753,11864.16526444753,1.0
120000,0.83197886,231.599,420.88,62950.88994934082,62950.88994934082,1.0
130000,0.8323376,241.31583,358.85185185185185,30991.448488306116,30991.448488306116,1.0
140000,0.8339011,168.43127,351.8888888888889,27937.4281246044,27937.4281246044,1.0
150000,0.8353195,300.25412,409.08,65743.7129574585,65743.7129574585,1.0
160000,0.8359513,213.91167,401.53846153846155,44969.974450918344,44969.974450918344,1.0
170000,0.8363217,196.32993,350.6896551724138,35432.8467224666,35432.8467224666,1.0
180000,0.83705455,246.97789,360.96,30347.50859451294,30347.50859451294,1.0
190000,0.8384496,238.09981,398.22222222222223,53023.32719845242,53023.32719845242,1.0
200000,0.8396092,250.51675,376.16,38023.89479614258,38023.89479614258,1.0
210000,0.840139,202.55222,408.38461538461536,45310.74209213257,45310.74209213257,1.0
220000,0.8402965,209.6454,332.28,14282.158357543945,14282.158357543945,1.0
230000,0.8395366,202.86792,412.51851851851853,61827.346519470215,61827.346519470215,1.0
240000,0.83852625,319.46362,423.1666666666667,77593.93558469026,77593.93558469026,1.0
250000,0.8382291,273.3663,380.8,36528.810791015625,36528.810791015625,1.0
260000,0.8378454,216.73975,391.39285714285717,50388.131872994556,50388.131872994556,1.0
270000,0.83758265,195.2206,370.8076923076923,29128.533241271973,29128.533241271973,1.0
280000,0.8376518,220.52673,346.0,23281.768716317634,23281.768716317634,1.0
290000,0.83819836,250.18393,434.7916666666667,72090.52157910664,72090.52157910664,1.0
300000,0.8384338,225.42848,390.56,40748.461386413575,40748.461386413575,1.0
310000,0.83878326,246.38219,387.7083333333333,36251.52145894369,36251.52145894369,1.0
320000,0.8391455,234.63205,407.5,60143.03397340041,60143.03397340041,1.0
330000,0.838926,167.65054,405.0769230769231,41698.445332453804,41698.445332453804,1.0
340000,0.8392732,209.22955,375.34615384615387,36013.127167628365,36013.127167628365,1.0
350000,0.8394072,330.3928,403.7916666666667,40934.763730684914,40934.763730684914,1.0
360000,0.8391981,170.22984,400.84615384615387,47509.94741821289,47509.94741821289,1.0
370000,0.8387715,198.67006,372.6666666666667,34796.67248987268,34796.67248987268,1.0
380000,0.83920276,265.7257,403.0869565217391,11918.147718346638,11918.147718346638,1.0
390000,0.8392713,241.43443,400.5416666666667,51286.876012802124,51286.876012802124,1.0
400000,0.8399577,225.59065,409.7307692307692,56513.90596466065,56513.90596466065,1.0
410000,0.840216,184.62633,375.32,40099.76774245042,40099.76774245042,1.0
420000,0.8398976,218.62538,398.0,47394.359665234886,47394.359665234886,1.0
430000,0.8398117,245.05972,442.5769230769231,60130.538322143555,60130.538322143555,1.0
440000,0.8398106,250.47067,394.625,60647.22023071289,60647.22023071289,1.0
450000,0.8395967,179.56824,399.7307692307692,41711.723949584964,41711.723949584964,1.0
460000,0.83957326,129.78168,343.0357142857143,19929.17328485949,19929.17328485949,1.0
470000,0.8395541,325.54526,406.3333333333333,46354.52202479044,46354.52202479044,1.0
480000,0.8394798,240.91418,440.8333333333333,48575.26215594748,48575.26215594748,1.0
490000,0.8394583,257.71603,406.9166666666667,57786.76985046387,57786.76985046387,1.0
500000,0.8394609,253.08395,404.3333333333333,37315.84741051992,37315.84741051992,1.0
