Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.57878965,33.99288256227758,400.5115,495.44199766431535,495.44199766431535,1.0
20000,0.57893074,34.3544776119403,404.67126,486.28497325128586,486.28497325128586,1.0
30000,0.5774329,34.53252032520325,396.43457,492.5177108640593,492.5177108640593,1.0
40000,0.576593,34.751131221719454,352.3723,407.8974743103233,407.8974743103233,1.0
50000,0.5779318,35.43127962085308,352.972,422.55376306303305,422.55376306303305,1.0
60000,0.57986933,38.47692307692308,354.88565,465.69185620789625,465.69185620789625,1.0
70000,0.5810912,34.44949494949495,336.3144,469.34494650484334,469.34494650484334,1.0
80000,0.5826563,34.84848484848485,344.09204,472.57200803279875,472.57200803279875,1.0
90000,0.5837288,35.956043956043956,350.26776,493.13415717816616,493.13415717816616,1.0
100000,0.58491254,39.22826086956522,335.16666,479.82902540331304,479.82902540331304,1.0
110000,0.5862766,36.230366492146594,341.21902,483.9064522838093,483.9064522838093,1.0
120000,0.58644944,60.72251308900523,336.13983,479.4461067157487,479.4461067157487,1.0
130000,0.5864326,34.72682926829268,331.76,464.55811481010625,464.55811481010625,1.0
140000,0.5861427,104.2587064676617,339.36182,468.5064987885952,468.5064987885952,1.0
150000,0.586016,35.84,341.99857,475.8026043336783,475.8026043336783,1.0
160000,0.5863871,60.78504672897196,352.5144,475.89563313195873,475.89563313195873,1.0
170000,0.5867543,34.79908675799087,357.8795,480.6437340823087,480.6437340823087,1.0
180000,0.5863177,35.31963470319635,358.90396,483.3143310546875,483.3143310546875,1.0
190000,0.58559686,34.72,340.75516,478.7568358995428,478.7568358995428,1.0
200000,0.58568954,32.521126760563384,331.4492,460.44669309954776,460.44669309954776,1.0
210000,0.58653873,80.74757281553399,329.10202,459.34660049241324,459.34660049241324,1.0
220000,0.5873767,33.86842105263158,361.35,478.8299885046014,478.8299885046014,1.0
230000,0.58779216,66.21794871794872,367.88272,472.1012199648425,472.1012199648425,1.0
240000,0.58832157,64.53846153846153,380.5593,468.8880424518739,468.8880424518739,1.0
250000,0.58923316,36.3862660944206,370.2882,465.9571026190156,465.9571026190156,1.0
260000,0.5903682,34.2122641509434,359.27884,474.2855267794627,474.2855267794627,1.0
270000,0.5920667,36.36725663716814,364.35168,475.8802694531909,475.8802694531909,1.0
280000,0.5914641,54.075117370892016,366.26895,487.2339613045885,487.2339613045885,1.0
290000,0.5899393,53.519650655021834,359.83783,467.1900747112606,467.1900747112606,1.0
300000,0.58990234,33.66386554621849,364.03802,469.43582287956684,469.43582287956684,1.0
310000,0.58905566,34.648648648648646,360.39478,475.4048276677862,475.4048276677862,1.0
320000,0.5877551,34.032710280373834,348.94565,474.4347382304824,474.4347382304824,1.0
330000,0.5869429,49.11363636363637,357.42007,474.57950838299485,474.57950838299485,1.0
340000,0.5875101,51.949074074074076,360.3876,471.02332316126143,471.02332316126143,1.0
350000,0.5896648,34.41836734693877,356.59152,484.61855336769145,484.61855336769145,1.0
360000,0.5914171,55.40952380952381,343.74478,461.24355817408787,461.24355817408787,1.0
370000,0.593354,35.65816326530612,346.69543,475.2148986613085,475.2148986613085,1.0
380000,0.59471107,35.515957446808514,341.86084,483.15800932847736,483.15800932847736,1.0
390000,0.59538466,77.18478260869566,334.44373,471.9224934628135,471.9224934628135,1.0
400000,0.5945675,34.170103092783506,350.6222,481.2546697469858,481.2546697469858,1.0
410000,0.5937764,50.57843137254902,354.8505,486.8818060329982,486.8818060329982,1.0
420000,0.59326315,57.0377358490566,346.1407,470.20831745473026,470.20831745473026,1.0
430000,0.5924889,35.15277777777778,358.99588,485.81930506670915,485.81930506670915,1.0
440000,0.5940487,34.529411764705884,352.4566,475.181027339055,475.181027339055,1.0
450000,0.594127,74.40178571428571,350.97894,460.2548600545539,460.2548600545539,1.0
460000,0.594247,33.082251082251084,358.64914,473.81566676020105,473.81566676020105,1.0
470000,0.59504396,66.94017094017094,369.79828,474.68076067194977,474.68076067194977,1.0
480000,0.5958493,34.42372881355932,359.67706,461.84259709225427,461.84259709225427,1.0
490000,0.5966158,53.64435146443515,370.2211,468.7133591115722,468.7133591115722,1.0
500000,0.59674525,34.51020408163265,376.9068,470.57808317732713,470.57808317732713,1.0
510000,0.5966483,34.093117408906885,366.9989,456.49066447062665,456.49066447062665,1.0
520000,0.5969578,34.29554655870445,380.8912,478.02414392655896,478.02414392655896,1.0
530000,0.59763634,35.02066115702479,381.88516,482.4175036721978,482.4175036721978,1.0
540000,0.5981739,58.428030303030305,386.6084,466.4443025065191,466.4443025065191,1.0
550000,0.5986572,49.857142857142854,396.11584,471.00151397671016,471.00151397671016,1.0
560000,0.59889984,34.00350877192982,405.17856,478.83821295358086,478.83821295358086,1.0
570000,0.59847885,34.629893238434164,403.4708,478.46642292606447,478.46642292606447,1.0
580000,0.5982061,34.48028673835125,403.36816,478.4147469462873,478.4147469462873,1.0
590000,0.59803534,34.992805755395686,404.47067,480.374744854385,480.374744854385,1.0
600000,0.5976287,34.42490842490842,394.5088,468.90762404382446,468.90762404382446,1.0
610000,0.59773624,35.35658914728682,395.76102,478.773941640706,478.773941640706,1.0
620000,0.59818006,35.10236220472441,396.20557,478.55271063785926,478.55271063785926,1.0
