Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3742859,14.555209953343702,-0.3624882,0.5677570093457944,0.5677570093457944,1.0
20000,1.3713179,14.507739938080496,0.02301033,0.6930232558139535,0.6930232558139535,1.0
30000,1.3680501,14.122913505311077,0.35931855,0.9818731117824774,0.9818731117824774,1.0
40000,1.3661516,14.494556765163297,0.7021554,0.7445820433436533,0.7445820433436533,1.0
50000,1.36395,14.446511627906977,0.58574957,0.8029366306027821,0.8029366306027821,1.0
60000,1.3632474,14.605633802816902,0.43892515,0.690625,0.690625,1.0
70000,1.3634021,15.054662379421222,0.07709683,0.2608346709470305,0.2608346709470305,1.0
80000,1.3631324,14.697160883280757,0.44548118,0.6580188679245284,0.6580188679245284,1.0
90000,1.3629245,14.716535433070867,0.5116364,0.6863207547169812,0.6863207547169812,1.0
100000,1.3639367,14.796208530805687,0.52202153,0.7373817034700315,0.7373817034700315,1.0
110000,1.3629667,14.806962025316455,0.32903585,0.7175632911392406,0.7175632911392406,1.0
120000,1.3607329,14.346153846153847,0.34961274,1.0046012269938651,1.0046012269938651,1.0
130000,1.3585175,14.342549923195085,0.49318525,0.7400306748466258,0.7400306748466258,1.0
140000,1.3563598,14.221374045801527,0.68227786,0.7351598173515982,0.7351598173515982,1.0
150000,1.3547454,14.061746987951807,0.66793656,1.0971385542168675,1.0971385542168675,1.0
160000,1.3535011,14.179059180576632,0.6545806,1.175,1.175,1.0
170000,1.3525728,13.938714499252615,0.7401806,1.4484304932735426,1.4484304932735426,1.0
180000,1.3516015,13.893871449925262,0.70262766,1.3241430700447094,1.3241430700447094,1.0
190000,1.3502275,13.797037037037038,0.9096613,1.392751479289941,1.392751479289941,1.0
200000,1.3483437,13.746312684365781,1.0153487,1.4970544918998527,1.4970544918998527,1.0
210000,1.346408,13.568081991215227,1.1837753,1.5912408759124088,1.5912408759124088,1.0
220000,1.345237,13.395953757225433,1.3367453,1.7240634005763689,1.7240634005763689,1.0
230000,1.3439075,13.502177068214804,1.3099018,1.6369565217391304,1.6369565217391304,1.0
240000,1.341891,13.510853835021708,1.3285841,1.673913043478261,1.673913043478261,1.0
250000,1.3403279,13.432706222865413,1.4136469,1.6784682080924855,1.6784682080924855,1.0
260000,1.3393642,13.656387665198238,1.3663845,1.500732064421669,1.500732064421669,1.0
270000,1.3390361,13.495652173913044,1.3030514,1.6391304347826088,1.6391304347826088,1.0
280000,1.3384099,13.708823529411765,1.3011513,1.5154185022026432,1.5154185022026432,1.0
290000,1.3374801,13.421128798842258,1.3177195,1.6341991341991342,1.6341991341991342,1.0
300000,1.3361183,13.541605839416059,1.2906293,1.6690962099125364,1.6690962099125364,1.0
310000,1.3354068,13.541605839416059,1.3718592,1.7139737991266375,1.7139737991266375,1.0
320000,1.3346398,13.557496360989811,1.3671755,1.6943231441048034,1.6943231441048034,1.0
330000,1.3334948,13.573722627737226,1.3134894,1.7128279883381925,1.7128279883381925,1.0
340000,1.3326045,13.521802325581396,1.4676416,2.0036284470246732,2.0036284470246732,1.0
350000,1.3315154,13.511627906976743,1.4130104,1.820754716981132,1.820754716981132,1.0
360000,1.3310678,13.468208092485549,1.526311,2.003612716763006,2.003612716763006,1.0
370000,1.3306301,13.49563953488372,1.4612387,1.7663280116110305,1.7663280116110305,1.0
380000,1.3304178,13.380747126436782,1.6383588,2.0905172413793105,2.0905172413793105,1.0
390000,1.3299474,13.471014492753623,1.552623,1.903039073806078,1.903039073806078,1.0
400000,1.3291316,13.434907010014307,1.5332915,1.69164265129683,1.69164265129683,1.0
410000,1.3289392,13.420679886685553,1.5746185,1.9017341040462428,1.9017341040462428,1.0
420000,1.3284606,13.372230428360414,1.570154,2.019396551724138,2.019396551724138,1.0
430000,1.3282336,13.592972181551977,1.6285787,1.9328467153284672,1.9328467153284672,1.0
440000,1.3281782,13.364942528735632,1.6780858,2.0452586206896552,2.0452586206896552,1.0
450000,1.328067,13.445730824891461,1.6969502,2.0252890173410405,2.0252890173410405,1.0
460000,1.3278984,13.369252873563218,1.7293329,2.019396551724138,2.019396551724138,1.0
470000,1.3277888,13.287142857142857,1.8033125,2.1362339514978603,2.1362339514978603,1.0
480000,1.3276614,13.353025936599424,1.8509351,2.1788793103448274,2.1788793103448274,1.0
490000,1.3275537,13.51453488372093,1.7862457,2.088534107402032,2.088534107402032,1.0
500000,1.3275036,13.402017291066283,1.7880789,2.0180115273775217,2.0180115273775217,1.0
