Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3271731,-0.7977217,151.3230769230769,-2.8846153651292505,-2.8846153651292505,1.0
20000,1.3243427,-0.8664401,144.97058823529412,-2.867164164670368,-2.867164164670368,1.0
30000,1.3223754,-0.9978305,142.04347826086956,-3.092857129446098,-3.092857129446098,1.0
40000,1.3213165,-1.0644103,140.41666666666666,-2.9605633728730845,-2.9605633728730845,1.0
50000,1.3200028,-1.1259341,144.1014492753623,-2.8565217243588488,-2.8565217243588488,1.0
60000,1.3188584,-1.1859667,148.63076923076923,-2.82878787341443,-2.82878787341443,1.0
70000,1.3172811,-1.2528594,156.13636363636363,-2.6787878707277053,-2.6787878707277053,1.0
80000,1.3162577,-1.3060443,157.48387096774192,-2.79516127513301,-2.79516127513301,1.0
90000,1.3135657,-1.3229668,154.17460317460316,-2.693650781635254,-2.693650781635254,1.0
100000,1.3115147,-1.387524,157.6153846153846,-2.761538455577997,-2.761538455577997,1.0
110000,1.3106841,-1.3564459,149.43283582089552,-2.881818170687466,-2.881818170687466,1.0
120000,1.3097565,-1.3926971,158.98360655737704,-2.533870959594365,-2.533870959594365,1.0
130000,1.3088517,-1.3865209,162.0983606557377,-2.806557377586599,-2.806557377586599,1.0
140000,1.3074893,-1.325662,160.36666666666667,-2.58032786308742,-2.58032786308742,1.0
150000,1.3056066,-1.3609793,153.65151515151516,-2.8893939328916147,-2.8893939328916147,1.0
160000,1.3043635,-1.3276707,162.96666666666667,-2.5933333278944093,-2.5933333278944093,1.0
170000,1.3039362,-1.3098403,162.16129032258064,-2.441935477117377,-2.441935477117377,1.0
180000,1.303554,-1.2836863,166.52542372881356,-2.5915254158741337,-2.5915254158741337,1.0
190000,1.3027341,-1.3033068,167.11864406779662,-2.688135587057825,-2.688135587057825,1.0
200000,1.3018061,-1.2024323,180.03636363636363,-1.7999999959553992,-1.7999999959553992,1.0
210000,1.3005773,-1.1846852,169.41379310344828,-2.18965517112921,-2.18965517112921,1.0
220000,1.299102,-1.1709508,166.4262295081967,-2.445901636706024,-2.445901636706024,1.0
230000,1.2984201,-1.1057123,193.46153846153845,-2.045098040033789,-2.045098040033789,1.0
240000,1.2977791,-1.0071,197.55102040816325,-1.6059999987483025,-1.6059999987483025,1.0
250000,1.2962222,-1.0454345,190.57692307692307,-1.9076923017318432,-1.9076923017318432,1.0
260000,1.2946622,-1.0121511,182.23636363636365,-2.07999999712814,-2.07999999712814,1.0
270000,1.2936372,-0.98688495,197.74,-1.63673469211374,-1.63673469211374,1.0
280000,1.2928995,-0.9825876,192.17307692307693,-2.173584893205256,-2.173584893205256,1.0
290000,1.2921176,-0.86056745,202.27083333333334,-0.9437499983857075,-0.9437499983857075,1.0
300000,1.2913566,-0.835478,200.90384615384616,-0.988461536140396,-0.988461536140396,1.0
310000,1.2904665,-0.77993524,203.5531914893617,-1.0638297878681344,-1.0638297878681344,1.0
320000,1.289263,-0.72985667,211.2340425531915,-0.6425531929794778,-0.6425531929794778,1.0
330000,1.2879652,-0.7211152,200.58,-1.299999998062849,-1.299999998062849,1.0
340000,1.2867949,-0.6755693,200.53061224489795,-1.175510207001044,-1.175510207001044,1.0
350000,1.285725,-0.6343663,197.25,-1.1942307673967802,-1.1942307673967802,1.0
360000,1.284877,-0.5422936,211.1875,-0.9978260822270227,-0.9978260822270227,1.0
370000,1.2843896,-0.5505219,206.43478260869566,-1.0604166658595204,-1.0604166658595204,1.0
380000,1.2836627,-0.43518838,215.5744680851064,-0.4319148930780431,-0.4319148930780431,1.0
390000,1.2833812,-0.4269555,215.3913043478261,-1.0565217354375382,-1.0565217354375382,1.0
400000,1.2833784,-0.39435995,213.06382978723406,-0.8574468113006429,-0.8574468113006429,1.0
410000,1.2835008,-0.36731488,214.17021276595744,-0.6217391262559787,-0.6217391262559787,1.0
420000,1.2835685,-0.35933894,212.1304347826087,-0.8574468089227981,-0.8574468089227981,1.0
430000,1.2836648,-0.38598904,206.08333333333334,-0.8874999992549419,-0.8874999992549419,1.0
440000,1.2836308,-0.40240476,213.04255319148936,-1.012765958746697,-1.012765958746697,1.0
450000,1.2836277,-0.35540822,213.15555555555557,-0.5304347833861476,-0.5304347833861476,1.0
460000,1.283622,-0.3599983,217.87234042553192,-0.30212766058901525,-0.30212766058901525,1.0
470000,1.2836279,-0.31314993,213.80434782608697,-0.7304347806974597,-0.7304347806974597,1.0
480000,1.2836132,-0.31805333,213.2,-0.7108695560499377,-0.7108695560499377,1.0
490000,1.2835629,-0.2685831,224.24444444444444,-0.28222222013605963,-0.28222222013605963,1.0
500000,1.2835249,-0.24360937,219.26666666666668,-0.12666666905085247,-0.12666666905085247,1.0
