Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1080000,1.4349746,-417.11423,215.6451612903226,-12253.09677419355,-12253.09677419355,1.0
1090000,1.4352778,-454.30664,266.7567567567568,-16982.184210526317,-16982.184210526317,1.0
1100000,1.4356956,-454.67297,293.88235294117646,-18097.121212121212,-18097.121212121212,1.0
1110000,1.4363546,-432.06964,248.05,-14542.475609756097,-14542.475609756097,1.0
1120000,1.4370679,-450.05875,247.97222222222223,-13057.597222222223,-13057.597222222223,1.0
1130000,1.437564,-435.4486,252.52380952380952,-17565.511904761905,-17565.511904761905,1.0
1140000,1.4380994,-443.20148,284.05555555555554,-14872.041666666666,-14872.041666666666,1.0
1150000,1.4383086,-444.96442,251.075,-17480.3125,-17480.3125,1.0
1160000,1.4382824,-456.65305,246.4,-18364.0625,-18364.0625,1.0
1170000,1.438197,-467.17892,279.9166666666667,-18196.222222222223,-18196.222222222223,1.0
1180000,1.4377707,-451.53143,282.5151515151515,-9109.212121212122,-9109.212121212122,1.0
1190000,1.4373586,-445.4787,248.94871794871796,-17009.3,-17009.3,1.0
1200000,1.4374818,-436.3815,272.5405405405405,-19029.013513513513,-19029.013513513513,1.0
1210000,1.4379716,-431.6991,243.46341463414635,-13738.329268292682,-13738.329268292682,1.0
1220000,1.4382342,-433.54678,230.93023255813952,-17267.70930232558,-17267.70930232558,1.0
1230000,1.4380206,-462.26047,258.55263157894734,-23240.105263157893,-23240.105263157893,1.0
1240000,1.4378424,-447.9121,248.78048780487805,-16686.146341463416,-16686.146341463416,1.0
1250000,1.4377316,-413.3884,232.62790697674419,-13974.209302325582,-13974.209302325582,1.0
1260000,1.4375969,-424.77713,245.4,-14577.05,-14577.05,1.0
1270000,1.4372333,-438.8738,244.78571428571428,-17620.536585365855,-17620.536585365855,1.0
1280000,1.4372412,-416.86932,272.8857142857143,-10376.194444444445,-10376.194444444445,1.0
1290000,1.4373915,-452.13046,259.56410256410254,-19393.923076923078,-19393.923076923078,1.0
1300000,1.4372345,-454.91516,247.54054054054055,-14355.77027027027,-14355.77027027027,1.0
1310000,1.4375193,-430.59067,318.3030303030303,-13308.30303030303,-13308.30303030303,1.0
1320000,1.437809,-431.17874,263.2432432432432,-17760.91891891892,-17760.91891891892,1.0
1330000,1.4378005,-445.133,293.55555555555554,-14505.257142857143,-14505.257142857143,1.0
1340000,1.4377731,-447.83765,259.5833333333333,-16092.256756756757,-16092.256756756757,1.0
1350000,1.4378849,-437.06458,274.1842105263158,-14535.216216216217,-14535.216216216217,1.0
1360000,1.4377958,-449.44763,275.4,-17202.88888888889,-17202.88888888889,1.0
1370000,1.4377114,-450.10443,278.1142857142857,-17300.985714285714,-17300.985714285714,1.0
1380000,1.4376081,-426.864,270.05128205128204,-15820.833333333334,-15820.833333333334,1.0
1390000,1.4375534,-438.1874,261.4054054054054,-14225.77027027027,-14225.77027027027,1.0
1400000,1.4375173,-444.54593,288.8857142857143,-17126.985714285714,-17126.985714285714,1.0
1410000,1.4375482,-453.35114,316.8333333333333,-12047.516666666666,-12047.516666666666,1.0
1420000,1.437616,-449.60352,299.57142857142856,-20015.441176470587,-20015.441176470587,1.0
1430000,1.4376043,-459.21085,320.03225806451616,-16595.484375,-16595.484375,1.0
1440000,1.4376187,-443.4436,293.6666666666667,-11353.151515151516,-11353.151515151516,1.0
1450000,1.4376123,-439.2023,272.6842105263158,-14784.53947368421,-14784.53947368421,1.0
1460000,1.4375385,-433.0582,266.0810810810811,-15548.743243243243,-15548.743243243243,1.0
1470000,1.4374952,-433.46774,316.5625,-13269.838709677419,-13269.838709677419,1.0
1480000,1.4374838,-453.02484,281.8235294117647,-17844.7,-17844.7,1.0
1490000,1.4374775,-440.80206,315.09375,-11324.969696969696,-11324.969696969696,1.0
1500000,1.4374766,-432.45972,267.56756756756755,-17229.277777777777,-17229.277777777777,1.0
