Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.6072168,30.830618892508145,349.749,234.61329513515523,234.61329513515523,1.0
20000,0.60713154,31.98581560283688,346.73822,245.24052971853337,245.24052971853337,1.0
30000,0.6061326,36.07913669064748,312.91324,212.45657553655576,212.45657553655576,1.0
40000,0.6054167,31.697080291970803,330.92563,302.60326252330435,302.60326252330435,1.0
50000,0.6049368,33.23456790123457,312.78207,274.9629579762943,274.9629579762943,1.0
60000,0.6050923,34.94581280788177,299.39993,351.7696881890297,351.7696881890297,1.0
70000,0.60379493,33.71951219512195,258.43033,302.5015157815182,302.5015157815182,1.0
80000,0.60477954,34.05882352941177,233.9512,341.1284413511736,341.1284413511736,1.0
90000,0.60709524,34.794117647058826,191.30365,322.31862970894457,322.31862970894457,1.0
100000,0.6088722,35.125,169.44177,314.708806918426,314.708806918426,1.0
110000,0.60980517,35.423529411764704,172.28668,345.3260657205138,345.3260657205138,1.0
120000,0.6101107,35.47435897435897,155.84845,236.8248896415417,236.8248896415417,1.0
130000,0.6118154,61.125,149.117,140.99565203690236,140.99565203690236,1.0
140000,0.6139567,33.154761904761905,142.05702,169.74128500620523,169.74128500620523,1.0
150000,0.6147732,96.5657894736842,141.24313,186.73376275050012,186.73376275050012,1.0
160000,0.6153423,60.214285714285715,166.54504,206.044824044729,206.044824044729,1.0
170000,0.6158149,56.674157303370784,160.94751,234.22875795471535,234.22875795471535,1.0
180000,0.6168393,76.53191489361703,161.29065,233.55929616093636,233.55929616093636,1.0
190000,0.6180379,197.3409090909091,143.76553,205.47517298044784,205.47517298044784,1.0
200000,0.618799,172.9816513761468,171.31444,270.30789257627015,270.30789257627015,1.0
210000,0.61958385,101.86666666666666,209.69504,254.55407959461212,254.55407959461212,1.0
220000,0.62007064,102.24812030075188,211.2889,279.66316843744534,279.66316843744534,1.0
230000,0.6206612,114.88805970149254,207.26456,266.97362307089344,266.97362307089344,1.0
240000,0.62147593,71.0,200.23427,257.0887745591931,257.0887745591931,1.0
250000,0.62274283,189.35344827586206,205.46645,325.4939562887208,325.4939562887208,1.0
260000,0.624276,38.81967213114754,191.35703,280.54585344752957,280.54585344752957,1.0
270000,0.625037,56.43283582089552,205.79251,275.02535427941217,275.02535427941217,1.0
280000,0.6254161,78.48717948717949,188.9803,267.0646724579698,267.0646724579698,1.0
290000,0.62586874,78.2542372881356,192.42307,272.14665001933855,272.14665001933855,1.0
300000,0.6268587,41.663716814159294,189.60562,280.44118650191655,280.44118650191655,1.0
310000,0.6291282,60.723214285714285,179.6564,279.3857650904529,279.3857650904529,1.0
320000,0.6309974,93.04545454545455,167.83609,265.5950922952609,265.5950922952609,1.0
330000,0.6314245,39.83157894736842,172.0107,291.9815172205369,291.9815172205369,1.0
340000,0.6322634,78.45454545454545,173.688,283.8188996676243,283.8188996676243,1.0
350000,0.6334398,79.19090909090909,183.8215,306.8741519665933,306.8741519665933,1.0
360000,0.6344143,41.0,171.46217,291.9844810018937,291.9844810018937,1.0
370000,0.6336798,158.29268292682926,153.87372,288.87512285163604,288.87512285163604,1.0
380000,0.63477653,69.41176470588235,173.71106,298.49547692775724,298.49547692775724,1.0
390000,0.6354872,82.72277227722772,167.8728,270.84411152051047,270.84411152051047,1.0
400000,0.63587785,73.60919540229885,162.54771,314.8218188590782,314.8218188590782,1.0
410000,0.63746756,37.130434782608695,151.81042,243.83493292849997,243.83493292849997,1.0
420000,0.63693655,41.064516129032256,143.97353,217.04149607648242,217.04149607648242,1.0
430000,0.6372971,163.45945945945945,183.53673,312.74174783251306,312.74174783251306,1.0
440000,0.63796806,39.52252252252252,177.57243,285.874550234955,285.874550234955,1.0
450000,0.63961095,106.21374045801527,209.66963,309.78185878350183,309.78185878350183,1.0
460000,0.64072657,78.1268656716418,199.07317,282.64426997855855,282.64426997855855,1.0
470000,0.6401219,56.792307692307695,185.71231,255.36930936990782,255.36930936990782,1.0
480000,0.6402442,74.72727272727273,215.17203,348.8224862794407,348.8224862794407,1.0
490000,0.6412529,44.26136363636363,165.81462,277.95840782059565,277.95840782059565,1.0
500000,0.6424513,113.93684210526315,184.27689,295.95710233931845,295.95710233931845,1.0
510000,0.643733,111.18518518518519,196.958,301.4966828582484,301.4966828582484,1.0
520000,0.64439285,39.294642857142854,199.67433,311.0834347988878,311.0834347988878,1.0
530000,0.6453101,106.1078431372549,198.36131,282.60276130133985,282.60276130133985,1.0
540000,0.64708984,51.78787878787879,204.29825,320.0454667368714,320.0454667368714,1.0
550000,0.6475284,51.25252525252525,195.3939,281.4847190403938,281.4847190403938,1.0
