Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.5797116,36.80152671755725,391.4075,476.34096262464124,476.34096262464124,1.0
20000,0.58116037,38.90376569037657,392.29013,453.84005974326675,453.84005974326675,1.0
30000,0.58157736,40.67330677290837,391.59586,451.48993899897926,451.48993899897926,1.0
40000,0.5822589,38.785714285714285,398.8706,468.44165803603977,468.44165803603977,1.0
50000,0.5833128,37.38076923076923,393.02075,458.0954184723997,458.0954184723997,1.0
60000,0.5843804,39.200803212851405,398.83224,455.6854782458769,455.6854782458769,1.0
70000,0.58452725,36.906976744186046,390.54318,453.26335496535665,453.26335496535665,1.0
80000,0.5845431,37.275862068965516,391.33203,451.3430739428154,451.3430739428154,1.0
90000,0.5852224,39.49377593360996,395.8312,467.155625224604,467.155625224604,1.0
100000,0.5865303,39.6425702811245,382.9771,441.2616609148232,441.2616609148232,1.0
110000,0.58615255,39.422764227642276,390.52277,448.11756024379963,448.11756024379963,1.0
120000,0.58585584,39.5875,404.10147,476.6572116498668,476.6572116498668,1.0
130000,0.5864714,36.84584980237154,373.60287,426.309269694721,426.309269694721,1.0
140000,0.58686507,38.924050632911396,395.4317,459.19166884162934,459.19166884162934,1.0
150000,0.5871543,38.69294605809129,397.62183,462.07940771965565,462.07940771965565,1.0
160000,0.58838797,38.9646017699115,402.93808,475.56606738157734,475.56606738157734,1.0
170000,0.5884762,39.02643171806167,390.6478,455.11739112288404,455.11739112288404,1.0
180000,0.58862865,48.68487394957983,390.2527,448.57583900375846,448.57583900375846,1.0
190000,0.5898958,36.31496062992126,386.56897,450.29228713549674,450.29228713549674,1.0
200000,0.5904584,38.96265560165975,397.0248,462.11517480582245,462.11517480582245,1.0
210000,0.5909826,38.3402489626556,390.8575,454.67857990580154,454.67857990580154,1.0
220000,0.5919541,38.44855967078189,386.92142,452.347709335908,452.347709335908,1.0
230000,0.5924987,37.666666666666664,393.93683,458.33242826211836,458.33242826211836,1.0
240000,0.5927489,38.66390041493776,390.13565,449.6691610419061,449.6691610419061,1.0
250000,0.59213835,37.80971659919028,389.27298,453.38417247418437,453.38417247418437,1.0
260000,0.5917222,38.37444933920705,383.47507,451.7742052099253,451.7742052099253,1.0
270000,0.5926589,38.773148148148145,390.78418,468.80080506329165,468.80080506329165,1.0
280000,0.59357184,59.80508474576271,385.42465,454.91058845862057,454.91058845862057,1.0
290000,0.5941319,39.60538116591928,392.78345,469.6492635650294,469.6492635650294,1.0
300000,0.59398174,37.454166666666666,383.72534,454.38042497436203,454.38042497436203,1.0
310000,0.5938187,47.454166666666666,390.2137,458.75601674218973,458.75601674218973,1.0
320000,0.59523004,50.25,393.51648,465.97545807361604,465.97545807361604,1.0
330000,0.5959181,37.6147859922179,384.93112,450.6177258436284,450.6177258436284,1.0
340000,0.5970215,37.22352941176471,385.9732,450.03371949121356,450.03371949121356,1.0
350000,0.5984705,38.003846153846155,383.2754,446.3592394503597,446.3592394503597,1.0
360000,0.5988402,37.996062992125985,396.00116,466.4809280214831,466.4809280214831,1.0
370000,0.5980242,39.59036144578313,387.77432,448.1467586236615,448.1467586236615,1.0
380000,0.5994957,39.043137254901964,381.06204,448.83439544662536,448.83439544662536,1.0
390000,0.59932315,37.47560975609756,381.34857,451.4030527118668,451.4030527118668,1.0
400000,0.5995517,41.65833333333333,392.42435,466.4999399662018,466.4999399662018,1.0
410000,0.6001978,39.068,390.67706,460.7775665884018,460.7775665884018,1.0
420000,0.5991889,38.45882352941177,397.5426,468.58214830557506,468.58214830557506,1.0
430000,0.59927255,39.021186440677965,390.22006,461.18462614671085,461.18462614671085,1.0
440000,0.59896916,39.40769230769231,384.95813,450.65472782666865,450.65472782666865,1.0
450000,0.59858465,38.04526748971193,367.2958,425.33734630561264,425.33734630561264,1.0
460000,0.5990885,38.4025974025974,385.88385,449.56895871162413,449.56895871162413,1.0
470000,0.60091984,38.05531914893617,390.45996,463.5262020050211,463.5262020050211,1.0
480000,0.6025759,39.22222222222222,390.18527,457.976979001472,457.976979001472,1.0
490000,0.6027525,39.7536231884058,392.81906,464.2862450373921,464.2862450373921,1.0
500000,0.6032801,43.84331797235023,385.46942,460.0607281923294,460.0607281923294,1.0
510000,0.6045288,38.42152466367713,384.8485,453.6227190260376,453.6227190260376,1.0
520000,0.6055895,41.91949152542373,393.0274,468.4757485803911,468.4757485803911,1.0
530000,0.60588735,37.0210970464135,389.29114,458.910819638677,458.910819638677,1.0
540000,0.6045735,38.734299516908216,393.34918,473.13801005711923,473.13801005711923,1.0
550000,0.6040861,38.834123222748815,381.34375,456.7649408376442,456.7649408376442,1.0
560000,0.6044646,36.69230769230769,377.61383,453.11412349329817,453.11412349329817,1.0
570000,0.6041824,38.093896713615024,375.72433,445.6294365354547,445.6294365354547,1.0
580000,0.6043908,39.54726368159204,369.67438,428.75511200951365,428.75511200951365,1.0
590000,0.60534394,38.37128712871287,374.25784,457.7387649965758,457.7387649965758,1.0
600000,0.6059604,38.40909090909091,369.73413,450.7583601642494,450.7583601642494,1.0
610000,0.6065704,44.80927835051546,382.7968,470.94686357016417,470.94686357016417,1.0
620000,0.60687554,38.75,375.73718,466.8813750486748,466.8813750486748,1.0
630000,0.6055678,38.29556650246305,372.22647,454.9339775862952,454.9339775862952,1.0
640000,0.60411084,37.63265306122449,371.59277,450.3073376453653,450.3073376453653,1.0
650000,0.60350436,38.729729729729726,375.80518,463.9296488761902,463.9296488761902,1.0
