Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3655885,-1.6401501,169.28070175438597,-3.0035902464337516,-3.0035902464337516,1.0
20000,1.3649104,-1.6292893,167.08474576271186,-3.170515286089,-3.170515286089,1.0
30000,1.3648242,-1.6097038,163.82258064516128,-2.868542756284437,-2.868542756284437,1.0
40000,1.3627685,-1.6490726,169.72413793103448,-3.2613486760649186,-3.2613486760649186,1.0
50000,1.3618436,-1.6000217,166.43333333333334,-2.460236235707998,-2.460236235707998,1.0
60000,1.3621155,-1.5455426,163.24590163934425,-2.7205794546447817,-2.7205794546447817,1.0
70000,1.362529,-1.6280766,175.40350877192984,-2.9048564275890065,-2.9048564275890065,1.0
80000,1.3607347,-1.5733529,170.93103448275863,-2.7327627081038623,-2.7327627081038623,1.0
90000,1.3593632,-1.543928,165.18965517241378,-3.0066273326760737,-3.0066273326760737,1.0
100000,1.3591784,-1.6054308,169.80327868852459,-3.285245885125926,-3.285245885125926,1.0
110000,1.359721,-1.6021699,173.28571428571428,-2.9561850180680103,-2.9561850180680103,1.0
120000,1.3602017,-1.6132057,178.47368421052633,-3.0473684059423314,-3.0473684059423314,1.0
130000,1.3608252,-1.6333641,168.73684210526315,-2.958675420361346,-2.958675420361346,1.0
140000,1.3627585,-1.5776277,171.01666666666668,-2.375295731549462,-2.375295731549462,1.0
150000,1.3643836,-1.5003806,189.26923076923077,-2.7921568504443357,-2.7921568504443357,1.0
160000,1.3648088,-1.5773536,179.41071428571428,-2.8488968112751056,-2.8488968112751056,1.0
170000,1.3645229,-1.4964077,175.875,-3.116691273371024,-3.116691273371024,1.0
180000,1.3639048,-1.5830873,192.6153846153846,-3.0850835918233943,-3.0850835918233943,1.0
190000,1.3632654,-1.491463,178.74545454545455,-2.913661091842435,-2.913661091842435,1.0
200000,1.3624469,-1.5237323,180.16363636363636,-3.314545433900573,-3.314545433900573,1.0
210000,1.3619746,-1.4977735,175.28571428571428,-2.8565851720049977,-2.8565851720049977,1.0
220000,1.361964,-1.4622502,181.78571428571428,-2.291593941593809,-2.291593941593809,1.0
230000,1.3618426,-1.484636,174.73684210526315,-2.4535375524844443,-2.4535375524844443,1.0
240000,1.3622702,-1.5338765,193.69230769230768,-2.720098066020687,-2.720098066020687,1.0
250000,1.3626133,-1.4410123,183.1320754716981,-2.6087004276660255,-2.6087004276660255,1.0
260000,1.3632326,-1.4043549,181.53703703703704,-2.823825767746678,-2.823825767746678,1.0
270000,1.3646656,-1.323001,192.41509433962264,-2.5180441645799942,-2.5180441645799942,1.0
280000,1.3655713,-1.3654548,192.15686274509804,-2.568559918333502,-2.568559918333502,1.0
290000,1.3657166,-1.3400804,189.75471698113208,-2.868671973594106,-2.868671973594106,1.0
300000,1.3657523,-1.3220822,181.6727272727273,-2.9162297854200006,-2.9162297854200006,1.0
310000,1.366161,-1.3450594,183.9245283018868,-2.2460004177014783,-2.2460004177014783,1.0
320000,1.3671567,-1.2583992,188.33333333333334,-2.2380582204571478,-2.2380582204571478,1.0
330000,1.3676925,-1.3545957,185.62962962962962,-2.3850498956938586,-2.3850498956938586,1.0
340000,1.3678972,-1.3211826,188.98076923076923,-1.9766247040377214,-1.9766247040377214,1.0
350000,1.367936,-1.1867304,190.98076923076923,-1.6863764140468378,-1.6863764140468378,1.0
360000,1.3677468,-1.2716516,191.27450980392157,-1.4509347257953065,-1.4509347257953065,1.0
370000,1.367706,-1.209032,204.71428571428572,-1.3998612379845308,-1.3998612379845308,1.0
380000,1.3680319,-1.2308416,203.3877551020408,-1.5460854166624498,-1.5460854166624498,1.0
390000,1.3686017,-1.1597815,188.47169811320754,-1.9783294615599345,-1.9783294615599345,1.0
400000,1.3686771,-1.1241088,190.6346153846154,-1.369402629195475,-1.369402629195475,1.0
410000,1.3686093,-1.098695,201.38,-2.2868500231206417,-2.2868500231206417,1.0
420000,1.3685976,-1.1125866,197.22,-1.4779837197240662,-1.4779837197240662,1.0
430000,1.3687123,-1.0797231,194.1764705882353,-1.8547983659803868,-1.8547983659803868,1.0
440000,1.3687358,-1.1274446,199.71428571428572,0.14262430250644684,0.14262430250644684,1.0
450000,1.3690392,-1.0574497,206.1,-0.6874776758253575,-0.6874776758253575,1.0
460000,1.3692389,-1.0327463,199.3673469387755,-0.2946891868296935,-0.2946891868296935,1.0
470000,1.3693565,-0.9899681,201.9591836734694,-0.8044718704661544,-0.8044718704661544,1.0
480000,1.3694949,-0.9804077,202.48979591836735,-0.5656461484578191,-0.5656461484578191,1.0
490000,1.3695943,-0.9599697,203.79591836734693,0.5769959194015484,0.5769959194015484,1.0
500000,1.369618,-0.9002353,191.78846153846155,0.8257413837485589,0.8257413837485589,1.0
