Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.5960779,36.10740740740741,390.2549,485.92051840892066,485.92051840892066,1.0
20000,0.59477943,37.06870229007634,381.31436,449.01577468698014,449.01577468698014,1.0
30000,0.59495354,37.237154150197625,395.13504,461.353962405397,461.353962405397,1.0
40000,0.59555334,38.788844621513945,393.19733,460.9901208583102,460.9901208583102,1.0
50000,0.59506947,39.19844357976654,382.3357,450.15341641281367,450.15341641281367,1.0
60000,0.59429514,36.870722433460074,386.66605,453.82211634336096,453.82211634336096,1.0
70000,0.5937318,38.07843137254902,389.2701,461.6813508924097,461.6813508924097,1.0
80000,0.59368616,38.351778656126484,395.8747,468.51923820812243,468.51923820812243,1.0
90000,0.5922196,39.465587044534416,386.00537,458.03804484971107,458.03804484971107,1.0
100000,0.5908289,36.725190839694655,378.86218,447.0353358261513,447.0353358261513,1.0
110000,0.5905365,36.77067669172932,383.85126,449.49842007160186,449.49842007160186,1.0
120000,0.58950305,35.29477611940298,372.06454,321.15135907332103,321.15135907332103,1.0
130000,0.58897686,37.83817427385892,371.78278,275.44204325813894,275.44204325813894,1.0
140000,0.5894818,33.98543689320388,354.98438,240.76414237851682,240.76414237851682,1.0
150000,0.5915417,46.13609467455621,363.32858,295.7022297847906,295.7022297847906,1.0
160000,0.5935145,40.24832214765101,352.82413,297.1288135131733,297.1288135131733,1.0
170000,0.59330165,46.41463414634146,336.19504,290.2545997884966,290.2545997884966,1.0
180000,0.5927822,47.6484375,339.46625,304.25941175864295,304.25941175864295,1.0
190000,0.59399426,60.254901960784316,336.815,273.6457514529135,273.6457514529135,1.0
200000,0.59532225,42.016806722689076,325.46167,256.0869791046912,256.0869791046912,1.0
210000,0.5957279,55.352380952380955,322.394,284.5376759689545,284.5376759689545,1.0
220000,0.59596044,35.84313725490196,321.78906,279.40927478900323,279.40927478900323,1.0
230000,0.59541565,49.669724770642205,311.64813,246.82691803412004,246.82691803412004,1.0
240000,0.5943633,49.92857142857143,314.71185,333.76303968259265,333.76303968259265,1.0
250000,0.5941402,41.98863636363637,304.47534,291.45172886738834,291.45172886738834,1.0
260000,0.594617,50.8,304.32513,321.0931059134634,321.0931059134634,1.0
270000,0.59505403,37.28915662650602,302.48056,269.9385820882661,269.9385820882661,1.0
280000,0.59604037,41.21875,293.41284,248.8355539908776,248.8355539908776,1.0
290000,0.59772056,58.32608695652174,271.43762,301.57671980235887,301.57671980235887,1.0
300000,0.5990584,56.564516129032256,270.9733,245.5445308377666,245.5445308377666,1.0
