Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.7605538,55.73770491803279,354.10345,288.7727943365691,288.7727943365691,1.0
20000,0.7592765,90.0377358490566,342.83713,239.01900184040977,239.01900184040977,1.0
30000,0.7596729,70.13888888888889,343.20956,198.01987115103623,198.01987115103623,1.0
40000,0.7589219,75.74193548387096,344.14957,214.7821116324394,214.7821116324394,1.0
50000,0.7599196,64.12,345.6107,215.8050642205823,215.8050642205823,1.0
60000,0.7614058,81.84444444444445,340.56363,244.19126609669013,244.19126609669013,1.0
70000,0.76210797,67.95890410958904,344.12622,226.88628597810967,226.88628597810967,1.0
80000,0.7624012,64.86666666666666,337.28674,237.9440774475029,237.9440774475029,1.0
90000,0.76262456,54.16374269005848,341.34796,275.21686778629527,275.21686778629527,1.0
100000,0.7626871,51.786458333333336,340.15356,255.10726222473104,255.10726222473104,1.0
110000,0.76290536,56.714285714285715,327.47806,219.98919642042125,219.98919642042125,1.0
120000,0.76360244,58.96913580246913,334.94373,298.4792593022797,298.4792593022797,1.0
130000,0.7634183,58.855421686746986,334.84778,298.5809595958296,298.5809595958296,1.0
140000,0.76373124,53.394285714285715,335.31598,314.5649171643338,314.5649171643338,1.0
150000,0.7650044,62.6063829787234,331.33276,282.9926144227068,282.9926144227068,1.0
160000,0.76543564,47.8,331.61667,276.780364599987,276.780364599987,1.0
170000,0.76471007,51.92934782608695,332.95908,289.70464112863436,289.70464112863436,1.0
180000,0.76473176,53.32631578947368,329.34894,306.87107500930625,306.87107500930625,1.0
190000,0.7657887,50.93908629441624,338.51813,346.2523713352704,346.2523713352704,1.0
200000,0.76623344,59.68987341772152,333.4203,338.68282066201266,338.68282066201266,1.0
210000,0.76657283,58.63690476190476,335.60132,330.26710798331266,330.26710798331266,1.0
220000,0.7669374,57.633720930232556,335.74442,345.37775218486786,345.37775218486786,1.0
230000,0.7668311,49.95789473684211,339.37152,353.4852733949092,353.4852733949092,1.0
240000,0.7676631,51.753768844221106,331.86368,329.6756532335281,329.6756532335281,1.0
250000,0.7687797,50.11282051282051,330.31894,323.23556879466895,323.23556879466895,1.0
260000,0.76912946,47.42857142857143,334.75537,351.1149755237149,351.1149755237149,1.0
270000,0.76773673,53.46524064171123,331.6597,347.54743108850846,347.54743108850846,1.0
280000,0.76831466,49.166666666666664,330.0679,328.45629139404514,328.45629139404514,1.0
290000,0.76852167,57.6353591160221,337.57715,372.2784743885418,372.2784743885418,1.0
300000,0.76896465,52.380434782608695,338.71313,354.23290535289306,354.23290535289306,1.0
310000,0.76875985,52.55913978494624,339.22302,379.0970683646075,379.0970683646075,1.0
320000,0.7703876,53.36787564766839,346.51547,408.3483224185472,408.3483224185472,1.0
330000,0.77102745,50.59574468085106,344.41953,409.27899361161326,409.27899361161326,1.0
340000,0.7713295,53.63636363636363,342.93076,404.4600762385194,404.4600762385194,1.0
350000,0.77275026,58.27428571428572,335.7565,391.17251910618376,391.17251910618376,1.0
360000,0.7719628,56.396449704142015,330.61755,384.25374616064676,384.25374616064676,1.0
370000,0.7718974,55.57627118644068,339.26974,398.1759450575885,398.1759450575885,1.0
380000,0.7717958,51.58064516129032,337.3887,414.08413640786245,414.08413640786245,1.0
390000,0.7722319,50.52791878172589,333.44827,401.0618244674471,401.0618244674471,1.0
400000,0.7734215,47.28108108108108,338.32852,411.34831123326416,411.34831123326416,1.0
410000,0.77346176,56.515957446808514,347.3635,424.6033167082166,424.6033167082166,1.0
420000,0.77465683,50.859375,343.15155,410.25286410491503,410.25286410491503,1.0
430000,0.7759921,52.779661016949156,339.3835,423.3809723881005,423.3809723881005,1.0
