Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.0483636,25.321428571428573,472.8334,525.3093324388776,525.3093324388776,1.0
20000,1.0462139,38.93877551020408,384.0909,629.2935158817136,629.2935158817136,1.0
30000,1.0453893,31.5,335.2862,666.547208404541,666.547208404541,1.0
40000,1.0445888,54.0,319.57413,751.8367614746094,751.8367614746094,1.0
50000,1.0432454,None,318.3425,None,None,1.0
60000,1.0424085,None,313.8004,None,None,1.0
70000,1.0417123,242.33333333333334,309.44022,366.1485665771696,366.1485665771696,1.0
80000,1.0417484,50.166666666666664,302.62146,607.9734188914299,607.9734188914299,1.0
90000,1.0417595,316.8888888888889,299.2995,458.1219825479719,458.1219825479719,1.0
100000,1.0410955,211.0,302.2873,585.8850879967213,585.8850879967213,1.0
110000,1.0415952,21.5,292.18027,411.29545542399086,411.29545542399086,1.0
120000,1.0421369,333.0,278.08295,664.0465034571561,664.0465034571561,1.0
130000,1.0413787,219.33333333333334,274.8921,631.3543956756591,631.3543956756591,1.0
140000,1.0393772,23.291666666666668,285.21753,609.9704723358154,609.9704723358154,1.0
150000,1.0367283,35.4375,267.39325,698.0805382728577,698.0805382728577,1.0
160000,1.0351723,26.90909090909091,260.40152,597.0331150401722,597.0331150401722,1.0
170000,1.034464,24.083333333333332,255.69746,417.18159039815265,417.18159039815265,1.0
180000,1.0336483,353.93333333333334,258.44583,627.6590057055156,627.6590057055156,1.0
190000,1.0325627,446.74074074074076,268.63638,648.0701815230506,648.0701815230506,1.0
200000,1.03107,181.76315789473685,283.21588,634.5556774453113,634.5556774453113,1.0
210000,1.0296873,263.24528301886795,293.3599,647.6810916009939,647.6810916009939,1.0
220000,1.0286838,173.66666666666666,309.45047,611.1656088759934,611.1656088759934,1.0
230000,1.0287638,26.609756097560975,319.14468,556.7063156495611,556.7063156495611,1.0
240000,1.0294362,104.69318181818181,322.73514,623.3167985786091,623.3167985786091,1.0
250000,1.0295488,26.197674418604652,320.62375,601.4800388111788,601.4800388111788,1.0
260000,1.0280364,216.7283950617284,311.626,633.1509027739605,633.1509027739605,1.0
270000,1.0276129,222.44736842105263,337.09653,625.0747774153684,625.0747774153684,1.0
280000,1.0284958,88.59285714285714,356.23703,578.7569319593146,578.7569319593146,1.0
290000,1.0284669,26.899280575539567,354.6921,591.4566461804887,591.4566461804887,1.0
300000,1.0264779,93.13333333333334,347.3482,660.2955620288849,660.2955620288849,1.0
310000,1.0243134,310.3818181818182,382.71683,693.2561269541701,693.2561269541701,1.0
320000,1.0242493,135.56216216216217,404.0652,676.7187440749761,676.7187440749761,1.0
330000,1.0229264,158.63983050847457,435.22223,660.3328948956678,660.3328948956678,1.0
340000,1.022021,122.62081784386618,456.21985,590.5016961706912,590.5016961706912,1.0
350000,1.0211614,31.835526315789473,475.222,611.0514785314944,611.0514785314944,1.0
360000,1.0205343,26.264984227129336,474.12433,601.5211070191626,601.5211070191626,1.0
370000,1.0218573,26.90721649484536,473.53873,606.105945110321,606.105945110321,1.0
380000,1.0214841,26.642384105960264,475.75308,595.7544277430368,595.7544277430368,1.0
390000,1.021658,26.083870967741934,471.25476,575.8627375333737,575.8627375333737,1.0
400000,1.0212075,26.731147540983606,475.7074,606.4219569221872,606.4219569221872,1.0
410000,1.0197499,45.420195439739416,479.7542,623.7962868918072,623.7962868918072,1.0
420000,1.019644,48.646875,487.0035,662.8265731360682,662.8265731360682,1.0
430000,1.0195079,56.23353293413174,488.29333,604.7007137056607,604.7007137056607,1.0
440000,1.0183692,27.774919614147908,493.2251,634.9778065043649,634.9778065043649,1.0
450000,1.0173495,27.52698412698413,491.62238,617.6141322922407,617.6141322922407,1.0
460000,1.0167769,26.251497005988025,483.931,590.5801502033039,590.5801502033039,1.0
470000,1.0163541,26.227272727272727,480.7294,579.6519638429205,579.6519638429205,1.0
480000,1.0156121,26.31831831831832,488.46042,603.703018165634,603.703018165634,1.0
490000,1.0152075,31.889880952380953,487.89316,604.8263016178629,604.8263016178629,1.0
500000,1.0152895,26.054597701149426,493.35703,608.3232205235172,608.3232205235172,1.0
510000,1.0147487,46.9164265129683,485.3249,594.2763641251611,594.2763641251611,1.0
520000,1.0143764,26.100840336134453,492.25055,597.0032796806463,597.0032796806463,1.0
530000,1.0157832,26.664756446991404,502.8291,622.5842562866211,622.5842562866211,1.0
540000,1.0168673,26.4375,494.55856,599.4861118003262,599.4861118003262,1.0
550000,1.0171825,25.537190082644628,495.12744,604.1627950144338,604.1627950144338,1.0
560000,1.0176473,52.46849315068493,505.33325,641.3529131594903,641.3529131594903,1.0
570000,1.0181421,25.830645161290324,490.3361,578.62790528571,578.62790528571,1.0
580000,1.0184517,26.980337078651687,507.0169,627.5043500157632,627.5043500157632,1.0
590000,1.0173879,25.269633507853403,489.69357,575.0030459306372,575.0030459306372,1.0
600000,1.0154265,26.45303867403315,502.3783,613.5008289001801,613.5008289001801,1.0
610000,1.014368,25.44973544973545,492.4037,592.0697209501644,592.0697209501644,1.0
620000,1.0137476,25.11286089238845,492.86322,591.129591058062,591.129591058062,1.0
630000,1.0128456,26.549723756906076,505.41074,620.1205409656872,620.1205409656872,1.0
640000,1.0112438,25.38095238095238,494.0523,594.2871642301453,594.2871642301453,1.0
650000,1.008854,26.279452054794522,503.8992,622.0073174808336,622.0073174808336,1.0
660000,1.0073118,25.54255319148936,505.52386,626.9974833549337,626.9974833549337,1.0
670000,1.0061648,25.576,502.02182,620.2108230185002,620.2108230185002,1.0
680000,1.0057794,25.881720430107528,494.24307,595.7353814853135,595.7353814853135,1.0
690000,1.0048509,25.927027027027027,500.8738,611.3831070439835,611.3831070439835,1.0
700000,1.0035566,25.545454545454547,503.8686,622.4185637210278,622.4185637210278,1.0
710000,1.0041287,25.0390625,492.55417,590.0505810031643,590.0505810031643,1.0
720000,1.0046107,25.696,499.01404,610.2785119041403,610.2785119041403,1.0
730000,1.0050862,25.972826086956523,505.99237,623.5268079649727,623.5268079649727,1.0
740000,1.005143,25.35149863760218,495.81125,598.721321479134,598.721321479134,1.0
750000,1.0052532,25.617250673854446,503.67047,616.7485715683192,616.7485715683192,1.0
760000,1.0065852,27.435435435435437,511.97452,639.2020139415362,639.2020139415362,1.0
770000,1.0057981,28.70027247956403,490.68195,595.809825588312,595.809825588312,1.0
780000,1.0054758,25.492021276595743,496.05588,607.2503159134476,607.2503159134476,1.0
790000,1.0049908,25.92722371967655,493.77454,602.5944637585711,602.5944637585711,1.0
800000,1.0046341,25.584,496.7387,609.4645998325753,609.4645998325753,1.0
810000,1.0037711,25.2532981530343,493.41254,601.6370636346772,601.6370636346772,1.0
820000,1.003164,25.488063660477454,493.15482,598.1741806312843,598.1741806312843,1.0
830000,1.0033488,25.570247933884296,493.55743,600.481440967695,600.481440967695,1.0
840000,1.0035669,26.847701149425287,508.27014,634.5248220389229,634.5248220389229,1.0
850000,1.0036478,25.35967302452316,482.64526,587.0420314954674,587.0420314954674,1.0
860000,1.0049142,25.974719101123597,485.77066,589.5219902805776,589.5219902805776,1.0
870000,1.0047181,25.840336134453782,489.844,601.5277841024558,601.5277841024558,1.0
880000,1.0041122,26.202279202279204,491.68277,606.6849231855052,606.6849231855052,1.0
890000,1.0035471,26.235820895522387,491.4949,609.0224261383512,609.0224261383512,1.0
900000,1.0036035,27.576023391812864,500.24545,629.7599598534254,629.7599598534254,1.0
910000,1.0035148,28.796511627906977,510.49237,644.8948835508768,644.8948835508768,1.0
920000,1.0024682,25.053619302949063,497.07828,619.4764286796039,619.4764286796039,1.0
930000,1.0015002,25.26358695652174,477.50702,582.8534767336962,582.8534767336962,1.0
940000,1.0011283,25.10512129380054,478.45844,582.2445184753911,582.2445184753911,1.0
950000,1.0012583,25.37912087912088,489.1557,607.149787840296,607.149787840296,1.0
960000,1.0008452,36.9700272479564,482.48138,586.6791308697151,586.6791308697151,1.0
970000,0.9996641,25.68900804289544,494.53903,612.4381634105335,612.4381634105335,1.0
980000,0.99860334,25.953804347826086,490.0732,605.9216468418193,605.9216468418193,1.0
990000,0.9974647,25.321525885558582,479.6567,591.7190784371418,591.7190784371418,1.0
1000000,0.9968556,26.0561797752809,490.69647,608.1850584655249,608.1850584655249,1.0
1010000,0.99667245,24.98123324396783,475.15463,585.1665878907882,585.1665878907882,1.0
1020000,0.9959707,25.70360110803324,489.5041,610.1933598808162,610.1933598808162,1.0
1030000,0.9954558,25.775623268698062,506.37543,640.8245272346624,640.8245272346624,1.0
1040000,0.99459916,25.39178082191781,503.46884,632.6707020327042,632.6707020327042,1.0
1050000,0.99371415,25.47382920110193,491.32443,612.0136356935109,612.0136356935109,1.0
1060000,0.99403304,25.676712328767124,484.08908,599.9480933309253,599.9480933309253,1.0
1070000,0.99368984,25.677685950413224,492.34622,615.1221178963822,615.1221178963822,1.0
1080000,0.99317473,24.52127659574468,464.65564,566.9944289919569,566.9944289919569,1.0
1090000,0.99346554,25.59065934065934,489.26352,610.8719475714715,610.8719475714715,1.0
1100000,0.99384767,25.977077363896846,492.36658,616.9916410254885,616.9916410254885,1.0
1110000,0.99219686,25.3061797752809,479.58975,598.1597895032904,598.1597895032904,1.0
1120000,0.9903493,26.08092485549133,483.32373,603.4590547208841,603.4590547208841,1.0
1130000,0.99047136,24.988857938718663,479.19104,597.5746803071763,597.5746803071763,1.0
1140000,0.9907733,25.697142857142858,490.41394,615.6954386451027,615.6954386451027,1.0
1150000,0.9907594,25.626038781163434,482.83542,602.4623434463017,602.4623434463017,1.0
1160000,0.9904478,25.73076923076923,496.3885,621.5015305705455,621.5015305705455,1.0
1170000,0.9887331,25.183673469387756,486.1614,610.5622776639634,610.5622776639634,1.0
1180000,0.98819405,26.74928774928775,484.47165,608.0738407546638,608.0738407546638,1.0
1190000,0.98781556,24.75,475.0553,588.2611606304462,588.2611606304462,1.0
1200000,0.9877909,25.63714285714286,490.5647,615.7224406329068,615.7224406329068,1.0
1210000,0.9877507,25.585227272727273,496.4149,625.4459915594621,625.4459915594621,1.0
1220000,0.9879009,25.691218130311615,503.95987,637.5434346849269,637.5434346849269,1.0
1230000,0.98755115,25.425352112676055,477.97086,593.6998160012296,593.6998160012296,1.0
1240000,0.9871277,25.50284090909091,490.12918,613.6581235891024,613.6581235891024,1.0
1250000,0.9872486,24.871866295264624,470.81107,583.7530212825025,583.7530212825025,1.0
1260000,0.98712564,24.519553072625698,477.91107,597.117804142094,597.117804142094,1.0
1270000,0.9865781,25.03735632183908,459.73297,571.176496409348,571.176496409348,1.0
1280000,0.98590404,42.78235294117647,482.57358,605.8232208969306,605.8232208969306,1.0
1290000,0.9843016,26.31286549707602,494.1475,622.1037618119932,622.1037618119932,1.0
1300000,0.9824464,53.49859943977591,486.1115,606.1382381629677,606.1382381629677,1.0
1310000,0.98171926,25.523287671232875,496.3405,625.2214907293451,625.2214907293451,1.0
1320000,0.9820396,25.0972972972973,465.9593,575.5641043058006,575.5641043058006,1.0
1330000,0.9816509,32.87464387464387,493.34097,620.2849417206916,620.2849417206916,1.0
1340000,0.98045456,25.41732283464567,489.2269,613.3579427810001,613.3579427810001,1.0
1350000,0.97957736,25.054973821989527,460.73285,569.3743417253718,569.3743417253718,1.0
1360000,0.9795423,25.61764705882353,482.48785,601.607387400688,601.607387400688,1.0
1370000,0.9803084,26.34065934065934,483.3798,604.5119604220807,604.5119604220807,1.0
1380000,0.98025435,25.416,475.13925,592.1840981648763,592.1840981648763,1.0
1390000,0.97869366,24.690217391304348,472.26913,587.3599760060711,587.3599760060711,1.0
1400000,0.977652,24.74380165289256,465.01117,578.0210224822328,578.0210224822328,1.0
1410000,0.9774665,26.9010989010989,475.36075,590.1071121555485,590.1071121555485,1.0
1420000,0.9773084,24.871313672922252,485.2305,610.0850837625921,610.0850837625921,1.0
