Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3403709,-48.211105,211.75555555555556,-13535.673516299461,-13535.673516299461,1.0
20000,1.3406688,-59.602608,223.06666666666666,-18025.01949111632,-18025.01949111632,1.0
30000,1.3408645,-63.253757,217.78571428571428,-26285.914261147856,-26285.914261147856,1.0
40000,1.3413516,-72.46753,216.95744680851064,-24449.595672452742,-24449.595672452742,1.0
50000,1.3407687,-82.256935,239.38095238095238,-30998.779824579957,-30998.779824579957,1.0
60000,1.3398305,-85.369995,200.52380952380952,-10739.921418442535,-10739.921418442535,1.0
70000,1.3369144,-98.90793,264.3181818181818,-45618.90457645056,-45618.90457645056,1.0
80000,1.3353232,-103.484344,214.52272727272728,-15269.031495399504,-15269.031495399504,1.0
90000,1.3341088,-110.08102,210.69565217391303,-25958.890835632974,-25958.890835632974,1.0
100000,1.332903,-114.65791,230.27272727272728,-29728.189330109184,-29728.189330109184,1.0
110000,1.3325859,-108.93218,222.22727272727272,-13639.251859352564,-13639.251859352564,1.0
120000,1.3318934,-110.24649,237.54545454545453,-33360.229991543914,-33360.229991543914,1.0
130000,1.3312023,-115.95275,213.41304347826087,-15741.623868970646,-15741.623868970646,1.0
140000,1.3299363,-121.06018,212.88372093023256,-10863.80925280731,-10863.80925280731,1.0
150000,1.3288736,-119.027176,222.5,-16023.097895860492,-16023.097895860492,1.0
160000,1.3291115,-124.353546,204.53333333333333,-24044.335619665962,-24044.335619665962,1.0
170000,1.3303456,-125.33092,234.80851063829786,-30533.21833341989,-30533.21833341989,1.0
180000,1.3303394,-133.58783,226.6046511627907,-23696.126529185796,-23696.126529185796,1.0
190000,1.3295779,-139.03325,213.09302325581396,-16138.810295880561,-16138.810295880561,1.0
200000,1.3287702,-138.04233,192.47727272727272,-14499.370709961302,-14499.370709961302,1.0
210000,1.3281071,-138.33604,277.40909090909093,-46028.116055188424,-46028.116055188424,1.0
220000,1.3282316,-147.78323,196.37209302325581,-12955.19332474403,-12955.19332474403,1.0
230000,1.3280492,-152.15483,232.09302325581396,-26445.082309642177,-26445.082309642177,1.0
240000,1.3284544,-150.84521,233.0888888888889,-28046.5503654912,-28046.5503654912,1.0
250000,1.3289664,-149.33432,245.04444444444445,-25892.85464315664,-25892.85464315664,1.0
260000,1.3298032,-153.2118,229.88095238095238,-27455.684683161777,-27455.684683161777,1.0
270000,1.3305782,-158.78123,236.04651162790697,-18863.92259732663,-18863.92259732663,1.0
280000,1.3304011,-165.82181,196.66666666666666,-13477.955606191963,-13477.955606191963,1.0
290000,1.330446,-170.68002,234.47727272727272,-29605.649421630158,-29605.649421630158,1.0
300000,1.3300556,-169.176,247.70731707317074,-28833.14922973868,-28833.14922973868,1.0
310000,1.3305279,-175.90228,233.35714285714286,-33859.02973876846,-33859.02973876846,1.0
320000,1.3306477,-180.11049,243.02380952380952,-37980.09448300342,-37980.09448300342,1.0
330000,1.3305639,-175.855,260.0243902439024,-31480.58470670422,-31480.58470670422,1.0
340000,1.3309783,-188.05695,205.85365853658536,-11416.65125491378,-11416.65125491378,1.0
350000,1.3305995,-179.76549,266.05,-26466.315081893048,-26466.315081893048,1.0
360000,1.3306788,-185.65059,262.4146341463415,-40123.75014562748,-40123.75014562748,1.0
370000,1.3303307,-189.23819,234.725,-18028.508257337544,-18028.508257337544,1.0
380000,1.3301861,-181.8706,256.8048780487805,-21052.908379760036,-21052.908379760036,1.0
390000,1.329884,-191.45044,228.17948717948718,-12900.470761720808,-12900.470761720808,1.0
400000,1.3299409,-186.65524,246.1,-41476.28772299603,-41476.28772299603,1.0
410000,1.3299633,-196.93431,269.275,-40304.895003147234,-40304.895003147234,1.0
420000,1.3300914,-194.70035,238.87179487179486,-28821.589699111057,-28821.589699111057,1.0
430000,1.3302073,-191.30577,261.825,-32749.158427401202,-32749.158427401202,1.0
440000,1.3304414,-201.13658,243.87179487179486,-37299.124395504376,-37299.124395504376,1.0
450000,1.3305436,-197.96667,260.4102564102564,-27363.45395560147,-27363.45395560147,1.0
460000,1.330495,-201.117,264.7,-34849.6347097946,-34849.6347097946,1.0
470000,1.3304197,-207.35692,232.97368421052633,-32026.89880781774,-32026.89880781774,1.0
480000,1.3303405,-194.13553,254.97727272727272,-32886.001306124526,-32886.001306124526,1.0
490000,1.3303101,-203.61159,248.31578947368422,-36053.89528668248,-36053.89528668248,1.0
500000,1.3302963,-205.03842,240.3170731707317,-12071.789440694265,-12071.789440694265,1.0
