Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,-6.8108306,281.3333333333333,-181.19332949320474,-181.19332949320474,1.0
20000,1.4159627,-8.338095,429.1,-225.94250190258026,-225.94250190258026,1.0
30000,1.4145846,-9.189274,463.84615384615387,-259.2479994455973,-259.2479994455973,1.0
40000,1.4142182,-10.077014,427.57142857142856,-236.92571442467826,-236.92571442467826,1.0
50000,1.4135487,-10.722732,790.6923076923077,-368.6230170910175,-368.6230170910175,1.0
60000,1.4142191,-11.542044,754.0909090909091,-366.7535033009269,-366.7535033009269,1.0
70000,1.4138135,-12.079647,754.3571428571429,-356.9301346370152,-356.9301346370152,1.0
80000,1.4120487,-12.698887,925.0,-429.46799941062926,-429.46799941062926,1.0
90000,1.4109514,-13.160837,811.2105263157895,-391.0990640866129,-391.0990640866129,1.0
100000,1.4103478,-13.651359,869.5238095238095,-385.0561611027945,-385.0561611027945,1.0
110000,1.4100343,-14.362951,473.09090909090907,-239.35000081495807,-239.35000081495807,1.0
120000,1.4106286,-14.83109,634.0588235294117,-284.816832893035,-284.816832893035,1.0
130000,1.4116346,-15.196045,586.8666666666667,-279.0321656545003,-279.0321656545003,1.0
140000,1.4113967,-15.419703,588.15,-267.60600011348726,-267.60600011348726,1.0
150000,1.4108769,-15.823704,457.55555555555554,-224.68999984529285,-224.68999984529285,1.0
160000,1.41043,-16.515482,866.5909090909091,-324.50165152549744,-324.50165152549744,1.0
170000,1.4097382,-16.77515,475.27272727272725,-225.19310496341097,-225.19310496341097,1.0
180000,1.4091704,-17.150406,422.8421052631579,-202.61848581464668,-202.61848581464668,1.0
190000,1.4090636,-17.828926,436.05882352941177,-201.6607053490246,-201.6607053490246,1.0
200000,1.4091603,-18.23641,610.7272727272727,-247.45554545250806,-247.45554545250806,1.0
210000,1.4088823,-18.552301,407.2,-194.8666676402092,-194.8666676402092,1.0
220000,1.4082737,-19.2149,350.6666666666667,-179.54718935230503,-179.54718935230503,1.0
230000,1.4083402,-19.084831,347.6666666666667,-172.80003998747893,-172.80003998747893,1.0
240000,1.4095461,-19.61429,355.05882352941177,-195.84556410047742,-195.84556410047742,1.0
250000,1.4106897,-19.757801,583.4347826086956,-225.18322526371998,-225.18322526371998,1.0
260000,1.4118364,-19.774786,610.9090909090909,-169.4892439408736,-169.4892439408736,1.0
270000,1.4114017,-19.437746,361.36,-200.19009320934614,-200.19009320934614,1.0
280000,1.4105608,-20.213778,330.55172413793105,-115.34733386437098,-115.34733386437098,1.0
290000,1.408813,-19.940231,365.02777777777777,-89.0285076379776,-89.0285076379776,1.0
300000,1.4078134,-19.979404,252.9090909090909,-104.15369397796252,-104.15369397796252,1.0
310000,1.4070619,-19.707256,289.72727272727275,-132.4910285454808,-132.4910285454808,1.0
320000,1.4074075,-19.776329,321.8709677419355,-64.96942976982363,-64.96942976982363,1.0
330000,1.4076008,-18.96971,361.76,-79.24195623517036,-79.24195623517036,1.0
340000,1.4065629,-18.424053,388.3666666666667,-111.9545233865579,-111.9545233865579,1.0
350000,1.4062642,-18.348082,370.3181818181818,-129.77572587403384,-129.77572587403384,1.0
360000,1.4051398,-19.140232,315.7586206896552,-117.01890070018945,-117.01890070018945,1.0
370000,1.4051169,-18.271982,409.09090909090907,-41.388873283440866,-41.388873283440866,1.0
380000,1.4052708,-17.410994,466.2857142857143,-23.815173682357585,-23.815173682357585,1.0
390000,1.4045746,-17.750786,394.2413793103448,-133.4840029971353,-133.4840029971353,1.0
400000,1.4032136,-17.95993,350.0,-145.7053035620381,-145.7053035620381,1.0
410000,1.402746,-18.89645,439.4074074074074,-136.7390913852939,-136.7390913852939,1.0
420000,1.4027946,-16.80081,401.0344827586207,-85.4967640679458,-85.4967640679458,1.0
430000,1.4024386,-17.085278,324.4230769230769,-87.14416672575932,-87.14416672575932,1.0
440000,1.4012817,-17.577105,415.0416666666667,-124.11828899259369,-124.11828899259369,1.0
450000,1.4004017,-17.540504,405.22222222222223,-147.25313124722905,-147.25313124722905,1.0
460000,1.4002395,-17.603888,579.8695652173913,-105.66156135467084,-105.66156135467084,1.0
470000,1.400279,-17.023342,416.0,-101.6090440094471,-101.6090440094471,1.0
480000,1.3992347,-17.012466,601.0,17.02040510624647,17.02040510624647,1.0
490000,1.398211,-15.989189,548.6666666666666,-75.94402409891288,-75.94402409891288,1.0
500000,1.3960513,-18.518345,509.1875,-90.85291571635753,-90.85291571635753,1.0
510000,1.3951895,-16.310974,484.2083333333333,-23.021570967510343,-23.021570967510343,1.0
520000,1.396784,-16.092978,493.8421052631579,-88.54596308501144,-88.54596308501144,1.0
530000,1.3979284,-14.742154,580.0555555555555,-18.91177356077565,-18.91177356077565,1.0
540000,1.3974553,-14.696403,532.875,-76.58722390513867,-76.58722390513867,1.0
550000,1.3966179,-15.465455,612.8333333333334,-27.705050913823975,-27.705050913823975,1.0
560000,1.3968502,-14.034787,684.4615384615385,-31.842326501241097,-31.842326501241097,1.0
570000,1.3974729,-14.692076,663.6666666666666,-22.559691280954414,-22.559691280954414,1.0
580000,1.3976797,-14.89552,634.1538461538462,-26.948786802589893,-26.948786802589893,1.0
590000,1.3974493,-12.442533,765.0833333333334,150.5796306002885,150.5796306002885,1.0
600000,1.3967695,-13.893833,681.5714285714286,-24.296497031473198,-24.296497031473198,1.0
610000,1.3959339,-12.286002,800.3125,15.08026464546428,15.08026464546428,1.0
620000,1.3944417,-13.930486,493.8333333333333,-13.905174413488972,-13.905174413488972,1.0
630000,1.3932288,-14.686573,640.7777777777778,-80.26943946712547,-80.26943946712547,1.0
640000,1.3937856,-12.655403,544.7142857142857,48.682811052671504,48.682811052671504,1.0
650000,1.3928871,-14.109052,576.8,-81.28935917913914,-81.28935917913914,1.0
660000,1.3919419,-10.365966,671.35,187.1934897132218,187.1934897132218,1.0
670000,1.3900492,-11.071268,529.4615384615385,50.432196429142586,50.432196429142586,1.0
680000,1.3888845,-10.543122,638.0,144.75129796788096,144.75129796788096,1.0
690000,1.3888763,-9.785713,534.4,83.47661615808805,83.47661615808805,1.0
700000,1.3877094,-11.61647,669.7058823529412,-15.027243692208739,-15.027243692208739,1.0
710000,1.387292,-9.7840395,680.2,-7.942366027832032,-7.942366027832032,1.0
720000,1.388217,-9.056311,824.3571428571429,183.14425112413508,183.14425112413508,1.0
730000,1.3894311,-7.7797685,634.3571428571429,113.88237969470876,113.88237969470876,1.0
740000,1.3878306,-7.1302204,624.625,156.2852024496533,156.2852024496533,1.0
750000,1.3871187,-6.309419,824.0,246.41145805109824,246.41145805109824,1.0
760000,1.385905,-7.3177176,621.6875,142.34607742913067,142.34607742913067,1.0
770000,1.3837646,-7.624285,557.7894736842105,128.58407042842163,128.58407042842163,1.0
780000,1.3827673,-9.774093,455.72222222222223,-20.926866989168857,-20.926866989168857,1.0
790000,1.3824015,-8.084078,475.35,50.33704671636224,50.33704671636224,1.0
800000,1.3815509,-8.035815,606.4285714285714,64.19025872292973,64.19025872292973,1.0
810000,1.3801537,-7.6998935,490.55,20.853802861645818,20.853802861645818,1.0
820000,1.3787935,-5.0610404,511.3125,84.01887375861406,84.01887375861406,1.0
830000,1.377836,-2.2538762,582.8571428571429,327.5673347491594,327.5673347491594,1.0
840000,1.3772827,-8.879419,615.7647058823529,69.38778180059265,69.38778180059265,1.0
850000,1.3770982,-6.5197544,464.4,121.89650127987066,121.89650127987066,1.0
860000,1.3758575,-2.0262806,523.2962962962963,284.1190436443797,284.1190436443797,1.0
870000,1.3746545,-3.0830553,542.5833333333334,258.6778557772438,258.6778557772438,1.0
880000,1.3731673,-0.093208626,452.1666666666667,349.80071307718754,349.80071307718754,1.0
890000,1.3712673,-1.728148,702.6818181818181,242.3303261162205,242.3303261162205,1.0
900000,1.3697478,-3.2651985,515.85,200.88906197585166,200.88906197585166,1.0
910000,1.3689692,-6.0344586,345.5,81.12064286238618,81.12064286238618,1.0
920000,1.3687605,-4.1800766,462.95652173913044,248.42644877505043,248.42644877505043,1.0
930000,1.3685374,-2.282067,515.6666666666666,206.48514447920024,206.48514447920024,1.0
940000,1.3685695,-5.5786834,417.63157894736844,58.35682095744108,58.35682095744108,1.0
950000,1.3684146,-3.43246,529.9,249.2568336196244,249.2568336196244,1.0
960000,1.3671024,-4.269986,448.85,134.53464743196963,134.53464743196963,1.0
970000,1.3660557,-2.8531835,552.0,162.85139531677677,162.85139531677677,1.0
980000,1.3664529,-1.824836,433.25,224.61936165764928,224.61936165764928,1.0
990000,1.3666239,-3.1002,525.25,155.0780776736016,155.0780776736016,1.0
1000000,1.3657717,-4.3048863,411.2105263157895,168.0047156324512,168.0047156324512,1.0
1010000,1.3646635,-0.37892088,479.3636363636364,231.12304294499614,231.12304294499614,1.0
1020000,1.3638773,-1.2485671,472.93333333333334,225.6129887024872,225.6129887024872,1.0
1030000,1.3644557,2.3114293,554.3333333333334,246.66440592706203,246.66440592706203,1.0
1040000,1.3644756,-0.479894,560.7777777777778,271.58519049899445,271.58519049899445,1.0
1050000,1.3641754,0.865969,488.0,257.82311988265616,257.82311988265616,1.0
1060000,1.3630034,-2.7594056,405.1764705882353,177.17845608688452,177.17845608688452,1.0
1070000,1.3614291,1.3851339,490.94736842105266,227.51917510205195,227.51917510205195,1.0
1080000,1.3599398,-0.41700312,482.5217391304348,193.95804860691229,193.95804860691229,1.0
1090000,1.3585653,-1.823798,505.125,155.18931907008994,155.18931907008994,1.0
1100000,1.3579161,-0.9113589,429.25,158.82602618560196,158.82602618560196,1.0
1110000,1.3562564,4.0371265,539.1578947368421,328.1972750778261,328.1972750778261,1.0
1120000,1.3559278,0.7407191,554.9130434782609,229.12478262801534,229.12478262801534,1.0
1130000,1.3550864,1.2933264,333.3157894736842,224.05597896426917,224.05597896426917,1.0
1140000,1.3543086,5.866926,545.05,304.73774103224275,304.73774103224275,1.0
1150000,1.3530595,0.27878264,605.7142857142857,295.89603534873044,295.89603534873044,1.0
1160000,1.3513031,1.5193933,482.4761904761905,213.26073283851147,213.26073283851147,1.0
1170000,1.3504423,5.9870243,574.6190476190476,298.2719946398654,298.2719946398654,1.0
1180000,1.3494306,5.5518317,526.8,328.94596871212127,328.94596871212127,1.0
1190000,1.3475789,4.9702945,506.85,249.70383059829473,249.70383059829473,1.0
1200000,1.3462733,5.32145,537.375,333.45938593894243,333.45938593894243,1.0
1210000,1.345932,6.3552814,586.5263157894736,372.24888481827156,372.24888481827156,1.0
1220000,1.3459824,4.802825,467.46666666666664,271.38693739076456,271.38693739076456,1.0
1230000,1.3451359,6.750766,560.65,285.2334052544087,285.2334052544087,1.0
1240000,1.3438581,9.057517,487.4347826086956,265.82777681881964,265.82777681881964,1.0
1250000,1.3427447,7.2173657,501.57142857142856,305.7041166850499,305.7041166850499,1.0
1260000,1.34217,5.910371,477.40909090909093,273.997561132366,273.997561132366,1.0
1270000,1.3424137,3.1629858,400.70588235294116,289.0359758682111,289.0359758682111,1.0
1280000,1.3430678,7.3690677,504.8421052631579,456.3884800303924,456.3884800303924,1.0
1290000,1.3433893,7.740027,646.2105263157895,408.39053527148144,408.39053527148144,1.0
1300000,1.3430902,6.7688,466.1111111111111,274.29291296253604,274.29291296253604,1.0
1310000,1.3424122,9.844729,581.1363636363636,254.86811927401206,254.86811927401206,1.0
1320000,1.3415914,7.985554,380.29411764705884,386.47011962445345,386.47011962445345,1.0
1330000,1.3407191,6.1288443,507.6363636363636,236.24478802510671,236.24478802510671,1.0
1340000,1.3399602,10.399539,501.24,294.2117600483963,294.2117600483963,1.0
1350000,1.3393711,8.043236,425.3181818181818,306.36665109985256,306.36665109985256,1.0
1360000,1.3391231,11.182452,470.4,314.49643043220044,314.49643043220044,1.0
1370000,1.3385422,11.792704,352.45,347.2369071915746,347.2369071915746,1.0
1380000,1.3374158,12.830001,479.77777777777777,297.82598099885166,297.82598099885166,1.0
1390000,1.3359419,13.718115,458.6,399.4755345404148,399.4755345404148,1.0
1400000,1.3352429,20.142109,446.2857142857143,389.67419918387066,389.67419918387066,1.0
1410000,1.333846,14.915062,331.6521739130435,368.5047398031406,368.5047398031406,1.0
1420000,1.3319459,12.230873,368.2631578947368,359.9234972796158,359.9234972796158,1.0
1430000,1.3307079,13.3309145,486.65384615384613,363.76758891601975,363.76758891601975,1.0
1440000,1.3294684,12.116165,396.7083333333333,294.120531936797,294.120531936797,1.0
1450000,1.3291998,20.983126,449.9310344827586,401.26199759170413,401.26199759170413,1.0
1460000,1.328676,17.703236,354.39130434782606,439.0700775844355,439.0700775844355,1.0
1470000,1.3279934,15.062215,364.6666666666667,397.4708834935142,397.4708834935142,1.0
1480000,1.3276823,24.100563,390.96666666666664,371.62067151622426,371.62067151622426,1.0
1490000,1.3267815,13.279022,386.16,336.5128582829237,336.5128582829237,1.0
1500000,1.3262622,17.094656,431.4,379.4464266651869,379.4464266651869,1.0
1510000,1.3252553,13.974521,334.54545454545456,320.37612682987344,320.37612682987344,1.0
1520000,1.3245047,18.902964,481.7,349.1768556244671,349.1768556244671,1.0
1530000,1.3238465,20.206964,375.4583333333333,382.4153291421632,382.4153291421632,1.0
1540000,1.3228288,21.40736,369.5217391304348,372.94864887938553,372.94864887938553,1.0
1550000,1.3229452,23.822886,335.67857142857144,425.9850036350113,425.9850036350113,1.0
1560000,1.3225521,24.400223,379.1666666666667,430.38028423964977,430.38028423964977,1.0
1570000,1.3218265,20.46605,415.6521739130435,400.6167752917694,400.6167752917694,1.0
1580000,1.3210274,25.662138,399.92857142857144,390.6161221348281,390.6161221348281,1.0
1590000,1.3204049,21.69853,355.48,392.40187670260667,392.40187670260667,1.0
1600000,1.3201442,20.567648,415.5769230769231,414.78057522654535,414.78057522654535,1.0
1610000,1.3196572,26.392523,447.77777777777777,443.22245200297664,443.22245200297664,1.0
1620000,1.3187479,25.00053,322.25,374.92815085086556,374.92815085086556,1.0
1630000,1.3176818,25.969748,406.08,380.87271363058915,380.87271363058915,1.0
1640000,1.3167385,29.2975,391.25925925925924,412.07738740135125,412.07738740135125,1.0
1650000,1.3160465,28.497944,341.6333333333333,447.5933269716799,447.5933269716799,1.0
1660000,1.3151722,30.710865,374.51724137931035,486.6566979538264,486.6566979538264,1.0
1670000,1.3143796,29.768183,311.0740740740741,485.99927652185715,485.99927652185715,1.0
1680000,1.3139752,24.888683,385.57142857142856,357.9780775154276,357.9780775154276,1.0
1690000,1.3135976,20.46436,359.46666666666664,255.04381538654368,255.04381538654368,1.0
1700000,1.3132025,36.6413,328.7741935483871,437.89718622978654,437.89718622978654,1.0
1710000,1.3128427,35.076588,306.35483870967744,397.4489433972105,397.4489433972105,1.0
1720000,1.312732,28.406729,328.14285714285717,401.4589156867177,401.4589156867177,1.0
1730000,1.3117893,32.09232,343.6969696969697,407.2075205554857,407.2075205554857,1.0
1740000,1.3108896,24.795345,303.5357142857143,365.68816236379956,365.68816236379956,1.0
1750000,1.3101137,33.612736,336.55882352941177,366.1004838649841,366.1004838649841,1.0
1760000,1.3095925,30.432404,319.60714285714283,406.28253228164147,406.28253228164147,1.0
1770000,1.3087164,42.58685,306.4848484848485,424.2808050009789,424.2808050009789,1.0
1780000,1.3083899,39.304817,320.93548387096774,393.34260402503423,393.34260402503423,1.0
1790000,1.3085304,29.873611,301.3225806451613,343.99828010653295,343.99828010653295,1.0
1800000,1.30863,34.989433,332.7352941176471,396.1288957096198,396.1288957096198,1.0
1810000,1.308057,30.199223,294.35483870967744,426.52300926699087,426.52300926699087,1.0
1820000,1.3081361,48.150314,353.67857142857144,457.88910152108383,457.88910152108383,1.0
1830000,1.3069408,33.94149,322.88,442.11852282583715,442.11852282583715,1.0
1840000,1.3057716,42.837727,314.93939393939394,428.04353633432675,428.04353633432675,1.0
1850000,1.304676,41.379807,365.125,384.4154615434818,384.4154615434818,1.0
1860000,1.3044752,36.471233,301.96875,357.8768082971219,357.8768082971219,1.0
1870000,1.3043048,38.114582,313.59375,397.977645969484,397.977645969484,1.0
1880000,1.3027419,39.490166,336.67857142857144,474.44515332872317,474.44515332872317,1.0
1890000,1.3016341,48.651855,282.0,427.03201207840766,427.03201207840766,1.0
1900000,1.3013691,39.837543,304.0357142857143,398.67980385252406,398.67980385252406,1.0
1910000,1.301476,38.78281,332.79411764705884,340.8049202666563,340.8049202666563,1.0
1920000,1.3009679,41.430477,325.1515151515151,414.2260455164042,414.2260455164042,1.0
1930000,1.3003451,42.60617,298.26666666666665,450.10355302567285,450.10355302567285,1.0
1940000,1.2997423,46.361748,319.4594594594595,409.8692248591946,409.8692248591946,1.0
1950000,1.2993448,43.373287,309.51612903225805,451.6389284138718,451.6389284138718,1.0
1960000,1.2990662,45.00917,290.2857142857143,396.0087350345084,396.0087350345084,1.0
1970000,1.2987427,43.977318,252.14705882352942,419.69819433135643,419.69819433135643,1.0
1980000,1.2982507,47.81337,332.44117647058823,413.80456059097367,413.80456059097367,1.0
1990000,1.2975022,48.115185,267.20588235294116,424.27819879265394,424.27819879265394,1.0
2000000,1.2968765,48.299816,301.52941176470586,455.43604890081815,455.43604890081815,1.0
2010000,1.2961868,41.73092,305.8285714285714,399.36787761662686,399.36787761662686,1.0
2020000,1.2951385,53.570972,280.22857142857146,441.9833223130022,441.9833223130022,1.0
2030000,1.2942952,46.853752,269.22222222222223,443.2511928911424,443.2511928911424,1.0
2040000,1.2937129,54.820885,271.5,441.4905407892131,441.4905407892131,1.0
2050000,1.2933042,50.594364,265.77142857142854,440.29627697361366,440.29627697361366,1.0
2060000,1.2933308,54.853706,280.2352941176471,495.6504308410427,495.6504308410427,1.0
2070000,1.2932694,45.767826,285.0571428571429,414.1349603865828,414.1349603865828,1.0
2080000,1.2931304,50.562714,261.1666666666667,456.82930020781026,456.82930020781026,1.0
2090000,1.292791,53.458023,287.2162162162162,419.32309689775514,419.32309689775514,1.0
2100000,1.2925444,54.022865,278.86842105263156,442.18221086263657,442.18221086263657,1.0
2110000,1.2922668,52.970715,242.0909090909091,458.0933524519205,458.0933524519205,1.0
2120000,1.2916483,64.45722,283.05128205128204,458.5612567051461,458.5612567051461,1.0
2130000,1.2912322,54.313534,280.51428571428573,442.3487120432158,442.3487120432158,1.0
2140000,1.2912163,66.41453,277.55555555555554,474.92353862441246,474.92353862441246,1.0
2150000,1.2909282,49.87832,282.6060606060606,411.38809830136597,411.38809830136597,1.0
2160000,1.2908845,54.307083,305.0810810810811,428.2736173946607,428.2736173946607,1.0
2170000,1.2905675,58.344933,276.62857142857143,493.08553394675255,493.08553394675255,1.0
2180000,1.2901224,51.139015,261.97435897435895,383.5508152704413,383.5508152704413,1.0
2190000,1.2899233,60.820324,271.18918918918916,442.2061697528572,442.2061697528572,1.0
2200000,1.2889506,57.837925,250.42105263157896,420.5303167904678,420.5303167904678,1.0
2210000,1.2880852,48.096603,291.4375,435.5054275908042,435.5054275908042,1.0
2220000,1.2877687,65.03195,291.42105263157896,442.6532179132888,442.6532179132888,1.0
2230000,1.2877719,72.99203,264.15,472.61713733635844,472.61713733635844,1.0
2240000,1.2875975,50.681522,247.9090909090909,410.5452879066579,410.5452879066579,1.0
2250000,1.2874924,65.726036,283.4102564102564,423.7797967042774,423.7797967042774,1.0
2260000,1.2875749,72.04234,249.0,478.0434546342918,478.0434546342918,1.0
2270000,1.2875394,59.219196,304.6388888888889,420.8850423114167,420.8850423114167,1.0
2280000,1.2867906,66.16016,290.55555555555554,441.22979164123535,441.22979164123535,1.0
2290000,1.2861296,69.408104,249.4390243902439,447.03557913496,447.03557913496,1.0
2300000,1.2861302,56.595207,244.25714285714287,399.9610868620021,399.9610868620021,1.0
2310000,1.2862544,70.65868,313.37142857142857,462.04611652767335,462.04611652767335,1.0
2320000,1.2861112,58.13906,244.8709677419355,450.53334465424217,450.53334465424217,1.0
2330000,1.2859015,70.72657,294.825,429.42717558854235,429.42717558854235,1.0
2340000,1.2855906,55.65704,289.20588235294116,452.6917466983637,452.6917466983637,1.0
2350000,1.2852849,72.67598,266.81081081081084,419.31089721682173,419.31089721682173,1.0
2360000,1.285099,58.596684,270.35897435897436,427.8957068445161,427.8957068445161,1.0
2370000,1.2850292,61.874977,260.44444444444446,425.09748439180356,425.09748439180356,1.0
2380000,1.2849131,66.17242,275.18918918918916,439.73661270999423,439.73661270999423,1.0
2390000,1.2846314,64.7612,267.2432432432432,473.0051207477982,473.0051207477982,1.0
2400000,1.2842631,69.65994,262.87179487179486,443.23301436732976,443.23301436732976,1.0
2410000,1.283648,70.68441,244.53846153846155,459.8333262453477,459.8333262453477,1.0
2420000,1.2830765,75.51755,264.2439024390244,413.7474755245011,413.7474755245011,1.0
2430000,1.2829195,68.31426,241.28947368421052,409.2489609485002,409.2489609485002,1.0
2440000,1.2830265,70.71531,269.44117647058823,459.5560220765571,459.5560220765571,1.0
2450000,1.2832316,69.26479,274.53846153846155,424.2263570366762,424.2263570366762,1.0
2460000,1.2832566,82.72477,255.12820512820514,494.9474845131238,494.9474845131238,1.0
2470000,1.2828007,67.734726,279.0967741935484,450.90620452934695,450.90620452934695,1.0
2480000,1.2823324,69.60365,285.18918918918916,421.23492701814786,421.23492701814786,1.0
2490000,1.2818946,59.522343,263.14285714285717,397.3816088784267,397.3816088784267,1.0
2500000,1.281852,76.134995,308.72727272727275,470.2652774503564,470.2652774503564,1.0
2510000,1.2816008,73.08197,271.0,395.5909160297268,395.5909160297268,1.0
2520000,1.281538,66.378006,270.8378378378378,438.08658479340374,438.08658479340374,1.0
2530000,1.2814444,80.43892,295.0975609756098,431.1005537303594,431.1005537303594,1.0
2540000,1.2813199,77.84751,241.77777777777777,472.58457629822004,472.58457629822004,1.0
2550000,1.2814604,65.15648,254.71052631578948,424.3166784661773,424.3166784661773,1.0
2560000,1.2810898,64.90447,255.5,420.9728738396968,420.9728738396968,1.0
2570000,1.280536,82.60731,252.26315789473685,460.24109792174437,460.24109792174437,1.0
2580000,1.2804127,77.58951,264.53846153846155,411.85031165813024,411.85031165813024,1.0
2590000,1.280513,75.292404,257.35,448.352503772825,448.352503772825,1.0
2600000,1.2803428,71.79632,241.28571428571428,454.42014138996603,454.42014138996603,1.0
2610000,1.2803766,78.567276,277.9268292682927,425.58069504506705,425.58069504506705,1.0
2620000,1.2803324,70.37906,259.51428571428573,438.3152041185428,438.3152041185428,1.0
2630000,1.2804596,82.475494,294.5833333333333,478.02677172925826,478.02677172925826,1.0
2640000,1.2804812,65.83387,272.14285714285717,419.04616393830094,419.04616393830094,1.0
2650000,1.2803355,78.261,255.78947368421052,461.4625578975599,461.4625578975599,1.0
2660000,1.2802362,82.155365,260.4047619047619,446.60509071286236,446.60509071286236,1.0
2670000,1.2802612,72.22093,260.925,410.5428424157202,410.5428424157202,1.0
2680000,1.280281,67.90964,264.46875,454.46722728479654,454.46722728479654,1.0
2690000,1.280289,79.927086,255.6,474.82107095718385,474.82107095718385,1.0
2700000,1.2802639,82.48691,279.42105263157896,442.0922298482374,442.0922298482374,1.0
2710000,1.2801945,77.08281,257.3157894736842,440.872792776478,440.872792776478,1.0
2720000,1.2800852,77.9714,262.780487804878,413.14405924323944,413.14405924323944,1.0
2730000,1.2798592,76.562775,248.64864864864865,406.09992945370703,406.09992945370703,1.0
2740000,1.2796373,85.32653,264.97435897435895,477.0977775830871,477.0977775830871,1.0
2750000,1.2795401,87.39796,248.9,459.899947591871,459.899947591871,1.0
2760000,1.2795504,71.08667,265.79411764705884,450.2002953277393,450.2002953277393,1.0
2770000,1.2796379,83.797585,256.64864864864865,438.8749703843343,438.8749703843343,1.0
2780000,1.2796348,83.932785,268.85714285714283,446.62349825849134,446.62349825849134,1.0
2790000,1.279597,72.11887,257.35135135135135,423.2613939566387,423.2613939566387,1.0
2800000,1.2795721,89.180084,249.7948717948718,478.46251073107123,478.46251073107123,1.0
2810000,1.2795314,93.146454,245.9512195121951,459.71295786085653,459.71295786085653,1.0
2820000,1.2795079,86.11109,252.56410256410257,443.387549161911,443.387549161911,1.0
2830000,1.2794952,79.29276,247.275,409.632217544876,409.632217544876,1.0
2840000,1.2794223,73.82741,255.0,424.99873337302455,424.99873337302455,1.0
2850000,1.2793264,92.04667,268.75,496.1599579797023,496.1599579797023,1.0
2860000,1.2792343,89.01151,264.92105263157896,461.9163722925079,461.9163722925079,1.0
2870000,1.2792016,81.76446,253.9268292682927,408.53503114189954,408.53503114189954,1.0
2880000,1.2792637,75.643456,253.175,438.88774795379294,438.88774795379294,1.0
2890000,1.2793504,71.91277,259.12820512820514,380.10729201268407,380.10729201268407,1.0
2900000,1.279411,84.589035,258.9166666666667,479.33062577659365,479.33062577659365,1.0
2910000,1.279408,81.32121,269.13513513513516,478.19694107629965,478.19694107629965,1.0
2920000,1.2793641,75.90222,270.9142857142857,471.0578360872136,471.0578360872136,1.0
2930000,1.2794089,82.62215,247.70731707317074,394.2213519604468,394.2213519604468,1.0
2940000,1.2794046,88.186005,274.3421052631579,455.6862736603147,455.6862736603147,1.0
2950000,1.2793723,85.40758,247.05,426.1309150148183,426.1309150148183,1.0
2960000,1.2793486,71.22726,244.66666666666666,461.44648451916873,461.44648451916873,1.0
2970000,1.2793142,86.72732,262.7560975609756,493.95593177672566,493.95593177672566,1.0
2980000,1.2792931,75.472984,257.60526315789474,387.4886832369062,387.4886832369062,1.0
2990000,1.2792845,87.728966,235.0952380952381,427.0638507773124,427.0638507773124,1.0
3000000,1.2792825,79.05936,247.14634146341464,458.11561421541177,458.11561421541177,1.0
