Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.73948133,47.44871794871795,522.7659,522.4428509179647,522.4428509179647,1.0
20000,0.7400508,63.18452380952381,515.70416,493.7844904357865,493.7844904357865,1.0
30000,0.7405772,66.192,496.45877,498.01313543695164,498.01313543695164,1.0
40000,0.73912644,58.642857142857146,496.5795,485.41351918633103,485.41351918633103,1.0
50000,0.7393856,74.54477611940298,488.36725,474.99959763358623,474.99959763358623,1.0
60000,0.7396844,59.3421052631579,489.03842,490.3942535391041,490.3942535391041,1.0
70000,0.7389297,56.11258278145695,487.44638,486.61819912571656,486.61819912571656,1.0
80000,0.7392443,58.2043795620438,476.2707,484.9871759270044,484.9871759270044,1.0
90000,0.73913753,85.37931034482759,462.95242,475.69494481575794,475.69494481575794,1.0
100000,0.7397765,71.91836734693878,469.75473,477.29691687886344,477.29691687886344,1.0
110000,0.73991084,55.55921052631579,474.43884,478.71329395443786,478.71329395443786,1.0
120000,0.739705,87.46621621621621,457.19235,473.48974937935395,473.48974937935395,1.0
130000,0.73980004,57.328947368421055,465.98868,482.78478083610537,482.78478083610537,1.0
140000,0.73931617,72.26256983240224,465.40555,487.3702846545747,487.3702846545747,1.0
150000,0.7384191,59.213793103448275,451.88904,465.2367778983835,465.2367778983835,1.0
160000,0.73656195,64.09352517985612,449.874,489.18853151279944,489.18853151279944,1.0
170000,0.735192,60.24025974025974,447.42676,486.44577096822934,486.44577096822934,1.0
180000,0.73573583,83.51572327044025,442.16495,474.07136396169665,474.07136396169665,1.0
190000,0.7369062,53.103896103896105,444.6587,479.1281941200232,479.1281941200232,1.0
200000,0.7365478,56.0,444.618,473.1934620255516,473.1934620255516,1.0
210000,0.7348507,75.87790697674419,443.13873,476.2671535166702,476.2671535166702,1.0
220000,0.73330486,55.37426900584796,450.6436,491.33465592903,491.33465592903,1.0
230000,0.73242456,65.31788079470199,440.67935,486.0196032084917,486.0196032084917,1.0
240000,0.731716,64.25352112676056,433.47168,489.35511215583426,489.35511215583426,1.0
250000,0.73036873,59.14102564102564,436.1714,490.6276603439186,490.6276603439186,1.0
260000,0.7296319,62.79245283018868,433.9922,486.68644724402037,486.68644724402037,1.0
270000,0.729924,60.22147651006711,428.44492,486.15532547355497,486.15532547355497,1.0
280000,0.730978,64.76878612716763,435.50217,484.0645829528228,484.0645829528228,1.0
290000,0.73107976,59.5,437.98068,491.7182986046817,491.7182986046817,1.0
300000,0.73198646,52.567251461988306,435.5344,495.0995567052863,495.0995567052863,1.0
310000,0.73162884,55.977653631284916,431.7882,484.85592928545435,484.85592928545435,1.0
320000,0.7310629,57.05988023952096,432.12085,494.67389997179635,494.67389997179635,1.0
330000,0.7324477,58.22099447513812,431.3107,488.3634959018033,488.3634959018033,1.0
340000,0.7333024,50.08205128205128,431.33115,477.1341422521151,477.1341422521151,1.0
350000,0.7332622,54.66120218579235,430.207,492.0158349055311,492.0158349055311,1.0
360000,0.7344079,49.07182320441989,429.6021,492.37416292403054,492.37416292403054,1.0
370000,0.7350383,60.84659090909091,426.41068,487.84320938791546,487.84320938791546,1.0
380000,0.73443174,50.81909547738694,428.09317,498.8880251115529,498.8880251115529,1.0
390000,0.7326097,49.5,429.56705,492.79271702498806,492.79271702498806,1.0
400000,0.7340311,50.78947368421053,423.4674,483.0775722152308,483.0775722152308,1.0
410000,0.7346343,46.13333333333333,426.87625,479.139911908109,479.139911908109,1.0
420000,0.73470587,51.29347826086956,420.18262,492.36035716984725,492.36035716984725,1.0
430000,0.73414207,51.27918781725889,424.45578,489.65598625154354,489.65598625154354,1.0
440000,0.73382485,51.07253886010363,423.36267,495.61173820123076,495.61173820123076,1.0
450000,0.7334218,49.80099502487562,422.79468,495.88688562294044,495.88688562294044,1.0
460000,0.7326924,48.57142857142857,422.65292,489.9721076663803,489.9721076663803,1.0
470000,0.732633,45.93896713615023,424.39426,499.03497306981944,499.03497306981944,1.0
480000,0.73149985,47.055,422.33017,496.05848548412325,496.05848548412325,1.0
490000,0.7308316,45.90995260663507,422.0444,493.4156362501931,493.4156362501931,1.0
500000,0.72972846,45.768181818181816,423.69205,493.796660740809,493.796660740809,1.0
510000,0.72875154,50.30769230769231,418.14432,489.6517456520577,489.6517456520577,1.0
520000,0.7281949,45.7952380952381,420.353,493.29498526496343,493.29498526496343,1.0
530000,0.7274003,46.13744075829384,422.54727,493.3797882375263,493.3797882375263,1.0
540000,0.72704434,47.03465346534654,419.0296,490.05124610750545,490.05124610750545,1.0
550000,0.7260039,48.263888888888886,418.16748,499.0116545613165,499.0116545613165,1.0
560000,0.72544026,44.82027649769585,418.81805,493.6422229274627,493.6422229274627,1.0
570000,0.72566473,46.93269230769231,416.322,493.37357994942437,493.37357994942437,1.0
580000,0.7259526,44.64351851851852,416.71683,488.07297836680743,488.07297836680743,1.0
590000,0.7263537,45.995370370370374,417.0351,490.77597210804623,490.77597210804623,1.0
600000,0.7266715,45.64055299539171,419.1338,496.38981940449656,496.38981940449656,1.0
610000,0.7270511,44.455813953488374,418.30353,499.30673764370107,499.30673764370107,1.0
620000,0.72652787,45.78139534883721,417.72363,493.66832943628003,493.66832943628003,1.0
630000,0.7259557,44.82648401826484,417.16553,493.73751544516927,493.73751544516927,1.0
640000,0.7258648,43.50917431192661,415.83694,493.84110793869615,493.84110793869615,1.0
650000,0.7252508,46.37442922374429,419.17105,493.7185542292185,493.7185542292185,1.0
660000,0.7245113,42.161572052401745,418.00995,499.2926391508268,499.2926391508268,1.0
670000,0.7238303,44.990566037735846,416.86713,499.20028135335843,499.20028135335843,1.0
680000,0.7231571,45.6036866359447,416.49603,493.705063109551,493.705063109551,1.0
690000,0.72175074,46.660377358490564,415.10938,499.08891223126176,499.08891223126176,1.0
700000,0.7208242,45.42307692307692,414.17984,499.1867545315853,499.1867545315853,1.0
710000,0.7207135,48.66504854368932,414.51764,498.96548130834736,498.96548130834736,1.0
720000,0.7204738,46.326829268292684,413.4515,499.2512072261405,499.2512072261405,1.0
730000,0.72058415,45.405660377358494,412.29855,496.15420555168726,496.15420555168726,1.0
740000,0.7211075,47.8921568627451,408.6145,499.1977169490328,499.1977169490328,1.0
750000,0.72148067,47.29767441860465,412.21637,496.259668200515,496.259668200515,1.0
760000,0.72022563,46.13145539906103,409.45236,490.5256338966966,490.5256338966966,1.0
770000,0.7183099,44.357142857142854,411.7352,499.4044125423775,499.4044125423775,1.0
780000,0.7181819,45.995073891625616,413.09506,493.47152789170144,493.47152789170144,1.0
790000,0.7163286,43.526315789473685,414.087,494.0277859652252,494.0277859652252,1.0
800000,0.71535826,45.02283105022831,414.91095,496.52930537733164,496.52930537733164,1.0
810000,0.7145232,44.116279069767444,409.88702,496.43277837280874,496.43277837280874,1.0
820000,0.7139388,45.754629629629626,410.15073,499.23379428595445,499.23379428595445,1.0
830000,0.71246004,43.83173076923077,410.20596,499.26176967917445,499.26176967917445,1.0
840000,0.7108907,49.21531100478469,410.6581,498.8982430690811,498.8982430690811,1.0
850000,0.7102423,44.16289592760181,412.91177,493.86361098717146,493.86361098717146,1.0
860000,0.7099635,43.8963963963964,411.921,493.86644336049045,493.86644336049045,1.0
870000,0.7094463,45.53488372093023,409.248,496.3057519531696,496.3057519531696,1.0
880000,0.70916975,44.04245283018868,409.2331,496.4278339570928,496.4278339570928,1.0
890000,0.7091722,46.345454545454544,410.53546,493.70825827611634,493.70825827611634,1.0
900000,0.709743,45.082191780821915,410.8088,496.5912432356314,496.5912432356314,1.0
910000,0.71075004,43.94063926940639,408.5096,499.24099644856017,499.24099644856017,1.0
920000,0.7117595,43.86818181818182,410.2726,496.53944226286626,496.53944226286626,1.0
930000,0.7121172,44.65909090909091,409.72302,496.45646750604783,496.45646750604783,1.0
940000,0.7119465,42.48672566371681,410.18472,494.0828979267423,494.0828979267423,1.0
950000,0.7117426,42.80349344978166,410.83792,494.1661559598415,494.1661559598415,1.0
960000,0.7112932,44.09375,409.0464,499.32094941607545,499.32094941607545,1.0
970000,0.71101797,43.909909909909906,408.3102,496.61936582791964,496.61936582791964,1.0
980000,0.7105417,43.530973451327434,409.45023,488.72875168239864,488.72875168239864,1.0
990000,0.7095622,43.730593607305934,408.68817,499.33398050286553,499.33398050286553,1.0
1000000,0.7090356,45.3287037037037,407.49948,499.28407029310864,499.28407029310864,1.0
1010000,0.70847136,44.898148148148145,406.57764,499.23382417727174,499.23382417727174,1.0
1020000,0.7079771,43.141552511415526,409.1115,493.8732850259001,493.8732850259001,1.0
1030000,0.70799404,43.35497835497836,411.8031,496.69228789826917,496.69228789826917,1.0
1040000,0.7076522,43.68778280542986,409.2404,496.6635892763397,496.6635892763397,1.0
1050000,0.70762205,44.06637168141593,409.52054,496.7248722719201,496.7248722719201,1.0
1060000,0.70828474,40.075,414.1847,497.0736100040531,497.0736100040531,1.0
1070000,0.70817834,43.539906103286384,406.96298,499.48754041239687,499.48754041239687,1.0
1080000,0.7067248,45.21266968325792,408.28592,499.1801174266918,499.1801174266918,1.0
1090000,0.7057041,44.45283018867924,406.5007,499.4154539768685,499.4154539768685,1.0
1100000,0.7049623,48.45794392523364,407.01917,499.0938879135043,499.0938879135043,1.0
1110000,0.7038095,42.294372294372295,410.65286,499.5281142930448,499.5281142930448,1.0
1120000,0.7027673,40.89873417721519,411.14133,499.55269537853593,499.55269537853593,1.0
1130000,0.70126486,43.861607142857146,407.75333,496.7020381871644,496.7020381871644,1.0
1140000,0.7006171,44.126126126126124,407.80292,493.99601423366187,493.99601423366187,1.0
1150000,0.7009287,43.572052401746724,407.9454,499.35256997921636,499.35256997921636,1.0
1160000,0.700683,43.76470588235294,407.7856,499.4109113544888,499.4109113544888,1.0
1170000,0.7006208,43.31944444444444,407.56863,496.763192886656,496.763192886656,1.0
1180000,0.7002185,44.289592760180994,408.4579,496.71747262681924,496.71747262681924,1.0
1190000,0.7000741,43.19298245614035,406.92462,496.8337274601585,496.8337274601585,1.0
1200000,0.6989946,43.24444444444445,407.9295,496.84158229564144,496.84158229564144,1.0
1210000,0.6983135,42.34070796460177,407.95746,499.4910178005168,499.4910178005168,1.0
