Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.3685457,2636.3057,304.8888888888889,30663.35226779514,30663.35226779514,1.0
20000,1.3673569,2618.9263,309.0,31275.943090820314,31275.943090820314,1.0
30000,1.3675429,2748.6113,504.85714285714283,39504.140716552734,39504.140716552734,1.0
40000,1.3669938,2748.6455,433.6923076923077,41843.27554321289,41843.27554321289,1.0
50000,1.3665198,2665.643,452.4166666666667,34940.19904738206,34940.19904738206,1.0
60000,1.3668396,2746.0283,750.1538461538462,68311.47808368389,68311.47808368389,1.0
70000,1.3666956,2917.0598,417.5,40571.724700927734,40571.724700927734,1.0
80000,1.3664123,2934.7666,560.1,53331.337902832034,53331.337902832034,1.0
90000,1.3662714,3098.3616,1072.4285714285713,96892.21463394165,96892.21463394165,1.0
100000,1.3663058,3124.9612,763.3333333333334,71461.8231608073,71461.8231608073,1.0
110000,1.3665388,3076.4575,827.0,75048.23752887432,75048.23752887432,1.0
120000,1.3672165,3145.854,467.90909090909093,41935.671936035156,41935.671936035156,1.0
130000,1.3674178,3179.144,616.1,59928.52712097168,59928.52712097168,1.0
140000,1.368176,3208.926,551.8333333333334,46622.66798518254,46622.66798518254,1.0
150000,1.36909,3328.854,260.6666666666667,23094.68130493164,23094.68130493164,1.0
160000,1.3692552,3372.0,751.0,68253.27060213956,68253.27060213956,1.0
170000,1.3696603,3347.4192,662.1818181818181,63470.15739579634,63470.15739579634,1.0
180000,1.3699335,3345.7725,614.0909090909091,58462.38987038352,58462.38987038352,1.0
190000,1.3693334,3375.8633,336.5,30150.578976949055,30150.578976949055,1.0
200000,1.3681779,3360.0664,1506.7692307692307,148600.39590395414,148600.39590395414,1.0
210000,1.3663611,3578.246,1122.7,114368.03223876953,114368.03223876953,1.0
220000,1.3655407,3612.1838,772.1538461538462,72558.36891878568,72558.36891878568,1.0
230000,1.3655021,3714.869,989.6363636363636,97305.68154074928,97305.68154074928,1.0
240000,1.3651223,3627.1204,440.4166666666667,41299.85092163086,41299.85092163086,1.0
250000,1.3649731,3718.9592,663.0,66458.05970348012,66458.05970348012,1.0
260000,1.3654282,3784.694,576.5454545454545,56402.83680031516,56402.83680031516,1.0
