Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.57733047,40.36776859504132,410.13892,527.545269895886,527.545269895886,1.0
20000,0.5774431,38.54,411.78134,489.8423351659775,489.8423351659775,1.0
30000,0.5775,40.79338842975206,410.66376,499.2462823647113,499.2462823647113,1.0
40000,0.57732403,39.06024096385542,411.98242,497.0446300737319,497.0446300737319,1.0
50000,0.57642025,38.330708661417326,411.02692,487.66917583625764,487.66917583625764,1.0
60000,0.5780634,39.711934156378604,410.35742,489.5352945288674,489.5352945288674,1.0
70000,0.5807941,38.43873517786561,414.27426,497.1864386233758,497.1864386233758,1.0
80000,0.58149976,39.92181069958848,409.04855,494.4575339663224,494.4575339663224,1.0
90000,0.5809423,38.876494023904385,411.2934,494.7705909768899,494.7705909768899,1.0
100000,0.57989377,39.65843621399177,409.81592,494.5258649602228,494.5258649602228,1.0
110000,0.57981324,38.59055118110236,409.04245,487.6195139357224,487.6195139357224,1.0
120000,0.5799008,38.625,410.8448,484.8859285962197,484.8859285962197,1.0
130000,0.5808889,39.84738955823293,414.24698,499.4229311432496,499.4229311432496,1.0
140000,0.5813511,39.670731707317074,412.1179,494.66857275982136,494.66857275982136,1.0
150000,0.58099604,38.424,412.72757,497.0975594739914,497.0975594739914,1.0
160000,0.5803954,40.94092827004219,411.96213,496.7886624074686,496.7886624074686,1.0
170000,0.58049476,39.583673469387755,411.1481,489.7527596795462,489.7527596795462,1.0
180000,0.5804741,39.38247011952191,412.95236,489.78517617687345,489.78517617687345,1.0
190000,0.5806354,38.62903225806452,411.69672,489.79067367722234,489.79067367722234,1.0
200000,0.58049065,38.857142857142854,414.2427,485.23829364495015,485.23829364495015,1.0
210000,0.5796106,39.447154471544714,411.28882,499.48711986001206,499.48711986001206,1.0
220000,0.5790492,38.828,413.87106,494.72855410727846,494.72855410727846,1.0
230000,0.5787738,38.083333333333336,414.6513,494.76504847937423,494.76504847937423,1.0
240000,0.57927555,37.61776061776062,415.82544,494.9588863987189,494.9588863987189,1.0
250000,0.5800867,37.651340996168585,416.52255,499.5186039762022,499.5186039762022,1.0
260000,0.58025557,39.25714285714286,412.6183,499.5321335461675,499.5321335461675,1.0
270000,0.5808876,38.91235059760956,413.73907,492.27136200784224,492.27136200784224,1.0
280000,0.5822121,38.63636363636363,415.10373,487.61294764233384,487.61294764233384,1.0
290000,0.5821132,38.41897233201581,415.23154,494.8123834670297,494.8123834670297,1.0
300000,0.58147323,39.2530612244898,412.8101,499.48604967934745,499.48604967934745,1.0
310000,0.58080953,40.2,414.40027,497.0235514931562,497.0235514931562,1.0
320000,0.580626,38.06719367588933,415.5378,499.64838839896584,499.64838839896584,1.0
330000,0.58042574,38.62845849802372,415.24054,497.16406473739477,497.16406473739477,1.0
340000,0.5797123,38.551587301587304,413.90054,497.06596724759964,497.06596724759964,1.0
350000,0.579549,37.45525291828794,416.1508,499.4512634305175,499.4512634305175,1.0
360000,0.5803679,39.19521912350598,414.5269,497.11520834953063,497.11520834953063,1.0
370000,0.57935435,38.035714285714285,415.62836,499.47515414455745,499.47515414455745,1.0
380000,0.57829916,38.61904761904762,416.52667,499.39723886143076,499.39723886143076,1.0
390000,0.5791184,37.93129770992366,417.047,494.7928201056815,494.7928201056815,1.0
400000,0.5797948,38.208,415.42676,492.392164812836,492.392164812836,1.0
