Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.84368616,534.7647,211.4318181818182,8372.950284004211,8372.950284004211,1.0
20000,0.84271467,559.9153,221.52173913043478,1317.2721112569172,1317.2721112569172,1.0
30000,0.8439162,497.85422,190.7608695652174,673.1231915847114,673.1231915847114,1.0
40000,0.84376323,528.09076,245.95238095238096,20881.272290872974,20881.272290872974,1.0
50000,0.8426915,458.12042,231.97560975609755,21773.35519733429,21773.35519733429,1.0
60000,0.8407929,498.44052,215.06382978723406,7783.395859320958,7783.395859320958,1.0
70000,0.8382378,560.48615,162.8913043478261,1011.5415178381878,1011.5415178381878,1.0
80000,0.8380343,504.8189,194.25,10966.66149000688,10966.66149000688,1.0
90000,0.8383985,486.46024,238.6086956521739,34969.14181841975,34969.14181841975,1.0
100000,0.837342,552.2413,268.84313725490193,20081.338078293145,20081.338078293145,1.0
110000,0.83722323,514.5079,167.9591836734694,-516.6140504175303,-516.6140504175303,1.0
120000,0.8371978,543.1431,193.8372093023256,5709.57929655563,5709.57929655563,1.0
130000,0.83725107,461.14404,153.24444444444444,-1024.0943049112955,-1024.0943049112955,1.0
140000,0.83765894,549.3112,292.9811320754717,55685.460951427245,55685.460951427245,1.0
150000,0.8380769,514.2811,203.85416666666666,13567.119095497943,13567.119095497943,1.0
160000,0.83815366,544.60223,201.59375,3935.793692964496,3935.793692964496,1.0
170000,0.8389642,487.84088,205.62857142857143,-194.8210876464844,-194.8210876464844,1.0
180000,0.839301,527.36884,321.1707317073171,43653.07127137184,43653.07127137184,1.0
190000,0.8383133,570.0536,271.07142857142856,57478.92187845984,57478.92187845984,1.0
200000,0.8376217,502.94794,195.76666666666668,-537.8024134318034,-537.8024134318034,1.0
210000,0.83735293,535.49,218.2,-69.42846343994141,-69.42846343994141,1.0
220000,0.83711994,588.4596,398.3225806451613,72849.3507075156,72849.3507075156,1.0
230000,0.8369797,512.27203,292.0975609756098,31388.758899781762,31388.758899781762,1.0
240000,0.8362748,487.88467,445.4193548387097,99790.62736400482,99790.62736400482,1.0
250000,0.8356391,530.7434,289.09090909090907,37369.76695036888,37369.76695036888,1.0
260000,0.8353863,559.8391,303.21875,4354.741973414566,4354.741973414566,1.0
270000,0.8352102,542.7171,244.38709677419354,2948.1336743672687,2948.1336743672687,1.0
280000,0.83504575,539.347,246.66666666666666,9546.214502879551,9546.214502879551,1.0
290000,0.8351624,550.09515,331.88,50829.20292709351,50829.20292709351,1.0
300000,0.83480954,578.008,601.0909090909091,124731.87136332194,124731.87136332194,1.0
310000,0.83401483,535.2586,246.2058823529412,140.92277818567612,140.92277818567612,1.0
320000,0.83333254,574.1265,276.4583333333333,19556.000435352325,19556.000435352325,1.0
330000,0.8325496,499.55954,342.1875,34221.292105436325,34221.292105436325,1.0
340000,0.8327137,594.6569,366.4516129032258,61122.15025680296,61122.15025680296,1.0
350000,0.832552,536.6806,303.45,37748.57006750107,37748.57006750107,1.0
360000,0.831889,601.58704,227.78571428571428,-744.436747278486,-744.436747278486,1.0
370000,0.83135366,553.176,227.78571428571428,-254.7109706061227,-254.7109706061227,1.0
380000,0.8306655,555.53064,389.44827586206895,37184.1558514299,37184.1558514299,1.0
390000,0.830474,555.68976,448.6111111111111,95664.72692627377,95664.72692627377,1.0
400000,0.8305567,628.5457,230.92592592592592,571.3477856671369,571.3477856671369,1.0
410000,0.8307305,604.41815,305.64,32364.898402404786,32364.898402404786,1.0
420000,0.8310695,531.2681,386.6388888888889,82870.75040774875,82870.75040774875,1.0
430000,0.8312063,582.54694,297.825,33880.12688026428,33880.12688026428,1.0
440000,0.8310721,620.89874,223.65625,622.7027968168259,622.7027968168259,1.0
450000,0.83086926,636.9456,350.32142857142856,77231.07602514539,77231.07602514539,1.0
460000,0.83062994,574.38403,428.6296296296296,102980.72096780631,102980.72096780631,1.0
470000,0.8304551,576.7344,328.39473684210526,950.1905128077457,950.1905128077457,1.0
480000,0.83034563,609.3491,237.16666666666666,352.7518684633317,352.7518684633317,1.0
490000,0.8302578,631.7164,232.52173913043478,480.049433335014,480.049433335014,1.0
500000,0.8302065,661.03265,421.55555555555554,116061.53030946519,116061.53030946519,1.0
