Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
260000,1.2433144,-54.079014,175.71428571428572,-59.633331616719566,-59.633331616719566,1.0
270000,1.2433193,-80.557945,186.01818181818183,-486.1642882823944,-486.1642882823944,1.0
280000,1.2433503,-73.98199,208.8913043478261,-542.5156716574793,-542.5156716574793,1.0
290000,1.2432854,-70.76969,193.09259259259258,-294.88868017016716,-294.88868017016716,1.0
300000,1.2431537,-74.50531,190.64,-650.8326980904037,-650.8326980904037,1.0
310000,1.2433025,-85.89205,189.17307692307693,-421.165384549361,-421.165384549361,1.0
320000,1.2435958,-84.50502,182.14285714285714,-406.79796623697086,-406.79796623697086,1.0
330000,1.243583,-80.592804,222.6530612244898,-527.1871931304535,-527.1871931304535,1.0
340000,1.2436172,-80.0956,205.95833333333334,-544.8208183366426,-544.8208183366426,1.0
350000,1.2440076,-75.549774,190.59259259259258,-390.38868121381074,-390.38868121381074,1.0
360000,1.2440554,-81.54716,182.85714285714286,-386.0236995792389,-386.0236995792389,1.0
370000,1.2436284,-80.82462,211.59183673469389,-400.95323941172387,-400.95323941172387,1.0
380000,1.2429321,-76.650826,216.5625,-488.0998161633809,-488.0998161633809,1.0
390000,1.2424384,-77.1409,205.98,-501.2613742637634,-501.2613742637634,1.0
400000,1.2421371,-77.23618,195.17021276595744,-501.0665986019632,-501.0665986019632,1.0
410000,1.241812,-78.54535,198.04444444444445,-132.4782609110293,-132.4782609110293,1.0
420000,1.2416964,-81.59243,196.86363636363637,-459.7704566933892,-459.7704566933892,1.0
430000,1.2417564,-72.499756,279.54347826086956,-478.0272258831107,-478.0272258831107,1.0
440000,1.2419,-90.2517,199.7608695652174,-572.7938671059079,-572.7938671059079,1.0
450000,1.2420467,-84.11233,191.93478260869566,-312.1957417143152,-312.1957417143152,1.0
460000,1.2420201,-89.90315,187.72727272727272,-445.663289308548,-445.663289308548,1.0
470000,1.2419767,-74.51283,286.3829787234043,-659.1507512590159,-659.1507512590159,1.0
480000,1.242,-87.47939,197.04444444444445,-471.24750910864935,-471.24750910864935,1.0
490000,1.242045,-73.34118,235.72340425531914,-24.43266163269679,-24.43266163269679,1.0
500000,1.2420555,-91.67874,186.7608695652174,-689.180243295172,-689.180243295172,1.0
