Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.8204984,1217.713,424.95652173913044,40555.10344463846,40555.10344463846,1.0
20000,0.8181553,1220.8268,410.0833333333333,39152.18832619985,39152.18832619985,1.0
30000,0.8189149,1158.165,333.46153846153845,30762.497653667742,30762.497653667742,1.0
40000,0.82077855,1235.4749,422.5,47754.05293814341,47754.05293814341,1.0
50000,0.82188964,1252.178,446.12,46608.89237243652,46608.89237243652,1.0
60000,0.8230909,1237.702,346.9583333333333,33562.937203903995,33562.937203903995,1.0
70000,0.8241845,1352.4792,420.39285714285717,46761.55699038905,46761.55699038905,1.0
80000,0.82399803,1382.8435,416.9166666666667,40223.05265310536,40223.05265310536,1.0
90000,0.82195294,1290.2203,317.44,31362.358659597543,31362.358659597543,1.0
100000,0.8205415,1380.5912,457.32,53749.893550415036,53749.893550415036,1.0
110000,0.82085246,1398.9478,393.4347826086956,40584.03915040389,40584.03915040389,1.0
120000,0.82103825,1372.1793,434.2,48147.2401950562,48147.2401950562,1.0
130000,0.82110846,1454.4762,404.375,43842.415269215904,43842.415269215904,1.0
140000,0.82227534,1402.8339,472.8095238095238,51811.737105596636,51811.737105596636,1.0
150000,0.8228467,1431.8973,473.69565217391306,48150.71502884575,48150.71502884575,1.0
160000,0.82297045,1480.6364,423.6818181818182,45412.2930207686,45412.2930207686,1.0
170000,0.8229778,1479.3263,435.30434782608694,44344.50973378057,44344.50973378057,1.0
180000,0.8231188,1476.7264,607.5294117647059,66917.35399134019,66917.35399134019,1.0
190000,0.8230481,1457.7994,528.7368421052631,49254.344655890214,49254.344655890214,1.0
200000,0.8223467,1450.7336,395.0,38847.16171542081,38847.16171542081,1.0
210000,0.8220469,1587.3992,478.69565217391306,54432.22447834844,54432.22447834844,1.0
220000,0.82191885,1464.4896,519.8947368421053,54298.45811806198,54298.45811806198,1.0
230000,0.82149535,1549.9779,501.72222222222223,56641.78621142896,56641.78621142896,1.0
240000,0.8217885,1532.2748,580.4117647058823,65792.9222017176,65792.9222017176,1.0
250000,0.82247144,1607.1423,647.3125,67258.33375740051,67258.33375740051,1.0
260000,0.82290936,1685.7703,533.3,60433.71786010787,60433.71786010787,1.0
270000,0.8223428,1714.1246,574.0,60031.960146808415,60031.960146808415,1.0
280000,0.8212372,1690.1542,811.1538461538462,96386.54864476148,96386.54864476148,1.0
290000,0.8210296,1577.0775,496.7894736842105,56169.06708285683,56169.06708285683,1.0
300000,0.8208527,1798.8934,599.4375,74945.0516204834,74945.0516204834,1.0
310000,0.8201801,1737.508,994.4545454545455,127943.5795018429,127943.5795018429,1.0
320000,0.8216366,1715.3873,796.7272727272727,90623.00430228493,90623.00430228493,1.0
330000,0.82220525,1420.153,964.0,100936.16212294166,100936.16212294166,1.0
340000,0.82152474,1720.4833,883.3333333333334,109912.44115270131,109912.44115270131,1.0
350000,0.8201858,1588.2264,975.6363636363636,109609.57231489941,109609.57231489941,1.0
360000,0.8204903,1538.0869,504.6,64969.28410168588,64969.28410168588,1.0
370000,0.8218048,1718.5354,2995.5,331682.51724624634,331682.51724624634,1.0
