Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.8793476,632.9197,249.16216216216216,1993.6986375757165,1993.6986375757165,1.0
20000,0.8804174,513.56836,225.76190476190476,3064.255723680769,3064.255723680769,1.0
30000,0.87984157,503.1004,244.94285714285715,4880.370107160295,4880.370107160295,1.0
40000,0.87795186,318.41852,253.5151515151515,15938.523110823198,15938.523110823198,1.0
50000,0.8770571,514.3385,328.35135135135135,48832.51155451182,48832.51155451182,1.0
60000,0.8758028,497.4151,242.1627906976744,15535.115087198657,15535.115087198657,1.0
70000,0.87370193,563.7863,223.36170212765958,12043.717837069897,12043.717837069897,1.0
80000,0.8722789,329.35596,213.6451612903226,-1813.7132049068327,-1813.7132049068327,1.0
90000,0.8710685,520.8581,335.1463414634146,34374.56769896716,34374.56769896716,1.0
100000,0.8694792,504.43585,256.22222222222223,5995.36667558882,5995.36667558882,1.0
110000,0.86963254,439.90567,254.83333333333334,11075.404248025683,11075.404248025683,1.0
120000,0.8707461,422.9127,267.79487179487177,20828.91518632989,20828.91518632989,1.0
130000,0.8704394,492.20013,257.5128205128205,10889.638682937622,10889.638682937622,1.0
140000,0.8689963,457.27023,233.46153846153845,5225.883629823343,5225.883629823343,1.0
150000,0.8674137,413.99847,309.74285714285713,44193.425016239715,44193.425016239715,1.0
160000,0.8659825,448.61148,240.9189189189189,14386.296088502213,14386.296088502213,1.0
170000,0.8656863,491.785,322.6111111111111,40412.4778842926,40412.4778842926,1.0
180000,0.86644006,499.99554,245.5,837.5503281593323,837.5503281593323,1.0
190000,0.86765987,386.97958,234.375,489.92364037036896,489.92364037036896,1.0
200000,0.86814684,309.0742,310.6666666666667,51740.77553869177,51740.77553869177,1.0
210000,0.8676213,462.13934,379.2162162162162,30408.20839711782,30408.20839711782,1.0
220000,0.8677129,502.09918,250.69230769230768,11340.071799087524,11340.071799087524,1.0
230000,0.8677445,430.046,247.0,9203.950874889599,9203.950874889599,1.0
240000,0.86673635,419.17435,209.26470588235293,-451.0488003817472,-451.0488003817472,1.0
250000,0.8665191,456.73132,372.5,65791.89703554985,65791.89703554985,1.0
260000,0.86660147,484.086,248.02564102564102,989.8084489871294,989.8084489871294,1.0
270000,0.8663992,390.59778,276.9310344827586,5524.223066658809,5524.223066658809,1.0
280000,0.86598736,371.59485,253.875,12114.179439421623,12114.179439421623,1.0
290000,0.86540174,459.86844,406.42857142857144,71203.6432443195,71203.6432443195,1.0
300000,0.864363,491.09235,251.0857142857143,1005.4931812286377,1005.4931812286377,1.0
310000,0.86407983,389.35236,270.09090909090907,15307.624141461922,15307.624141461922,1.0
320000,0.86327827,447.47574,303.77777777777777,47625.07715988159,47625.07715988159,1.0
330000,0.86300194,433.02673,284.0833333333333,24461.987784597608,24461.987784597608,1.0
340000,0.86287135,462.5556,245.95454545454547,12859.372815026178,12859.372815026178,1.0
350000,0.8631784,390.2555,248.23076923076923,1310.4854724590596,1310.4854724590596,1.0
360000,0.8636429,320.27127,271.2857142857143,8979.797902924674,8979.797902924674,1.0
370000,0.8632461,404.30997,458.6060606060606,97531.17515858737,97531.17515858737,1.0
380000,0.8631146,450.256,250.34883720930233,5049.839854839236,5049.839854839236,1.0
390000,0.86316216,405.1418,254.86206896551724,5721.646930313111,5721.646930313111,1.0
400000,0.86289334,389.9567,310.5151515151515,31148.301809368713,31148.301809368713,1.0
410000,0.86280054,460.91803,296.57894736842104,53557.84193048979,53557.84193048979,1.0
420000,0.86280215,460.519,247.37209302325581,6484.796342395601,6484.796342395601,1.0
430000,0.8626758,363.31934,201.58620689655172,-909.9609938590758,-909.9609938590758,1.0
440000,0.8626858,343.66003,298.34615384615387,26370.384392078107,26370.384392078107,1.0
450000,0.8628196,403.2247,460.02941176470586,75090.13999995064,75090.13999995064,1.0
460000,0.86286414,400.92487,239.05405405405406,417.209732158764,417.209732158764,1.0
470000,0.86280835,396.94714,234.74193548387098,681.4630033431515,681.4630033431515,1.0
480000,0.86269504,390.9254,311.2962962962963,28578.93932497943,28578.93932497943,1.0
490000,0.8626555,401.69263,387.3636363636364,85871.72657151656,85871.72657151656,1.0
500000,0.86264145,476.49744,281.8181818181818,23169.827190919357,23169.827190919357,1.0
