Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.8539775,49.033557046979865,481.71817,500.86801142180525,500.86801142180525,1.0
20000,0.8538475,85.61607142857143,465.323,476.27974491076424,476.27974491076424,1.0
30000,0.85524595,74.69291338582677,461.3609,417.12329513069216,417.12329513069216,1.0
40000,0.85570073,73.36283185840708,461.60388,483.8388437612922,483.8388437612922,1.0
50000,0.8560144,101.62790697674419,441.90106,502.2542051326397,502.2542051326397,1.0
60000,0.8563081,96.66666666666667,451.50037,467.92724396315487,467.92724396315487,1.0
70000,0.85684526,79.65789473684211,451.50687,575.8384400250619,575.8384400250619,1.0
80000,0.858727,105.95049504950495,449.253,559.3102470951922,559.3102470951922,1.0
90000,0.86043775,92.41322314049587,450.47348,515.7845679294965,515.7845679294965,1.0
100000,0.8615866,73.49137931034483,453.38647,558.0794559934865,558.0794559934865,1.0
110000,0.86147594,88.43103448275862,444.9736,510.95019060322363,510.95019060322363,1.0
120000,0.8617723,74.70967741935483,436.09872,562.6232435808078,562.6232435808078,1.0
130000,0.86150795,139.64705882352942,434.70065,527.5580042408801,527.5580042408801,1.0
140000,0.8610678,90.05405405405405,443.08563,581.6163581706383,581.6163581706383,1.0
150000,0.86073077,112.1304347826087,451.07755,538.027214173613,538.027214173613,1.0
160000,0.8599998,84.97272727272727,449.3162,650.1217372546325,650.1217372546325,1.0
170000,0.85890007,78.87769784172662,450.33942,586.0193886323799,586.0193886323799,1.0
180000,0.8582765,75.97142857142858,451.70624,632.7593217454058,632.7593217454058,1.0
190000,0.8576739,66.40833333333333,448.57104,630.0606806801586,630.0606806801586,1.0
200000,0.8566635,80.26618705035972,454.24506,612.8054670363233,612.8054670363233,1.0
210000,0.8557432,74.91869918699187,449.15002,684.9345024812028,684.9345024812028,1.0
220000,0.8548843,68.64968152866243,457.8973,626.1038675247484,626.1038675247484,1.0
230000,0.8537678,65.77272727272727,453.24063,662.3273573192683,662.3273573192683,1.0
240000,0.85214996,80.46610169491525,441.49493,670.5315849981388,670.5315849981388,1.0
250000,0.8517453,85.2072072072072,445.40295,700.8453465949406,700.8453465949406,1.0
260000,0.85281134,84.37037037037037,447.18652,690.2397067200054,690.2397067200054,1.0
270000,0.8526164,87.08653846153847,445.7761,662.0382141797048,662.0382141797048,1.0
280000,0.85120255,96.63218390804597,430.61957,709.5772076510311,709.5772076510311,1.0
290000,0.84969085,119.54867256637168,441.81833,669.7502957392583,669.7502957392583,1.0
