Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.0369309,78.73333333333333,70.95133,937.1676977793376,937.1676977793376,1.0
20000,1.0367949,80.8688524590164,208.92924,1385.883776473999,1385.883776473999,1.0
30000,1.0356914,85.20833333333333,388.07108,1720.9184883054622,1720.9184883054622,1.0
40000,1.0346798,84.64912280701755,424.36545,1552.6431428328804,1552.6431428328804,1.0
50000,1.0340989,90.11111111111111,920.35736,2265.2628078100815,2265.2628078100815,1.0
60000,1.0336977,92.21904761904761,1023.0593,2401.9514779064143,2401.9514779064143,1.0
70000,1.0352528,93.1214953271028,1176.1868,2640.6559891610777,2640.6559891610777,1.0
80000,1.0362674,92.4392523364486,1019.18066,2536.5070350081833,2536.5070350081833,1.0
90000,1.0368168,95.26168224299066,1136.2513,2777.0962281984703,2777.0962281984703,1.0
100000,1.0369,92.3495145631068,1175.7413,2604.2828183220427,2604.2828183220427,1.0
110000,1.0356106,96.67289719626169,1307.6619,3177.726624686763,3177.726624686763,1.0
120000,1.0356079,95.41176470588235,1176.4147,2940.73826347277,2940.73826347277,1.0
130000,1.0362372,96.47524752475248,1319.7375,2986.1840814269417,2986.1840814269417,1.0
140000,1.0357971,99.31632653061224,1385.3413,3442.1611927465065,3442.1611927465065,1.0
150000,1.0342313,101.72727272727273,1449.177,3643.6135277796275,3643.6135277796275,1.0
160000,1.0335265,102.39583333333333,1595.8043,3787.0212602615356,3787.0212602615356,1.0
170000,1.0336666,110.43333333333334,1750.4471,4117.187853664822,4117.187853664822,1.0
180000,1.0340133,114.54022988505747,1936.3414,5208.300918579102,5208.300918579102,1.0
190000,1.0343037,104.8804347826087,1717.9032,3893.6522740903106,3893.6522740903106,1.0
200000,1.0353925,113.82222222222222,1977.5817,5169.611755717884,5169.611755717884,1.0
210000,1.036448,122.43037974683544,2141.9768,5763.574009648076,5763.574009648076,1.0
220000,1.0361017,120.75903614457832,2109.0745,5763.887748626341,5763.887748626341,1.0
230000,1.035865,122.73809523809524,2133.6033,5887.939679282053,5887.939679282053,1.0
240000,1.0352805,129.20833333333334,2348.8406,6686.807160271539,6686.807160271539,1.0
250000,1.0356519,134.3896103896104,2507.832,7179.674231591162,7179.674231591162,1.0
260000,1.0374207,133.72,2493.5503,7169.483195699056,7169.483195699056,1.0
270000,1.0392914,131.41095890410958,2440.3274,6774.614853532347,6774.614853532347,1.0
280000,1.0387374,136.53424657534248,2531.4915,7380.03855477947,7380.03855477947,1.0
290000,1.0378063,137.42465753424656,2618.1038,7599.304813855315,7599.304813855315,1.0
300000,1.0382372,132.34722222222223,2551.2507,6845.451575201911,6845.451575201911,1.0
310000,1.039929,135.76388888888889,2608.368,7340.114569769965,7340.114569769965,1.0
320000,1.0423052,138.56164383561645,2688.9016,7746.233692953031,7746.233692953031,1.0
330000,1.044273,135.69333333333333,2675.812,7509.387674280115,7509.387674280115,1.0
340000,1.0445398,135.95833333333334,2740.5676,7416.517408370972,7416.517408370972,1.0
350000,1.0447179,137.5068493150685,2629.2375,7449.576502000963,7449.576502000963,1.0
360000,1.0449537,133.64864864864865,2716.417,7477.284997516208,7477.284997516208,1.0
370000,1.0441711,139.68571428571428,2716.4377,7534.690450668335,7534.690450668335,1.0
380000,1.044298,137.04109589041096,2720.839,7606.030689663357,7606.030689663357,1.0
390000,1.0444413,137.05405405405406,2704.9407,7421.054043579102,7421.054043579102,1.0
400000,1.0442421,137.18055555555554,2688.8677,7558.189656999376,7558.189656999376,1.0
410000,1.045389,137.75,2744.4333,7360.121196746826,7360.121196746826,1.0
420000,1.047592,133.40277777777777,2727.1978,7258.68026776381,7258.68026776381,1.0
430000,1.0488241,136.6027397260274,2743.7856,7315.174151652568,7315.174151652568,1.0
440000,1.048245,134.986301369863,2730.74,7337.839607970355,7337.839607970355,1.0
450000,1.0473927,136.43055555555554,2822.3926,7454.347115622626,7454.347115622626,1.0
460000,1.0467886,137.14864864864865,2717.36,7614.498020955961,7614.498020955961,1.0
